REQUEST,request_e2e_time,request_inter_arrival_delay,request_e2e_time_normalized,request_e2e_time_piecewise_normalized,request_execution_time,request_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_e2e_time_normalized,prefill_e2e_time_piecewise_normalized,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_num_preprocessed_tokens,request_pd_ratio,request_num_restarts,request_num_pauses,request_num_ignored
cmpl-001eb646c4c6430e81a973242dbed639,66.4451904296875,0.011810064315795898,2.2148396968841553,65.02941131591797,1.4222700595855713,0.04740900173783302,0.042328834533691406,64.9805908203125,1.4645988941192627,0.04881996288895607,65.14922332763672,0.009073707275092602,64.9806137084961,0.16862750053405762,2.3485723431804217e-05,0.043199047446250916,7210.0,7180.0,30.0,6128.0,239.3333282470703,0.0,32.0,0.0
cmpl-0031c5015dd7450c855edb24e572c98b,7.420584201812744,0.016740798950195312,0.37102919816970825,6.138088703155518,1.287815809249878,0.06439079344272614,0.0621793270111084,6.070589065551758,1.3499951362609863,0.06749975681304932,6.160160064697266,0.0019974580500274897,6.070618152618408,0.08957123756408691,2.9043851100141183e-05,0.06302119791507721,3104.0,3084.0,20.0,2544.0,154.1999969482422,0.0,21.0,0.0
cmpl-00681f9175224694a5a9d2e97c01783d,5.9590654373168945,0.011835813522338867,0.2979532778263092,4.937912940979004,1.0571873188018799,0.052859365940093994,0.017710208892822266,4.8841681480407715,1.0748975276947021,0.05374487489461899,5.207317352294922,0.001127124996855855,4.884238243103027,0.3231494426727295,6.994576688157395e-05,0.03758740425109863,4640.0,4620.0,20.0,2544.0,231.0,0.0,24.0,0.0
cmpl-00734dafab71429a8f994ea4bc3f9fee,3.0074667930603027,0.011717557907104492,0.15037333965301514,2.2159018516540527,0.810645580291748,0.04053227975964546,0.022580623626708984,2.1742405891418457,0.833226203918457,0.04166131094098091,2.316373109817505,0.0007510937284678221,2.1742866039276123,0.14213252067565918,4.608706876751967e-05,0.03455468267202377,3104.0,3084.0,20.0,2544.0,154.1999969482422,0.0,21.0,0.0
cmpl-007cfecb22354c1d85c3b9cb182fcf48,70.40264129638672,0.011755228042602539,0.24702681601047516,52.47165298461914,17.38218116760254,0.060990110039711,0.6119444370269775,52.40851593017578,17.994125366210938,0.06313728541135788,52.56691360473633,0.0035374772269278765,52.40852737426758,0.15839552879333496,1.0659187864803243e-05,0.06258150935173035,15145.0,14860.0,285.0,14320.0,52.140350341796875,0.0,286.0,0.0
cmpl-00c1facfcee540f4a46d0d4c4a08c03a,57.384246826171875,0.0169222354888916,1.594006896018982,55.25725173950195,2.121007204055786,0.05891686677932739,0.06675982475280762,55.19647979736328,2.1877670288085938,0.06077130511403084,55.369544982910156,0.0077116359025239944,55.196502685546875,0.1730654239654541,2.4103819669107907e-05,0.05596393346786499,7216.0,7180.0,36.0,6128.0,199.44444274902344,0.0,38.0,0.0
cmpl-00c66744aa464f3cb9d1466b07db9eec,11.21727466583252,0.9908144474029541,0.4486910104751587,9.833209991455078,1.3935425281524658,0.055741701275110245,0.04819202423095703,9.775540351867676,1.4417345523834229,0.05766938254237175,9.915428161621094,0.001487016910687089,9.775561332702637,0.13988804817199707,2.0979010514565744e-05,0.05207385867834091,6693.0,6668.0,25.0,6128.0,266.7200012207031,0.0,26.0,0.0
cmpl-00cea401f2ad4e30bc14020dbf071562,36.32238006591797,0.01185917854309082,0.9313430786132812,33.56214141845703,2.7297275066375732,0.06999301165342331,0.1031491756439209,33.489501953125,2.832876682281494,0.07263786345720291,33.67859649658203,0.0046906122006475925,33.48952865600586,0.18909335136413574,2.6336121663916856e-05,0.06778931617736816,7219.0,7180.0,39.0,6128.0,184.10256958007812,0.0,41.0,0.0
cmpl-00f15b591b664414a72b6ae48d3115ed,80.87349700927734,0.011793375015258789,0.13707372546195984,45.70228576660156,33.89558792114258,0.05745014548301697,1.3353335857391357,45.642574310302734,35.230918884277344,0.05971342325210571,45.88794708251953,0.02227570302784443,45.64269256591797,0.24537229537963867,0.00011911276669707149,0.05929753929376602,2650.0,2060.0,590.0,496.0,3.491525411605835,0.0,593.0,0.0
cmpl-010053e3ea354d0ea248e68d61c06cf3,17.1759033203125,0.011461734771728516,0.7156626582145691,15.110315322875977,1.7244043350219727,0.07185018062591553,0.43099236488342285,15.020506858825684,2.1553966999053955,0.08980819582939148,15.58818531036377,0.002171056577935815,15.020586013793945,0.5676784515380859,7.906385144451633e-05,0.06615492701530457,7204.0,7180.0,24.0,6128.0,299.1666564941406,0.0,26.0,0.0
cmpl-0104efb27cc6477e81776274dbe8554e,2.2933950424194336,0.012570858001708984,0.7644650340080261,2.0608386993408203,0.33910417556762695,0.11303472518920898,0.009730339050292969,1.9445605278015137,0.3488345146179199,0.11627817153930664,2.2208340167999268,0.000288719980744645,1.9445964097976685,0.2762734889984131,3.591698987293057e-05,0.024187007918953896,7695.0,7692.0,3.0,6128.0,2564.0,0.0,6.0,0.0
cmpl-010a9dd7760a457f983d86cb28880628,28.341697692871094,0.012235879898071289,0.08435029536485672,8.473278045654297,19.118370056152344,0.05689990893006325,0.8093595504760742,8.413969039916992,19.9277286529541,0.059308718889951706,8.60144329071045,0.0055564879439771175,8.414090156555176,0.18747448921203613,0.00012110755051253363,0.058750759810209274,1884.0,1548.0,336.0,496.0,4.607142925262451,0.0,338.0,0.0
cmpl-0143607d813941b9a3f8d9c143e2de9b,48.8807373046875,0.012340784072875977,0.07820917665958405,11.480803489685059,35.99951934814453,0.05759923532605171,1.4603466987609863,11.420867919921875,37.459869384765625,0.0599357895553112,11.54824161529541,0.011146951466798782,11.420989990234375,0.12737393379211426,0.00012294780754018575,0.05973199009895325,1661.0,1036.0,625.0,496.0,1.6576000452041626,0.0,626.0,0.0
cmpl-01452f2783264a0ba3420a74d7273847,7.004127502441406,1.8282253742218018,2.3347091674804688,6.820766448974609,0.2669095993041992,0.08896986395120621,0.008132219314575195,6.729085922241211,0.2750418186187744,0.091680608689785,6.900689125061035,0.0010348964715376496,6.729111194610596,0.17160367965698242,2.5735404051374644e-05,0.034479379653930664,6671.0,6668.0,3.0,6128.0,2222.666748046875,0.0,4.0,0.0
cmpl-019b35e71c704c1aae600f1f364d9d19,6.582950592041016,0.01707148551940918,3.291475296020508,6.307106971740723,0.5384254455566406,0.2692127227783203,0.013262748718261719,6.031262397766113,0.5516881942749023,0.27584409713745117,6.523111820220947,0.0007068825070746243,6.031315803527832,0.4918491840362549,5.3299652790883556e-05,0.02991950511932373,9230.0,9228.0,2.0,6128.0,4614.0,0.0,8.0,0.0
cmpl-01b7abddb83b441faa01129c93022550,30.410959243774414,0.011377811431884766,10.13698673248291,30.202672958374023,0.300213098526001,0.10007103532552719,0.012216329574584961,30.098529815673828,0.31242942810058594,0.10414314270019531,30.255273818969727,0.004537383560091257,30.098554611206055,0.15674376487731934,2.3506863726652227e-05,0.05189521983265877,6671.0,6668.0,3.0,6128.0,2222.666748046875,0.0,4.0,0.0
cmpl-02159e216abc48f3955a2735559f0955,6.0159125328063965,0.011677980422973633,2.0053040981292725,5.57710075378418,0.5694258213043213,0.18980860710144043,0.0887918472290039,5.357694625854492,0.6582176685333252,0.2194058895111084,5.90203857421875,0.0007672957144677639,5.3577656745910645,0.5443439483642578,7.076754263835028e-05,0.03795790672302246,7695.0,7692.0,3.0,6128.0,2564.0,0.0,4.0,0.0
cmpl-024affb69ce54e1caafbe451f5a239ab,100.14106750488281,0.011689901351928711,5.890651226043701,98.840087890625,1.3148438930511475,0.07734376192092896,0.06745052337646484,98.75877380371094,1.3822944164276123,0.08131143450737,98.97705078125,0.027524208649992943,98.75883483886719,0.2182776927947998,6.070013841963373e-05,0.06847157329320908,3613.0,3596.0,17.0,2544.0,211.5294189453125,0.0,19.0,0.0
cmpl-0250cb950d424b9481e68ead982ee896,18.03700065612793,0.13710641860961914,6.012333869934082,17.822181701660156,0.3159458637237549,0.10531529039144516,0.0062825679779052734,17.714773178100586,0.32222843170166016,0.10740947723388672,17.91293716430664,0.0024948378559201956,17.714799880981445,0.19816327095031738,2.759934068308212e-05,0.04135505482554436,7183.0,7180.0,3.0,6128.0,2393.333251953125,0.0,5.0,0.0
cmpl-028c107ddb124f8385a55ba5a3abd9fc,30.954998016357422,0.07538390159606934,1.4740475416183472,29.723285675048828,1.2462732791900635,0.05934634804725647,0.047023773193359375,29.661701202392578,1.2932970523834229,0.061585575342178345,29.86672592163086,0.00830554123967886,29.661758422851562,0.20502448081970215,5.7014593039639294e-05,0.05182250216603279,3617.0,3596.0,21.0,2544.0,171.23809814453125,0.0,23.0,0.0
cmpl-028f0aa2c7aa4cb187c64cd2e07ff0e6,79.6915283203125,0.1316218376159668,2.2769007682800293,77.17933654785156,2.4681334495544434,0.07051809877157211,0.11794781684875488,77.1054458618164,2.5860812664031982,0.07388803362846375,77.26182556152344,0.011586956679821014,77.10546875,0.15637946128845215,2.3452228560927324e-05,0.06942005455493927,6703.0,6668.0,35.0,6128.0,190.5142822265625,0.0,36.0,0.0
cmpl-02a636af1e6d4a1085f98cd2d6975d38,49.095069885253906,0.010919809341430664,16.365022659301758,48.48387908935547,0.9044308662414551,0.30147695541381836,0.012352705001831055,48.17828369140625,0.9167835712432861,0.3055945336818695,48.95340347290039,0.0073415422812104225,48.178401947021484,0.7751193046569824,0.00011624464968917891,0.04722142219543457,6671.0,6668.0,3.0,6128.0,2222.666748046875,0.0,4.0,0.0
cmpl-02a9507105824f7b87bd40b19777c71f,3.355616331100464,0.02377033233642578,1.118538737297058,3.0901036262512207,0.3898160457611084,0.12993867695331573,0.008453130722045898,2.9573471546173096,0.3982691764831543,0.13275639712810516,3.2363271713256836,0.00042073935037478805,2.957383394241333,0.278980016708374,3.6268851545173675e-05,0.03976305201649666,7695.0,7692.0,3.0,6128.0,2564.0,0.0,6.0,0.0
cmpl-02cc6875cdbb4bb5b9a024c6bf507712,2.2573485374450684,0.012412786483764648,0.10260675102472305,1.345107078552246,0.9290683269500732,0.042230378836393356,0.026613235473632812,1.3016669750213623,0.955681562423706,0.0434400700032711,1.4627559185028076,0.0004067730624228716,1.3017117977142334,0.1610889434814453,4.479670315049589e-05,0.03611784800887108,3618.0,3596.0,22.0,2544.0,163.4545440673828,0.0,24.0,0.0
cmpl-030622404f0d47b08ac03ac0283d6a53,3.3119845390319824,0.01179194450378418,1.1039948463439941,3.0676887035369873,0.35532426834106445,0.11844142526388168,0.011119365692138672,2.9455409049987793,0.3664436340332031,0.12214788049459457,3.1722519397735596,0.0004418178286869079,2.9455723762512207,0.22671103477478027,3.157535320497118e-05,0.04657753184437752,7183.0,7180.0,3.0,6128.0,2393.333251953125,0.0,5.0,0.0
cmpl-0337cd54377c42448b8200324b660dbd,5.936723709106445,0.011819839477539062,1.9789079427719116,5.509727954864502,0.6224894523620605,0.20749647915363312,0.018004655838012695,5.296229839324951,0.6404941082000732,0.2134980410337448,5.467004299163818,0.0008198866853490472,5.296255588531494,0.1707744598388672,2.5611047021811828e-05,0.15657322108745575,6671.0,6668.0,3.0,6128.0,2222.666748046875,0.0,4.0,0.0
cmpl-03c50d8815b94353b0d7a0496162c4f6,3.4553611278533936,0.01168966293334961,0.4936230182647705,2.293290138244629,1.318878412246704,0.18841120600700378,0.03687095642089844,2.099611759185791,1.3557493686676025,0.19367848336696625,3.015479803085327,0.0004522315284702927,2.0997490882873535,0.9158680438995361,0.00013735273387283087,0.06284018605947495,6675.0,6668.0,7.0,496.0,952.5714111328125,0.0,19.0,0.0
cmpl-03c5ee4c3b4c4993ad96113ad76fb8d5,40.50606918334961,1.621028184890747,13.502022743225098,40.371524810791016,0.19904732704162598,0.06634911149740219,0.0027670860290527344,40.30425262451172,0.2018144130706787,0.06727147102355957,40.38118362426758,0.006055966019630432,40.304264068603516,0.07692956924438477,1.153712764789816e-05,0.04162828251719475,6671.0,6668.0,3.0,6640.0,2222.666748046875,0.0,3.0,0.0
cmpl-03dd91b407dd463081f8cd129bdeeb3f,2.9535632133483887,0.011773824691772461,0.12306513637304306,1.7185945510864258,1.2678699493408203,0.05282791331410408,0.02079296112060547,1.664900302886963,1.2886629104614258,0.053694289177656174,1.9418630599975586,0.0004203166754450649,1.664960265159607,0.2769627571105957,5.994864841341041e-05,0.04215417429804802,4644.0,4620.0,24.0,2544.0,192.5,0.0,28.0,0.0
cmpl-0419e2e312b148a79e95852081f2887e,49.751678466796875,0.011661767959594727,2.763982057571411,48.543060302734375,1.2284197807312012,0.0682455450296402,0.05129218101501465,48.47196578979492,1.2797119617462158,0.07109510898590088,48.620819091796875,0.01576550491154194,48.472015380859375,0.14885258674621582,4.8266079829772934e-05,0.0628255233168602,3102.0,3084.0,18.0,2544.0,171.3333282470703,0.0,19.0,0.0
cmpl-0444ef4214544687b1391bebd696c8df,26.010141372680664,0.010864973068237305,0.06551673263311386,1.8198519945144653,23.415939331054688,0.05898221582174301,0.8354370594024658,1.758765459060669,24.25137710571289,0.061086591333150864,2.2756447792053223,0.00017079291865229607,1.758804202079773,0.5168793201446533,3.879310315824114e-05,0.059784628450870514,13721.0,13324.0,397.0,9984.0,33.56171417236328,0.0,404.0,0.0
cmpl-045b0cbc44134351b5323f76f45aca6b,83.06402587890625,2.000692844390869,0.1973017156124115,52.774959564208984,29.23000144958496,0.06942993402481079,1.131178379058838,52.702842712402344,30.361181259155273,0.07211682200431824,52.85057067871094,0.05101406201720238,52.70298767089844,0.14772582054138184,0.0001425924856448546,0.07176592200994492,1457.0,1036.0,421.0,496.0,2.4608075618743896,0.0,422.0,0.0
cmpl-0461a0b4d4ab478381b1cd01adce8752,2.891711473464966,0.011821269989013672,0.9639038443565369,2.713545083999634,0.2610502243041992,0.08701673895120621,0.006199359893798828,2.6244618892669678,0.26724958419799805,0.08908319473266602,2.7616171836853027,0.0004141597601119429,2.6244823932647705,0.13715529441833496,2.0569179469021037e-05,0.043364763259887695,6671.0,6668.0,3.0,6128.0,2222.666748046875,0.0,4.0,0.0
