SECONDS,prefill_completed
-42.81607675552368,7180.0
-42.3372220993042,13848.0
-41.390300273895264,14884.0
-40.33485436439514,16432.0
-38.24946975708008,17980.0
-35.81497597694397,41544.0
-35.75197219848633,43092.0
-23.0877788066864,128608.0
-20.951158046722412,147564.0
-19.471628189086914,162424.0
-18.84569215774536,169092.0
-18.793356895446777,170128.0
-18.661077976226807,171676.0
-15.517316818237305,194728.0
-15.446579456329346,195764.0
-15.21304702758789,198336.0
-14.621345043182373,203980.0
-12.116312026977539,225496.0
-10.843442916870117,237284.0
-10.152026414871216,243952.0
-9.461246967315674,250620.0
-9.385220050811768,251656.0
-8.867936611175537,256788.0
-8.299623250961304,261408.0
-7.345070838928223,270124.0
-7.228456497192383,271672.0
-6.821898937225342,275780.0
-6.700756072998047,277328.0
-6.517990350723267,279388.0
-6.337957859039307,281448.0
-6.260910272598267,282484.0
-4.300891637802124,297856.0
-4.208428621292114,372620.0
-0.16083931922912598,400792.0
2.127340316772461,418724.0
2.2072365283966064,419760.0
2.9753661155700684,426428.0
3.224010944366455,429000.0
3.2912063598632812,430036.0
3.5462818145751953,432608.0
3.622260808944702,433644.0
4.279439449310303,439288.0
4.431398153305054,440836.0
5.63548731803894,450576.0
7.292017698287964,463900.0
7.729752779006958,468008.0
7.819360971450806,469044.0
10.057085990905762,486976.0
10.176050901412964,488524.0
10.24431586265564,489560.0
10.69145655632019,493668.0
11.406411409378052,499824.0
11.483456373214722,500860.0
12.46240496635437,507528.0
12.539597749710083,508564.0
12.735599279403687,513696.0
12.86967396736145,515244.0
13.00799822807312,516792.0
13.08010745048523,517828.0
13.216087579727173,519376.0
13.293447017669678,520412.0
14.08132028579712,527080.0
16.19018006324768,528116.0
17.20694875717163,529152.0
17.38560461997986,531212.0
18.115838766098022,538392.0
19.30783700942993,539940.0
19.77551507949829,544560.0
19.871143341064453,546108.0
20.215633153915405,547144.0
22.399256467819214,548692.0
22.454704999923706,549728.0
22.530802249908447,551276.0
35.09509325027466,633720.0
35.21462154388428,635268.0
35.47118782997131,637840.0
37.0692834854126,651164.0
45.56710982322693,711592.0
45.65253663063049,712628.0
47.29703688621521,726976.0
50.16305708885193,751564.0
50.56269073486328,761304.0
50.61872148513794,762340.0
50.67882561683655,763376.0
50.79916954040527,764924.0
51.49108862876892,771592.0
53.16611886024475,786452.0
54.740201234817505,800288.0
54.82291030883789,801324.0
56.50970387458801,815672.0
56.68838334083557,817732.0
56.9808554649353,820816.0
57.19815731048584,822876.0
59.14212131500244,838760.0
59.44247579574585,841844.0
60.11938524246216,848000.0
60.7783260345459,853644.0
61.70723056793213,861336.0
63.588626861572266,876196.0
65.97466993331909,895152.0
69.4448561668396,923324.0
69.60307741165161,924872.0
70.25140857696533,932052.0
70.4230694770813,934112.0
72.41043496131897,952556.0
72.5751724243164,954616.0
73.3058865070343,961796.0
74.43557739257812,972560.0
77.08556890487671,995612.0
77.19997000694275,997160.0
77.31767868995667,998708.0
77.42871689796448,999744.0
78.16616702079773,1007436.0
79.86704134941101,1023832.0
82.62121677398682,1048932.0
84.58947563171387,1067376.0
85.18586730957031,1073532.0
85.29819107055664,1075080.0
85.4112286567688,1076628.0
85.7014102935791,1079712.0
87.48726606369019,1095596.0
87.99751353263855,1100728.0
88.07793879508972,1101764.0
89.6406831741333,1116112.0
89.70273613929749,1117148.0
89.7752776145935,1118184.0
89.83775877952576,1125364.0
89.9318494796753,1126400.0
92.70919227600098,1148940.0
94.52425956726074,1165336.0
94.63770174980164,1166884.0
94.75329756736755,1168432.0
94.97554039955139,1171004.0
95.04090905189514,1172040.0
95.17519879341125,1175636.0
96.59725594520569,1188448.0
96.96226453781128,1192044.0
98.4530508518219,1205368.0
98.51752996444702,1213060.0
98.95793223381042,1217680.0
99.02507734298706,1218716.0
99.1412935256958,1224360.0
99.25475811958313,1225908.0
99.3205714225769,1226944.0
99.48185348510742,1228492.0
100.01109528541565,1234136.0
102.5103976726532,1255652.0
105.116215467453,1277680.0
105.23434138298035,1279228.0
105.30468463897705,1280264.0
105.98595786094666,1286420.0
109.5891182422638,1315104.0
110.06888628005981,1319724.0
110.48360800743103,1323832.0
110.78591299057007,1326916.0
111.86817502975464,1337168.0
112.22430658340454,1340764.0
113.9243061542511,1356136.0
114.0047550201416,1357172.0
115.59070181846619,1372032.0
117.35988736152649,1387404.0
119.87257862091064,1409944.0
120.6720883846283,1417636.0
123.13121485710144,1439664.0
123.29285788536072,1441724.0
123.42450475692749,1443272.0
125.14406943321228,1459156.0
126.8981626033783,1475040.0
128.19749665260315,1487340.0
129.83206033706665,1502712.0
129.89136791229248,1503748.0
129.95201444625854,1504784.0
