inter_batch_delay,cdf
2.288818359375e-05,6.725401842760106e-05
2.3603439331054688e-05,0.0001345080368552021
2.4080276489257812e-05,0.00020176205528280315
2.4318695068359375e-05,0.0002690160737104042
2.4318695068359375e-05,0.00033627009213800524
2.4557113647460938e-05,0.0004035241105656063
2.4557113647460938e-05,0.0004707781289932073
2.5033950805664062e-05,0.0005380321474208084
2.5033950805664062e-05,0.0006052861658484095
2.5272369384765625e-05,0.0006725401842760105
2.5510787963867188e-05,0.0007397942027036115
2.5510787963867188e-05,0.0008070482211312126
2.5510787963867188e-05,0.0008743022395588136
2.5510787963867188e-05,0.0009415562579864146
2.5510787963867188e-05,0.0010088102764140158
2.574920654296875e-05,0.0010760642948416169
2.574920654296875e-05,0.0011433183132692178
2.574920654296875e-05,0.001210572331696819
2.574920654296875e-05,0.0012778263501244198
2.574920654296875e-05,0.001345080368552021
2.5987625122070312e-05,0.001412334386979622
2.5987625122070312e-05,0.001479588405407223
2.5987625122070312e-05,0.001546842423834824
2.5987625122070312e-05,0.0016140964422624252
2.5987625122070312e-05,0.0016813504606900261
2.5987625122070312e-05,0.0017486044791176273
2.6226043701171875e-05,0.0018158584975452284
2.6226043701171875e-05,0.0018831125159728293
2.6226043701171875e-05,0.0019503665344004304
2.6464462280273438e-05,0.0020176205528280315
2.6464462280273438e-05,0.0020848745712556327
2.6702880859375e-05,0.0021521285896832338
2.6702880859375e-05,0.0022193826081108345
2.6702880859375e-05,0.0022866366265384356
2.6941299438476562e-05,0.0023538906449660367
2.6941299438476562e-05,0.002421144663393638
2.6941299438476562e-05,0.002488398681821239
2.6941299438476562e-05,0.0025556527002488397
2.6941299438476562e-05,0.0026229067186764408
2.6941299438476562e-05,0.002690160737104042
2.7179718017578125e-05,0.002757414755531643
2.7179718017578125e-05,0.002824668773959244
2.7179718017578125e-05,0.0028919227923868453
2.7179718017578125e-05,0.002959176810814446
2.7179718017578125e-05,0.003026430829242047
2.7179718017578125e-05,0.003093684847669648
2.7179718017578125e-05,0.0031609388660972493
2.7418136596679688e-05,0.0032281928845248505
2.7418136596679688e-05,0.0032954469029524516
2.7418136596679688e-05,0.0033627009213800523
2.7418136596679688e-05,0.0034299549398076534
2.7418136596679688e-05,0.0034972089582352545
2.7418136596679688e-05,0.0035644629766628556
2.7418136596679688e-05,0.0036317169950904568
