COUNT,Count,Percentage
2873.0555,379,49.67234600262123
6688.48,87,11.402359108781127
10456.8,62,8.125819134993447
14225.119999999999,74,9.698558322411534
17993.44,50,6.553079947575361
21761.76,30,3.9318479685452163
25530.08,25,3.2765399737876804
29298.4,17,2.2280471821756227
33066.72,9,1.1795543905635648
36835.03999999999,4,0.5242463958060288
40603.36,2,0.2621231979030144
44371.67999999999,2,0.2621231979030144
51908.32000000001,2,0.2621231979030144
55676.64,4,0.5242463958060288
59444.96000000001,2,0.2621231979030144
63213.28,1,0.1310615989515072
66981.6,1,0.1310615989515072
74518.23999999999,1,0.1310615989515072
78286.56,1,0.1310615989515072
82054.88,4,0.5242463958060288
85823.2,2,0.2621231979030144
93359.84,4,0.5242463958060288
