SECONDS,request_completed
-41.981924533843994,1.0
-39.93905758857727,2.0
-31.96570587158203,3.0
-31.00527024269104,4.0
-25.021167039871216,5.0
-21.44191074371338,6.0
-21.31621479988098,7.0
-14.22653317451477,8.0
-12.061915636062622,9.0
-9.705547571182251,10.0
-8.241203546524048,11.0
-3.1326911449432373,12.0
-2.5727500915527344,13.0
-0.7931132316589355,14.0
-0.39907288551330566,15.0
1.5156753063201904,16.0
2.3283374309539795,17.0
2.769723415374756,18.0
5.190850496292114,19.0
5.697695970535278,20.0
6.391099452972412,21.0
7.580655097961426,22.0
8.043437719345093,23.0
8.471253395080566,24.0
8.722862958908081,25.0
13.881942749023438,26.0
13.882663011550903,27.0
13.955487728118896,28.0
14.315781116485596,29.0
14.582987546920776,30.0
14.775178670883179,31.0
16.229796409606934,32.0
16.40708088874817,33.0
16.849849462509155,34.0
16.950992584228516,35.0
17.021846294403076,36.0
17.02384662628174,37.0
17.673171758651733,38.0
18.1149799823761,39.0
18.56806230545044,40.0
19.90093421936035,41.0
20.024399518966675,42.0
20.46281862258911,43.0
21.658650636672974,44.0
21.685413360595703,45.0
21.712949991226196,46.0
22.00138831138611,47.0
22.139970779418945,48.0
22.530397415161133,49.0
22.713903665542603,50.0
22.7632417678833,51.0
22.911929607391357,52.0
24.551035404205322,53.0
25.50855278968811,54.0
25.835129022598267,55.0
28.11592936515808,56.0
30.293972969055176,57.0
30.463382959365845,58.0
31.42194151878357,59.0
31.6897451877594,60.0
32.40740203857422,61.0
32.97113394737244,62.0
36.84772610664368,63.0
39.318965911865234,64.0
41.10275149345398,65.0
42.52676773071289,66.0
42.59912109375,67.0
46.10973644256592,68.0
46.46168804168701,69.0
47.82259917259216,70.0
48.60259437561035,71.0
50.32071137428284,72.0
50.501585483551025,73.0
51.76275706291199,74.0
52.165650367736816,75.0
55.70984363555908,76.0
57.47973418235779,77.0
58.1745970249176,78.0
58.962942123413086,79.0
60.68677806854248,80.0
62.218016624450684,81.0
62.598886251449585,82.0
63.458800077438354,83.0
63.89894938468933,84.0
64.87377309799194,85.0
65.25010251998901,86.0
66.19782209396362,87.0
67.90069770812988,88.0
68.80258297920227,89.0
69.44350838661194,90.0
70.25048899650574,91.0
72.40944051742554,92.0
74.70296740531921,93.0
76.63068389892578,94.0
77.13964247703552,95.0
77.86037230491638,96.0
78.02731132507324,97.0
78.2175178527832,98.0
78.21768951416016,99.0
78.36875700950623,100.0
78.88059210777283,101.0
79.36661267280579,102.0
79.91728568077087,103.0
80.53641176223755,104.0
81.54360008239746,105.0
83.41332912445068,106.0
85.29778671264648,107.0
87.59944200515747,108.0
87.92957878112793,109.0
89.3082492351532,110.0
90.55779433250427,111.0
90.82703924179077,112.0
92.708655834198,113.0
93.15530204772949,114.0
93.38121962547302,115.0
94.52292490005493,116.0
97.29964518547058,117.0
97.76412296295166,118.0
97.88285398483276,119.0
98.28962421417236,120.0
99.19356489181519,121.0
99.5864667892456,122.0
100.01054811477661,123.0
101.76182794570923,124.0
104.94760775566101,125.0
105.47215723991394,126.0
106.6683406829834,127.0
106.72715616226196,128.0
107.32728242874146,129.0
107.38947010040283,130.0
107.76235103607178,131.0
108.40651488304138,132.0
110.18233752250671,133.0
110.23985552787781,134.0
110.40989279747009,135.0
110.78323364257812,136.0
110.99950933456421,137.0
111.16281723976135,138.0
111.92198419570923,139.0
112.83338689804077,140.0
113.74687099456787,141.0
115.29358625411987,142.0
115.72206568717957,143.0
116.03772592544556,144.0
116.52731704711914,145.0
117.23357367515564,146.0
117.7828779220581,147.0
117.89027976989746,148.0
118.49102139472961,149.0
121.21227741241455,150.0
121.2681016921997,151.0
122.3522572517395,152.0
122.41262483596802,153.0
124.85236740112305,154.0
125.26986575126648,155.0
126.03844475746155,156.0
127.11346244812012,157.0
127.48932886123657,158.0
128.67128705978394,159.0
132.25131630897522,160.0
132.9768660068512,161.0
133.4626121520996,162.0
134.5345916748047,163.0
134.80393886566162,164.0
135.35812330245972,165.0
136.94397020339966,166.0
137.6048562526703,167.0
138.07401394844055,168.0
139.39533257484436,169.0
139.5064709186554,170.0
140.06173014640808,171.0
140.5061011314392,172.0
140.61871337890625,173.0
140.61961770057678,174.0
141.3560197353363,175.0
145.2885036468506,176.0
146.13327503204346,177.0
146.8491804599762,178.0
147.33084845542908,179.0
149.84107637405396,180.0
150.31419134140015,181.0
150.38974404335022,182.0
152.13947343826294,183.0
152.52447152137756,184.0
153.60127925872803,185.0
153.7201476097107,186.0
156.45261073112488,187.0
157.29810571670532,188.0
158.2707483768463,189.0
158.92875409126282,190.0
159.10059595108032,191.0
160.5361111164093,192.0
160.85380172729492,193.0
163.7805576324463,194.0
165.66215252876282,195.0
166.40295243263245,196.0
166.45828890800476,197.0
166.90490102767944,198.0
167.41739773750305,199.0
168.02825450897217,200.0
168.17419528961182,201.0
168.9788122177124,202.0
172.94061064720154,203.0
173.428209066391,204.0
173.88095903396606,205.0
175.48620176315308,206.0
177.5509114265442,207.0
179.66565918922424,208.0
182.28601455688477,209.0
183.87318301200867,210.0
186.55610275268555,211.0
186.7158923149109,212.0
187.52138090133667,213.0
187.92476511001587,214.0
189.82305884361267,215.0
190.05354166030884,216.0
191.43201422691345,217.0
191.59144353866577,218.0
191.94912123680115,219.0
192.8238627910614,220.0
193.4067096710205,221.0
195.30516147613525,222.0
196.22523713111877,223.0
198.10452485084534,224.0
198.47504019737244,225.0
199.0775957107544,226.0
207.33383917808533,227.0
207.94461226463318,228.0
208.14425134658813,229.0
209.57297730445862,230.0
209.62087059020996,231.0
210.64298605918884,232.0
218.0958640575409,233.0
219.69698333740234,234.0
219.92809081077576,235.0
220.04242205619812,236.0
222.28331518173218,237.0
222.41008234024048,238.0
222.7326798439026,239.0
224.79836535453796,240.0
225.27968287467957,241.0
225.3343541622162,242.0
225.49393486976624,243.0
225.4942762851715,244.0
225.87173628807068,245.0
226.0355727672577,246.0
226.54164242744446,247.0
229.23490691184998,248.0
238.4451982975006,249.0
238.506041765213,250.0
239.87022948265076,251.0
241.15399551391602,252.0
243.22090029716492,253.0
243.49091625213623,254.0
244.05030035972595,255.0
245.65386724472046,256.0
245.76642966270447,257.0
246.5246443748474,258.0
247.63427424430847,259.0
248.9248068332672,260.0
248.92507433891296,261.0
249.90948104858398,262.0
251.41473746299744,263.0
251.61813187599182,264.0
254.196293592453,265.0
254.24599289894104,266.0
255.88369154930115,267.0
257.4069969654083,268.0
258.7465229034424,269.0
260.5698642730713,270.0
261.25790762901306,271.0
261.5159606933594,272.0
263.04588508605957,273.0
263.159677028656,274.0
264.7882270812988,275.0
265.11133885383606,276.0
267.1619219779968,277.0
269.6175606250763,278.0
272.0743203163147,279.0
272.133828163147,280.0
272.13701462745667,281.0
272.90945529937744,282.0
274.507461309433,283.0
274.87489128112793,284.0
275.27097964286804,285.0
275.7025816440582,286.0
275.80291652679443,287.0
276.22106194496155,288.0
277.9450008869171,289.0
278.623503446579,290.0
282.6283357143402,291.0
282.919540643692,292.0
283.154953956604,293.0
285.0899648666382,294.0
285.9065225124359,295.0
286.1945753097534,296.0
286.48710441589355,297.0
287.1214361190796,298.0
287.227796792984,299.0
287.3859226703644,300.0
287.9971778392792,301.0
291.55382657051086,302.0
294.85337805747986,303.0
297.9685776233673,304.0
298.62528586387634,305.0
299.68848609924316,306.0
301.20771193504333,307.0
301.5692081451416,308.0
303.2648239135742,309.0
304.1580696105957,310.0
305.93492889404297,311.0
305.99189591407776,312.0
306.43092823028564,313.0
307.54775047302246,314.0
307.71794295310974,315.0
309.79507660865784,316.0
310.67619132995605,317.0
318.54948234558105,318.0
318.73150658607483,319.0
320.40065026283264,320.0
321.2924289703369,321.0
322.2171609401703,322.0
322.7961368560791,323.0
325.3738965988159,324.0
325.4842803478241,325.0
327.1423816680908,326.0
327.85132241249084,327.0
328.73763251304626,328.0
331.52902722358704,329.0
331.7124629020691,330.0
332.028169631958,331.0
332.4825716018677,332.0
333.5304355621338,333.0
333.7966504096985,334.0
333.9026744365692,335.0
334.29339385032654,336.0
339.5794689655304,337.0
342.1361072063446,338.0
342.24918580055237,339.0
343.52986454963684,340.0
344.2471413612366,341.0
345.3705439567566,342.0
345.7301535606384,343.0
347.8121612071991,344.0
347.9669749736786,345.0
349.6005735397339,346.0
