request_e2e_time_normalized,cdf
0.01950421743094921,0.001310615989515072
0.029441893100738525,0.002621231979030144
0.03817472606897354,0.003931847968545216
0.038328684866428375,0.005242463958060288
0.03999581187963486,0.00655307994757536
0.04320676997303963,0.007863695937090432
0.053550876677036285,0.009174311926605505
0.05392029508948326,0.010484927916120577
0.05407210439443588,0.011795543905635648
0.05424626171588898,0.01310615989515072
0.054549410939216614,0.014416775884665793
0.054887209087610245,0.015727391874180863
0.055864181369543076,0.01703800786369594
0.05610117316246033,0.01834862385321101
0.05616472288966179,0.019659239842726082
0.05635632574558258,0.020969855832241154
0.05655326321721077,0.022280471821756225
0.0565866120159626,0.023591087811271297
0.05680200085043907,0.02490170380078637
0.05683939531445503,0.02621231979030144
0.05727577582001686,0.027522935779816515
0.05739554390311241,0.028833551769331587
0.057903390377759933,0.03014416775884666
0.058064885437488556,0.03145478374836173
0.05815475434064865,0.0327653997378768
0.05819134786725044,0.03407601572739188
0.05821378901600838,0.035386631716906945
0.05829496681690216,0.03669724770642202
0.05836593732237816,0.03800786369593709
0.05839373171329498,0.039318479685452164
0.05839401111006737,0.04062909567496723
0.05851773917675018,0.04193971166448231
0.05852013826370239,0.04325032765399738
0.058524370193481445,0.04456094364351245
0.05870315432548523,0.045871559633027525
0.05872020870447159,0.047182175622542594
0.058731965720653534,0.04849279161205767
0.05880745127797127,0.04980340760157274
0.05885801464319229,0.05111402359108781
0.058867890387773514,0.05242463958060288
0.05892304703593254,0.053735255570117955
0.05898528918623924,0.05504587155963303
0.05913139507174492,0.0563564875491481
0.05913462117314339,0.057667103538663174
0.05928267911076546,0.05897771952817824
0.059287089854478836,0.06028833551769332
0.05931263789534569,0.061598951507208385
0.059321966022253036,0.06290956749672345
0.05935732275247574,0.06422018348623854
0.059448495507240295,0.0655307994757536
0.059490736573934555,0.06684141546526867
0.05953672528266907,0.06815203145478375
0.05956602096557617,0.06946264744429882
0.059568680822849274,0.07077326343381389
0.05959334969520569,0.07208387942332896
0.05959949642419815,0.07339449541284404
0.059641361236572266,0.07470511140235911
0.059676311910152435,0.07601572739187418
0.059887755662202835,0.07732634338138926
0.05994490161538124,0.07863695937090433
0.05994703993201256,0.0799475753604194
0.05995805934071541,0.08125819134993446
0.06001681461930275,0.08256880733944955
0.06006711721420288,0.08387942332896461
0.06008244305849075,0.08519003931847968
0.060094691812992096,0.08650065530799476
0.06011396646499634,0.08781127129750983
0.060127660632133484,0.0891218872870249
0.06019025295972824,0.09043250327653997
0.060218535363674164,0.09174311926605505
0.060291048139333725,0.09305373525557012
0.060358766466379166,0.09436435124508519
0.060379695147275925,0.09567496723460026
0.06038672477006912,0.09698558322411534
0.06038806214928627,0.0982961992136304
0.060416728258132935,0.09960681520314547
0.06047143414616585,0.10091743119266056
0.06047651544213295,0.10222804718217562
0.06049981340765953,0.10353866317169069
0.060514021664857864,0.10484927916120576
0.060578104108572006,0.10615989515072084
0.06059572473168373,0.10747051114023591
0.060595765709877014,0.10878112712975098
0.060602739453315735,0.11009174311926606
0.0606255866587162,0.11140235910878113
0.06069595739245415,0.1127129750982962
0.06077742576599121,0.11402359108781127
0.06079259514808655,0.11533420707732635
0.06089497730135918,0.11664482306684142
0.06102344021201134,0.11795543905635648
0.061157021671533585,0.11926605504587157
0.06117566302418709,0.12057667103538663
0.0611911304295063,0.1218872870249017
0.06131378933787346,0.12319790301441677
0.06134866178035736,0.12450851900393185
0.061420027166604996,0.1258191349934469
0.06143558770418167,0.127129750982962
0.06154997646808624,0.12844036697247707
0.06162393465638161,0.12975098296199214
0.061742011457681656,0.1310615989515072
0.061795011162757874,0.13237221494102228
0.06180486083030701,0.13368283093053734
0.061827629804611206,0.1349934469200524
0.06184888258576393,0.1363040629095675
0.061869435012340546,0.13761467889908258
0.06195598095655441,0.13892529488859764
0.061965782195329666,0.1402359108781127
0.06211550906300545,0.14154652686762778
0.062178030610084534,0.14285714285714285
0.06221162900328636,0.14416775884665792
0.06225726753473282,0.145478374836173
0.06228848546743393,0.14678899082568808
0.0624474436044693,0.14809960681520315
0.06247339025139809,0.14941022280471822
0.06249673292040825,0.15072083879423329
0.06251310557126999,0.15203145478374835
0.06259521096944809,0.15334207077326342
0.06260589510202408,0.15465268676277852
0.06265662610530853,0.1559633027522936
0.06274271756410599,0.15727391874180865
0.06283223628997803,0.15858453473132372
0.06293632090091705,0.1598951507208388
0.06296689063310623,0.16120576671035386
0.0629788264632225,0.16251638269986893
0.06299908459186554,0.16382699868938402
0.06302272528409958,0.1651376146788991
0.06307379901409149,0.16644823066841416
0.06312886625528336,0.16775884665792923
0.06313881278038025,0.1690694626474443
0.0631943866610527,0.17038007863695936
0.06319747865200043,0.17169069462647443
0.06328123062849045,0.17300131061598953
0.06329411268234253,0.1743119266055046
0.06331633776426315,0.17562254259501967
0.06332752853631973,0.17693315858453473
0.06333178281784058,0.1782437745740498
0.06339376419782639,0.17955439056356487
0.06342367827892303,0.18086500655307994
0.06351529061794281,0.182175622542595
0.06357062608003616,0.1834862385321101
0.06367795914411545,0.18479685452162517
0.0637306272983551,0.18610747051114024
0.0637846440076828,0.1874180865006553
0.06381687521934509,0.18872870249017037
0.0638272762298584,0.19003931847968544
0.0638735294342041,0.1913499344692005
0.06388488411903381,0.1926605504587156
0.06389657407999039,0.19397116644823068
0.06411021947860718,0.19528178243774574
0.06411969661712646,0.1965923984272608
0.06417403370141983,0.19790301441677588
0.06420844793319702,0.19921363040629095
0.0643659308552742,0.20052424639580602
0.06438259035348892,0.2018348623853211
0.06442103534936905,0.20314547837483618
0.0644366443157196,0.20445609436435125
0.06445097923278809,0.20576671035386632
0.0645509660243988,0.20707732634338138
0.06455863267183304,0.20838794233289645
0.06458040326833725,0.20969855832241152
0.06469424068927765,0.21100917431192662
0.0646972507238388,0.21231979030144169
0.06473780423402786,0.21363040629095675
0.06485122442245483,0.21494102228047182
0.06489292532205582,0.2162516382699869
0.06491347402334213,0.21756225425950196
0.06492545455694199,0.21887287024901703
0.06494645774364471,0.22018348623853212
0.06500351428985596,0.2214941022280472
0.06504961103200912,0.22280471821756226
0.06508693099021912,0.22411533420707733
0.06509672850370407,0.2254259501965924
0.0651157945394516,0.22673656618610746
0.06517429649829865,0.22804718217562253
0.0652138963341713,0.22935779816513763
0.06523092091083527,0.2306684141546527
0.06526771932840347,0.23197903014416776
0.06527353823184967,0.23328964613368283
0.06528694182634354,0.2346002621231979
0.06532961875200272,0.23591087811271297
0.0653395801782608,0.23722149410222804
0.06536049395799637,0.23853211009174313
0.06537006050348282,0.2398427260812582
0.06540508568286896,0.24115334207077327
