,cdf,Normalized End to End Latency
0,0.0,0.1691446365789772
1,0.01,0.1691446365789772
2,0.02,0.1691446365789772
3,0.03,0.1691446365789772
4,0.04,0.1691446365789772
5,0.05,0.1691446365789772
6,0.06,0.1691446365789772
7,0.07,0.1691446365789772
8,0.08,0.1691446365789772
9,0.09,0.1691446365789772
10,0.1,0.1691446365789772
11,0.11,0.1691446365789772
12,0.12,0.16948326448003614
13,0.13,0.16948326448003614
14,0.14,0.16948326448003614
15,0.15,0.16948326448003614
16,0.16,0.16948326448003614
17,0.17,0.16948326448003614
18,0.18,0.16948326448003614
19,0.19,0.16948326448003614
20,0.2,0.16948326448003614
21,0.21,0.16948326448003614
22,0.22,0.16948326448003614
23,0.23,0.16948326448003614
24,0.24,0.16948326448003614
25,0.25,0.16948326448003614
26,0.26,0.16948326448003614
27,0.27,0.16948326448003614
28,0.28,0.16948326448003614
29,0.29,0.16948326448003614
30,0.3,0.16948326448003614
31,0.31,0.16948326448003614
32,0.32,0.16948326448003614
33,0.33,0.16948326448003614
34,0.34,0.17084456900746897
35,0.35000000000000003,0.17084456900746897
36,0.36,0.17084456900746897
37,0.37,0.17084456900746897
38,0.38,0.17084456900746897
39,0.39,0.17084456900746897
40,0.4,0.17084456900746897
41,0.41000000000000003,0.17084456900746897
42,0.42,0.17084456900746897
43,0.43,0.17084456900746897
44,0.44,0.17084456900746897
45,0.45,0.17118660017665313
46,0.46,0.17118660017665313
47,0.47000000000000003,0.17118660017665313
48,0.48,0.17118660017665313
49,0.49,0.17118660017665313
50,0.5,0.17118660017665313
51,0.51,0.17118660017665313
52,0.52,0.17118660017665313
53,0.53,0.17118660017665313
54,0.54,0.17118660017665313
55,0.55,0.17118660017665313
56,0.56,0.17118660017665313
57,0.5700000000000001,0.17118660017665313
58,0.58,0.17118660017665313
59,0.59,0.17118660017665313
60,0.6,0.17118660017665313
61,0.61,0.17118660017665313
62,0.62,0.17118660017665313
63,0.63,0.17118660017665313
64,0.64,0.17118660017665313
65,0.65,0.17118660017665313
66,0.66,0.17118660017665313
67,0.67,0.1715293160929227
68,0.68,0.1715293160929227
69,0.6900000000000001,0.1715293160929227
70,0.7000000000000001,0.1715293160929227
71,0.71,0.1715293160929227
72,0.72,0.1715293160929227
73,0.73,0.1715293160929227
74,0.74,0.1715293160929227
75,0.75,0.1715293160929227
76,0.76,0.1715293160929227
77,0.77,0.1715293160929227
78,0.78,0.1715293160929227
79,0.79,0.1715293160929227
80,0.8,0.1715293160929227
81,0.81,0.1715293160929227
82,0.8200000000000001,0.1715293160929227
83,0.8300000000000001,0.1715293160929227
84,0.84,0.1715293160929227
85,0.85,0.1715293160929227
86,0.86,0.1715293160929227
87,0.87,0.1715293160929227
88,0.88,0.1715293160929227
89,0.89,0.17187271812714278
90,0.9,0.17187271812714278
91,0.91,0.17187271812714278
92,0.92,0.17187271812714278
93,0.93,0.17187271812714278
94,0.9400000000000001,0.17187271812714278
95,0.9500000000000001,0.17187271812714278
96,0.96,0.17187271812714278
97,0.97,0.17187271812714278
98,0.98,0.17187271812714278
99,0.99,0.17187271812714278
100,1.0,0.1930123604522527
