,cdf,Normalized End to End Latency
0,0.0,0.08416287874135946
1,0.01,0.08416287874135946
2,0.02,0.08416287874135946
3,0.03,0.08416287874135946
4,0.04,0.08416287874135946
5,0.05,0.08416287874135946
6,0.06,0.08416287874135946
7,0.07,0.08416287874135946
8,0.08,0.08416287874135946
9,0.09,0.08416287874135946
10,0.1,0.08416287874135946
11,0.11,0.08416287874135946
12,0.12,0.08466937414937771
13,0.13,0.08466937414937771
14,0.14,0.08466937414937771
15,0.15,0.08466937414937771
16,0.16,0.08466937414937771
17,0.17,0.08466937414937771
18,0.18,0.08466937414937771
19,0.19,0.08466937414937771
20,0.2,0.08466937414937771
21,0.21,0.08466937414937771
22,0.22,0.08466937414937771
23,0.23,0.0862072225102351
24,0.24,0.0862072225102351
25,0.25,0.0862072225102351
26,0.26,0.0862072225102351
27,0.27,0.0862072225102351
28,0.28,0.0862072225102351
29,0.29,0.0862072225102351
30,0.3,0.0862072225102351
31,0.31,0.0862072225102351
32,0.32,0.0862072225102351
33,0.33,0.0862072225102351
34,0.34,0.08637980954228763
35,0.35000000000000003,0.08637980954228763
36,0.36,0.08637980954228763
37,0.37,0.08637980954228763
38,0.38,0.08637980954228763
39,0.39,0.08637980954228763
40,0.4,0.08637980954228763
41,0.41000000000000003,0.08637980954228763
42,0.42,0.08637980954228763
43,0.43,0.08637980954228763
44,0.44,0.08637980954228763
45,0.45,0.08655274209392386
46,0.46,0.08655274209392386
47,0.47000000000000003,0.08655274209392386
48,0.48,0.08655274209392386
49,0.49,0.08655274209392386
50,0.5,0.08655274209392386
51,0.51,0.08655274209392386
52,0.52,0.08655274209392386
53,0.53,0.08655274209392386
54,0.54,0.08655274209392386
55,0.55,0.08655274209392386
56,0.56,0.08655274209392386
57,0.5700000000000001,0.08655274209392386
58,0.58,0.08655274209392386
59,0.59,0.08655274209392386
60,0.6,0.08655274209392386
61,0.61,0.08655274209392386
62,0.62,0.08655274209392386
63,0.63,0.08655274209392386
64,0.64,0.08655274209392386
65,0.65,0.08655274209392386
66,0.66,0.08655274209392386
67,0.67,0.08655274209392386
68,0.68,0.08655274209392386
69,0.6900000000000001,0.08655274209392386
70,0.7000000000000001,0.08655274209392386
71,0.71,0.08655274209392386
72,0.72,0.08655274209392386
73,0.73,0.08655274209392386
74,0.74,0.08655274209392386
75,0.75,0.08655274209392386
76,0.76,0.08655274209392386
77,0.77,0.08655274209392386
78,0.78,0.08672602085687463
79,0.79,0.08672602085687463
80,0.8,0.08672602085687463
81,0.81,0.08672602085687463
82,0.8200000000000001,0.08672602085687463
83,0.8300000000000001,0.08672602085687463
84,0.84,0.08672602085687463
85,0.85,0.08672602085687463
86,0.86,0.08672602085687463
87,0.87,0.08672602085687463
88,0.88,0.08672602085687463
89,0.89,0.08689964652425576
90,0.9,0.08689964652425576
91,0.91,0.08689964652425576
92,0.92,0.08689964652425576
93,0.93,0.08689964652425576
94,0.9400000000000001,0.08689964652425576
95,0.9500000000000001,0.08689964652425576
96,0.96,0.08689964652425576
97,0.97,0.08689964652425576
98,0.98,0.08689964652425576
99,0.99,0.08689964652425576
100,1.0,0.09527371842218063
