,cdf,Time to First Token
0,0.0,0.08972540719819277
1,0.01,0.08972540719819277
2,0.02,0.08972540719819277
3,0.03,0.08972540719819277
4,0.04,0.08972540719819277
5,0.05,0.08972540719819277
6,0.06,0.08972540719819277
7,0.07,0.08972540719819277
8,0.08,0.08972540719819277
9,0.09,0.08972540719819277
10,0.1,0.08972540719819277
11,0.11,0.08972540719819277
12,0.12,0.09044608958190409
13,0.13,0.09044608958190409
14,0.14,0.09044608958190409
15,0.15,0.09044608958190409
16,0.16,0.09044608958190409
17,0.17,0.09044608958190409
18,0.18,0.09044608958190409
19,0.19,0.09044608958190409
20,0.2,0.09044608958190409
21,0.21,0.09044608958190409
22,0.22,0.09044608958190409
23,0.23,0.09062716283432032
24,0.24,0.09062716283432032
25,0.25,0.09062716283432032
26,0.26,0.09062716283432032
27,0.27,0.09062716283432032
28,0.28,0.09062716283432032
29,0.29,0.09062716283432032
30,0.3,0.09062716283432032
31,0.31,0.09062716283432032
32,0.32,0.09062716283432032
33,0.33,0.09062716283432032
34,0.34,0.09546445659720001
35,0.35000000000000003,0.09546445659720001
36,0.36,0.09546445659720001
37,0.37,0.09546445659720001
38,0.38,0.09546445659720001
39,0.39,0.09546445659720001
40,0.4,0.09546445659720001
41,0.41000000000000003,0.09546445659720001
42,0.42,0.09546445659720001
43,0.43,0.09546445659720001
44,0.44,0.09546445659720001
45,0.45,0.09603896533096172
46,0.46,0.09603896533096172
47,0.47000000000000003,0.09603896533096172
48,0.48,0.09603896533096172
49,0.49,0.09603896533096172
50,0.5,0.09603896533096172
51,0.51,0.09603896533096172
52,0.52,0.09603896533096172
53,0.53,0.09603896533096172
54,0.54,0.09603896533096172
55,0.55,0.09603896533096172
56,0.56,0.09700417330247595
57,0.5700000000000001,0.09700417330247595
58,0.58,0.09700417330247595
59,0.59,0.09700417330247595
60,0.6,0.09700417330247595
61,0.61,0.09700417330247595
62,0.62,0.09700417330247595
63,0.63,0.09700417330247595
64,0.64,0.09700417330247595
65,0.65,0.09700417330247595
66,0.66,0.09700417330247595
67,0.67,0.10076126580515044
68,0.68,0.10076126580515044
69,0.6900000000000001,0.10076126580515044
70,0.7000000000000001,0.10076126580515044
71,0.71,0.10076126580515044
72,0.72,0.10076126580515044
73,0.73,0.10076126580515044
74,0.74,0.10076126580515044
75,0.75,0.10076126580515044
76,0.76,0.10076126580515044
77,0.77,0.10076126580515044
78,0.78,0.10197768532037281
79,0.79,0.10197768532037281
80,0.8,0.10197768532037281
81,0.81,0.10197768532037281
82,0.8200000000000001,0.10197768532037281
83,0.8300000000000001,0.10197768532037281
84,0.84,0.10197768532037281
85,0.85,0.10197768532037281
86,0.86,0.10197768532037281
87,0.87,0.10197768532037281
88,0.88,0.10197768532037281
89,0.89,0.10218184485054375
90,0.9,0.10218184485054375
91,0.91,0.10218184485054375
92,0.92,0.10218184485054375
93,0.93,0.10218184485054375
94,0.9400000000000001,0.10218184485054375
95,0.9500000000000001,0.10218184485054375
96,0.96,0.10218184485054375
97,0.97,0.10218184485054375
98,0.98,0.10218184485054375
99,0.99,0.10218184485054375
100,1.0,0.11113592999394986
