request_execution_time_normalized,cdf
0.015302958898246288,0.0006872852233676976
0.015426382422447205,0.0013745704467353953
0.015517905354499817,0.002061855670103093
0.01554462406784296,0.0027491408934707906
0.015569604933261871,0.003436426116838488
0.0157732255756855,0.004123711340206186
0.015944162383675575,0.004810996563573883
0.015967924147844315,0.005498281786941581
0.01599082536995411,0.006185567010309278
0.0159960575401783,0.006872852233676976
0.016105784103274345,0.007560137457044674
0.016192173585295677,0.008247422680412371
0.0163473729044199,0.008934707903780068
0.016352089121937752,0.009621993127147767
0.016717106103897095,0.010309278350515464
0.016734933480620384,0.010996563573883162
0.016801418736577034,0.01168384879725086
0.016827529296278954,0.012371134020618556
0.016908172518014908,0.013058419243986255
0.016952449455857277,0.013745704467353952
0.017014484852552414,0.01443298969072165
0.017027292400598526,0.015120274914089347
0.017046310007572174,0.015807560137457044
0.01720709353685379,0.016494845360824743
0.017314275726675987,0.01718213058419244
0.017399445176124573,0.017869415807560136
0.017609188333153725,0.018556701030927835
0.017629673704504967,0.019243986254295534
0.017679134383797646,0.01993127147766323
0.017707793042063713,0.020618556701030927
0.01776081509888172,0.021305841924398626
0.0177902951836586,0.021993127147766325
0.017901578918099403,0.02268041237113402
0.017922068014740944,0.02336769759450172
0.017937831580638885,0.024054982817869417
0.017958754673600197,0.024742268041237112
0.0179683156311512,0.02542955326460481
0.01800752431154251,0.02611683848797251
0.018017077818512917,0.026804123711340205
0.018093522638082504,0.027491408934707903
0.01810942403972149,0.028178694158075602
0.01811569556593895,0.0288659793814433
0.01812555454671383,0.029553264604810996
0.01813097670674324,0.030240549828178694
0.018318843096494675,0.030927835051546393
0.018326671794056892,0.03161512027491409
0.018344735726714134,0.03230240549828179
0.018356701359152794,0.032989690721649485
0.01838633418083191,0.03367697594501718
0.01838669739663601,0.03436426116838488
0.018522104248404503,0.03505154639175258
0.01858600415289402,0.03573883161512027
0.018597852438688278,0.036426116838487975
0.01866615191102028,0.03711340206185567
0.018714820966124535,0.037800687285223365
0.018767323344945908,0.03848797250859107
0.01878504641354084,0.03917525773195876
0.01879947818815708,0.03986254295532646
0.018915019929409027,0.04054982817869416
0.019099099561572075,0.041237113402061855
0.019188011065125465,0.04192439862542955
0.019227460026741028,0.04261168384879725
0.019261054694652557,0.04329896907216495
0.019264450296759605,0.04398625429553265
0.019370373338460922,0.044673539518900345
0.019379377365112305,0.04536082474226804
0.019432058557868004,0.04604810996563574
0.01954820193350315,0.04673539518900344
0.019554954022169113,0.04742268041237113
0.0196341872215271,0.048109965635738834
0.019685139879584312,0.04879725085910653
0.019697731360793114,0.049484536082474224
0.019909758120775223,0.05017182130584193
0.019947461783885956,0.05085910652920962
0.01996145211160183,0.05154639175257732
0.019962459802627563,0.05223367697594502
0.02017611265182495,0.052920962199312714
0.02018534392118454,0.05360824742268041
0.020252883434295654,0.05429553264604811
0.02027287147939205,0.054982817869415807
0.020353538915514946,0.05567010309278351
0.020362887531518936,0.056357388316151204
0.020439142361283302,0.0570446735395189
0.02045828104019165,0.0577319587628866
0.020487546920776367,0.058419243986254296
0.020538611337542534,0.05910652920962199
0.020562468096613884,0.05979381443298969
0.020621703937649727,0.06048109965635739
0.020666202530264854,0.061168384879725084
0.020688030868768692,0.061855670103092786
0.020731544122099876,0.06254295532646048
0.020749690011143684,0.06323024054982818
0.020821765065193176,0.06391752577319587
0.02090083621442318,0.06460481099656358
0.02102440409362316,0.06529209621993128
0.021039443090558052,0.06597938144329897
0.02126045525074005,0.06666666666666667
0.021312426775693893,0.06735395189003436
0.02136826142668724,0.06804123711340206
0.021442241966724396,0.06872852233676977
0.021453384310007095,0.06941580756013746
0.021491149440407753,0.07010309278350516
0.0214928537607193,0.07079037800687285
0.021588340401649475,0.07147766323024055
0.021618535742163658,0.07216494845360824
0.021642640233039856,0.07285223367697595
0.021670052781701088,0.07353951890034365
0.021693255752325058,0.07422680412371134
0.02173953875899315,0.07491408934707904
0.021779246628284454,0.07560137457044673
0.021825948730111122,0.07628865979381444
0.021867534145712852,0.07697594501718213
0.02187654934823513,0.07766323024054983
0.02187986485660076,0.07835051546391752
0.02188386395573616,0.07903780068728522
0.02189531736075878,0.07972508591065292
0.021904747933149338,0.08041237113402062
0.021951444447040558,0.08109965635738832
0.022079285234212875,0.08178694158075601
0.02209925279021263,0.08247422680412371
0.02212650142610073,0.0831615120274914
0.022161101922392845,0.0838487972508591
0.022323351353406906,0.08453608247422681
0.022364646196365356,0.0852233676975945
0.022365592420101166,0.0859106529209622
0.02237018384039402,0.0865979381443299
0.022393904626369476,0.08728522336769759
0.022431015968322754,0.0879725085910653
0.022463113069534302,0.088659793814433
0.02254428341984749,0.08934707903780069
0.02255851961672306,0.09003436426116838
0.022573836147785187,0.09072164948453608
0.02278877981007099,0.09140893470790377
0.022850552573800087,0.09209621993127148
0.022909926250576973,0.09278350515463918
0.022953545674681664,0.09347079037800687
0.023010646924376488,0.09415807560137457
0.023012248799204826,0.09484536082474226
0.023066822439432144,0.09553264604810996
0.023211732506752014,0.09621993127147767
0.023313777521252632,0.09690721649484536
0.02332501858472824,0.09759450171821306
0.02355191856622696,0.09828178694158075
0.023631801828742027,0.09896907216494845
0.02366444282233715,0.09965635738831616
0.023664476349949837,0.10034364261168385
0.02368669956922531,0.10103092783505155
0.023761291056871414,0.10171821305841924
0.023787474259734154,0.10240549828178694
0.023789845407009125,0.10309278350515463
0.023805540055036545,0.10378006872852234
0.023883795365691185,0.10446735395189004
0.02391386777162552,0.10515463917525773
0.023921145126223564,0.10584192439862543
0.023924756795167923,0.10652920962199312
0.023942578583955765,0.10721649484536082
0.023951206356287003,0.10790378006872853
0.023985717445611954,0.10859106529209622
0.02401380054652691,0.10927835051546392
0.024015601724386215,0.10996563573883161
0.024023469537496567,0.11065292096219931
0.024030538275837898,0.11134020618556702
0.024069800972938538,0.11202749140893471
0.024079009890556335,0.11271477663230241
0.02409382164478302,0.1134020618556701
0.024168575182557106,0.1140893470790378
0.024181440472602844,0.11477663230240549
0.024305544793605804,0.1154639175257732
0.02431127242743969,0.1161512027491409
0.02445359155535698,0.11683848797250859
0.024686772376298904,0.11752577319587629
0.024767141789197922,0.11821305841924398
0.024937406182289124,0.11890034364261168
0.025125321000814438,0.11958762886597939
0.025163115933537483,0.12027491408934708
0.025223154574632645,0.12096219931271478
0.025256773456931114,0.12164948453608247
0.0253059770911932,0.12233676975945017
