COUNT,Count,Percentage
35.2025,388,26.666666666666668
106.24,172,11.8213058419244
176.39999999999998,111,7.628865979381444
246.56,150,10.309278350515465
316.72,154,10.584192439862543
386.88,152,10.446735395189004
457.03999999999996,109,7.491408934707904
527.2,107,7.353951890034364
597.36,46,3.161512027491409
667.52,29,1.993127147766323
737.6800000000001,13,0.8934707903780069
807.8399999999999,8,0.5498281786941581
878.0,2,0.13745704467353953
948.1600000000001,4,0.27491408934707906
1018.32,2,0.13745704467353953
1158.6399999999999,4,0.27491408934707906
1228.8000000000002,2,0.13745704467353953
1719.92,2,0.13745704467353953
