inter_batch_delay,cdf
2.3603439331054688e-05,5.273149124657245e-05
2.384185791015625e-05,0.0001054629824931449
2.4080276489257812e-05,0.00015819447373971736
2.4318695068359375e-05,0.0002109259649862898
2.4318695068359375e-05,0.00026365745623286224
2.47955322265625e-05,0.0003163889474794347
2.574920654296875e-05,0.00036912043872600715
2.5987625122070312e-05,0.0004218519299725796
2.6941299438476562e-05,0.00047458342121915205
2.7179718017578125e-05,0.0005273149124657245
2.7179718017578125e-05,0.000580046403712297
2.7179718017578125e-05,0.0006327778949588694
2.765655517578125e-05,0.0006855093862054419
2.7894973754882812e-05,0.0007382408774520143
2.8133392333984375e-05,0.0007909723686985868
2.86102294921875e-05,0.0008437038599451593
2.956390380859375e-05,0.0008964353511917317
3.0040740966796875e-05,0.0009491668424383041
3.147125244140625e-05,0.0010018983336848766
3.147125244140625e-05,0.001054629824931449
3.147125244140625e-05,0.0011073613161780215
3.266334533691406e-05,0.001160092807424594
3.361701965332031e-05,0.0012128242986711665
3.3855438232421875e-05,0.0012655557899177389
3.409385681152344e-05,0.0013182872811643113
3.457069396972656e-05,0.0013710187724108838
3.504753112792969e-05,0.0014237502636574562
3.528594970703125e-05,0.0014764817549040286
3.528594970703125e-05,0.0015292132461506012
3.528594970703125e-05,0.0015819447373971735
3.552436828613281e-05,0.0016346762286437461
3.5762786865234375e-05,0.0016874077198903185
3.719329833984375e-05,0.0017401392111368909
3.7670135498046875e-05,0.0017928707023834635
3.838539123535156e-05,0.0018456021936300358
3.933906555175781e-05,0.0018983336848766082
3.9577484130859375e-05,0.0019510651761231808
3.981590270996094e-05,0.002003796667369753
4.00543212890625e-05,0.0020565281586163255
4.076957702636719e-05,0.002109259649862898
4.291534423828125e-05,0.0021619911411094707
4.315376281738281e-05,0.002214722632356043
4.601478576660156e-05,0.0022674541236026155
4.6253204345703125e-05,0.002320185614849188
4.6253204345703125e-05,0.00237291710609576
4.649162292480469e-05,0.002425648597342333
4.649162292480469e-05,0.0024783800885889054
4.673004150390625e-05,0.0025311115798354778
4.673004150390625e-05,0.00258384307108205
4.673004150390625e-05,0.0026365745623286225
4.673004150390625e-05,0.0026893060535751953
4.696846008300781e-05,0.0027420375448217677
4.696846008300781e-05,0.00279476903606834
4.696846008300781e-05,0.0028475005273149124
4.696846008300781e-05,0.002900232018561485
4.696846008300781e-05,0.002952963509808057
4.696846008300781e-05,0.00300569500105463
4.7206878662109375e-05,0.0030584264923012023
4.744529724121094e-05,0.0031111579835477747
4.744529724121094e-05,0.003163889474794347
4.744529724121094e-05,0.0032166209660409195
4.744529724121094e-05,0.0032693524572874923
4.744529724121094e-05,0.0033220839485340646
4.744529724121094e-05,0.003374815439780637
4.744529724121094e-05,0.0034275469310272094
4.76837158203125e-05,0.0034802784222737818
4.76837158203125e-05,0.0035330099135203546
4.76837158203125e-05,0.003585741404766927
4.76837158203125e-05,0.0036384728960134993
4.76837158203125e-05,0.0036912043872600717
4.76837158203125e-05,0.003743935878506644
4.792213439941406e-05,0.0037966673697532164
4.792213439941406e-05,0.0038493988609997892
4.792213439941406e-05,0.0039021303522463616
4.792213439941406e-05,0.003954861843492934
4.792213439941406e-05,0.004007593334739506
4.8160552978515625e-05,0.004060324825986079
4.8160552978515625e-05,0.004113056317232651
4.8160552978515625e-05,0.0041657878084792235
4.8160552978515625e-05,0.004218519299725796
