,cdf,"Deadline Miss Rate with 0.05s TBT Deadline, 0.1s TTFT Deadline, 0.0s TTFT Slack, Using Predictions for TTFT: False "
0,0.0,0.09681035877040307
1,0.01,0.09681035877040307
2,0.02,0.09681035877040307
3,0.03,0.09681035877040307
4,0.04,0.09681035877040307
5,0.05,0.09681035877040307
6,0.06,0.09681035877040307
7,0.07,0.09681035877040307
8,0.08,0.09681035877040307
9,0.09,0.09681035877040307
10,0.1,0.09681035877040307
11,0.11,0.09681035877040307
12,0.12,0.09681035877040307
13,0.13,0.09681035877040307
14,0.14,0.09681035877040307
15,0.15,0.09681035877040307
16,0.16,0.09681035877040307
17,0.17,0.09681035877040307
18,0.18,0.09681035877040307
19,0.19,0.09681035877040307
20,0.2,0.09681035877040307
21,0.21,0.09681035877040307
22,0.22,0.09681035877040307
23,0.23,0.09681035877040307
24,0.24,0.09681035877040307
25,0.25,0.09681035877040307
26,0.26,0.09681035877040307
27,0.27,0.09681035877040307
28,0.28,0.09681035877040307
29,0.29,0.09681035877040307
30,0.3,0.09681035877040307
31,0.31,0.09681035877040307
32,0.32,0.09681035877040307
33,0.33,0.09681035877040307
34,0.34,0.09681035877040307
35,0.35000000000000003,0.09681035877040307
36,0.36,0.09681035877040307
37,0.37,0.09681035877040307
38,0.38,0.09681035877040307
39,0.39,0.09681035877040307
40,0.4,0.09681035877040307
41,0.41000000000000003,0.09681035877040307
42,0.42,0.09681035877040307
43,0.43,0.09681035877040307
44,0.44,0.09681035877040307
45,0.45,0.09681035877040307
46,0.46,0.09681035877040307
47,0.47000000000000003,0.09681035877040307
48,0.48,0.09681035877040307
49,0.49,0.09681035877040307
50,0.5,0.09681035877040307
51,0.51,0.09681035877040307
52,0.52,0.09681035877040307
53,0.53,0.09681035877040307
54,0.54,0.09681035877040307
55,0.55,0.09681035877040307
56,0.56,0.09681035877040307
57,0.5700000000000001,0.09681035877040307
58,0.58,0.09681035877040307
59,0.59,0.09681035877040307
60,0.6,0.09681035877040307
61,0.61,0.09681035877040307
62,0.62,0.09681035877040307
63,0.63,0.09681035877040307
64,0.64,0.09681035877040307
65,0.65,0.09681035877040307
66,0.66,0.09681035877040307
67,0.67,0.09681035877040307
68,0.68,0.09681035877040307
69,0.6900000000000001,0.09681035877040307
70,0.7000000000000001,0.09681035877040307
71,0.71,0.09681035877040307
72,0.72,0.09681035877040307
73,0.73,0.09681035877040307
74,0.74,0.09681035877040307
75,0.75,0.09681035877040307
76,0.76,0.09681035877040307
77,0.77,0.09681035877040307
78,0.78,0.09681035877040307
79,0.79,0.09681035877040307
80,0.8,0.09681035877040307
81,0.81,0.09681035877040307
82,0.8200000000000001,0.09681035877040307
83,0.8300000000000001,0.09681035877040307
84,0.84,0.09681035877040307
85,0.85,0.09681035877040307
86,0.86,0.09681035877040307
87,0.87,0.09681035877040307
88,0.88,0.09681035877040307
89,0.89,0.09681035877040307
90,0.9,0.09681035877040307
91,0.91,0.09681035877040307
92,0.92,0.09681035877040307
93,0.93,0.09681035877040307
94,0.9400000000000001,0.09681035877040307
95,0.9500000000000001,0.09681035877040307
96,0.96,0.09681035877040307
97,0.97,0.09681035877040307
98,0.98,0.09681035877040307
99,0.99,0.09681035877040307
100,1.0,0.09681035877040307
