,cdf,Output Throughput
0,0.0,53.46358812161941
1,0.01,53.46358812161941
2,0.02,53.46358812161941
3,0.03,53.46358812161941
4,0.04,53.46358812161941
5,0.05,53.46358812161941
6,0.06,53.46358812161941
7,0.07,53.46358812161941
8,0.08,53.46358812161941
9,0.09,53.46358812161941
10,0.1,53.46358812161941
11,0.11,53.46358812161941
12,0.12,53.46358812161941
13,0.13,53.46358812161941
14,0.14,53.46358812161941
15,0.15,53.46358812161941
16,0.16,53.46358812161941
17,0.17,53.46358812161941
18,0.18,53.46358812161941
19,0.19,53.46358812161941
20,0.2,53.46358812161941
21,0.21,53.46358812161941
22,0.22,53.46358812161941
23,0.23,53.46358812161941
24,0.24,53.46358812161941
25,0.25,53.46358812161941
26,0.26,53.46358812161941
27,0.27,53.46358812161941
28,0.28,53.46358812161941
29,0.29,53.46358812161941
30,0.3,53.46358812161941
31,0.31,53.46358812161941
32,0.32,53.46358812161941
33,0.33,53.46358812161941
34,0.34,53.46358812161941
35,0.35000000000000003,53.46358812161941
36,0.36,53.46358812161941
37,0.37,53.46358812161941
38,0.38,53.46358812161941
39,0.39,53.46358812161941
40,0.4,53.46358812161941
41,0.41000000000000003,53.46358812161941
42,0.42,53.46358812161941
43,0.43,53.46358812161941
44,0.44,53.46358812161941
45,0.45,53.46358812161941
46,0.46,53.46358812161941
47,0.47000000000000003,53.46358812161941
48,0.48,53.46358812161941
49,0.49,53.46358812161941
50,0.5,53.46358812161941
51,0.51,53.46358812161941
52,0.52,53.46358812161941
53,0.53,53.46358812161941
54,0.54,53.46358812161941
55,0.55,53.46358812161941
56,0.56,53.46358812161941
57,0.5700000000000001,53.46358812161941
58,0.58,53.46358812161941
59,0.59,53.46358812161941
60,0.6,53.46358812161941
61,0.61,53.46358812161941
62,0.62,53.46358812161941
63,0.63,53.46358812161941
64,0.64,53.46358812161941
65,0.65,53.46358812161941
66,0.66,53.46358812161941
67,0.67,53.46358812161941
68,0.68,53.46358812161941
69,0.6900000000000001,53.46358812161941
70,0.7000000000000001,53.46358812161941
71,0.71,53.46358812161941
72,0.72,53.46358812161941
73,0.73,53.46358812161941
74,0.74,53.46358812161941
75,0.75,53.46358812161941
76,0.76,53.46358812161941
77,0.77,53.46358812161941
78,0.78,53.46358812161941
79,0.79,53.46358812161941
80,0.8,53.46358812161941
81,0.81,53.46358812161941
82,0.8200000000000001,53.46358812161941
83,0.8300000000000001,53.46358812161941
84,0.84,53.46358812161941
85,0.85,53.46358812161941
86,0.86,53.46358812161941
87,0.87,53.46358812161941
88,0.88,53.46358812161941
89,0.89,53.46358812161941
90,0.9,53.46358812161941
91,0.91,53.46358812161941
92,0.92,53.46358812161941
93,0.93,53.46358812161941
94,0.9400000000000001,53.46358812161941
95,0.9500000000000001,53.46358812161941
96,0.96,53.46358812161941
97,0.97,53.46358812161941
98,0.98,53.46358812161941
99,0.99,53.46358812161941
100,1.0,53.46358812161941
