,cdf,Time Between Tokens
0,0.0,0.0
1,0.01,0.0
2,0.02,0.0
3,0.03,0.0
4,0.04,0.012289599218201957
5,0.05,0.012289599218201957
6,0.06,0.012289599218201957
7,0.07,0.012289599218201957
8,0.08,0.0123142030204406
9,0.09,0.0123142030204406
10,0.1,0.0123142030204406
11,0.11,0.0123142030204406
12,0.12,0.01236355849411424
13,0.13,0.01236355849411424
14,0.14,0.01236355849411424
15,0.15,0.012388310362971326
16,0.16,0.012388310362971326
17,0.17,0.012388310362971326
18,0.18,0.012388310362971326
19,0.19,0.012388310362971326
20,0.2,0.012388310362971326
21,0.21,0.012388310362971326
22,0.22,0.012388310362971326
23,0.23,0.012388310362971326
24,0.24,0.012388310362971326
25,0.25,0.012388310362971326
26,0.26,0.012413111785119417
27,0.27,0.012413111785119417
28,0.28,0.012413111785119417
29,0.29,0.012413111785119417
30,0.3,0.012413111785119417
31,0.31,0.012413111785119417
32,0.32,0.012413111785119417
33,0.33,0.012413111785119417
34,0.34,0.012413111785119417
35,0.35000000000000003,0.012413111785119417
36,0.36,0.012413111785119417
37,0.37,0.012413111785119417
38,0.38,0.012413111785119417
39,0.39,0.012413111785119417
40,0.4,0.012413111785119417
41,0.41000000000000003,0.012413111785119417
42,0.42,0.012413111785119417
43,0.43,0.012413111785119417
44,0.44,0.012413111785119417
45,0.45,0.012413111785119417
46,0.46,0.012413111785119417
47,0.47000000000000003,0.012413111785119417
48,0.48,0.012413111785119417
49,0.49,0.012413111785119417
50,0.5,0.012413111785119417
51,0.51,0.012413111785119417
52,0.52,0.012437962859764295
53,0.53,0.012437962859764295
54,0.54,0.012437962859764295
55,0.55,0.012437962859764295
56,0.56,0.012437962859764295
57,0.5700000000000001,0.012437962859764295
58,0.58,0.012437962859764295
59,0.59,0.012437962859764295
60,0.6,0.012437962859764295
61,0.61,0.012437962859764295
62,0.62,0.012437962859764295
63,0.63,0.012437962859764295
64,0.64,0.012437962859764295
65,0.65,0.012437962859764295
66,0.66,0.012437962859764295
67,0.67,0.012487814364361043
68,0.68,0.012487814364361043
69,0.6900000000000001,0.012487814364361043
70,0.7000000000000001,0.012487814364361043
71,0.71,0.012487814364361043
72,0.72,0.012487814364361043
73,0.73,0.012487814364361043
74,0.74,0.012487814364361043
75,0.75,0.012663873361506612
76,0.76,0.012663873361506612
77,0.77,0.012663873361506612
78,0.78,0.0128167553501572
79,0.79,0.0128167553501572
80,0.8,0.0128167553501572
81,0.81,0.0128167553501572
82,0.8200000000000001,0.012893887071738367
83,0.8300000000000001,0.012893887071738367
84,0.84,0.012893887071738367
85,0.85,0.012893887071738367
86,0.86,0.012997451909840904
87,0.87,0.012997451909840904
88,0.88,0.012997451909840904
89,0.89,0.013023472834585331
90,0.9,0.013023472834585331
91,0.91,0.013023472834585331
92,0.92,0.013023472834585331
93,0.93,0.013128078516963538
94,0.9400000000000001,0.013128078516963538
95,0.9500000000000001,0.013128078516963538
96,0.96,0.013128078516963538
97,0.97,0.013128078516963538
98,0.98,0.013128078516963538
99,0.99,0.013128078516963538
100,1.0,0.013207083793213397
