,cdf,Time per Output Token
0,0.0,0.013207083793213397
1,0.01,0.013207083793213397
2,0.02,0.013207083793213397
3,0.03,0.013207083793213397
4,0.04,0.013207083793213397
5,0.05,0.013207083793213397
6,0.06,0.013207083793213397
7,0.07,0.013207083793213397
8,0.08,0.013207083793213397
9,0.09,0.013207083793213397
10,0.1,0.013207083793213397
11,0.11,0.013207083793213397
12,0.12,0.013207083793213397
13,0.13,0.013207083793213397
14,0.14,0.013207083793213397
15,0.15,0.014450851882799777
16,0.16,0.014450851882799777
17,0.17,0.014450851882799777
18,0.18,0.014450851882799777
19,0.19,0.014450851882799777
20,0.2,0.014450851882799777
21,0.21,0.014450851882799777
22,0.22,0.014450851882799777
23,0.23,0.014450851882799777
24,0.24,0.014450851882799777
25,0.25,0.014450851882799777
26,0.26,0.014450851882799777
27,0.27,0.014450851882799777
28,0.28,0.014450851882799777
29,0.29,0.015875124670076096
30,0.3,0.015875124670076096
31,0.31,0.015875124670076096
32,0.32,0.015875124670076096
33,0.33,0.015875124670076096
34,0.34,0.015875124670076096
35,0.35000000000000003,0.015875124670076096
36,0.36,0.015875124670076096
37,0.37,0.015875124670076096
38,0.38,0.015875124670076096
39,0.39,0.015875124670076096
40,0.4,0.015875124670076096
41,0.41000000000000003,0.015875124670076096
42,0.42,0.015875124670076096
43,0.43,0.016924350101212383
44,0.44,0.016924350101212383
45,0.45,0.016924350101212383
46,0.46,0.016924350101212383
47,0.47000000000000003,0.016924350101212383
48,0.48,0.016924350101212383
49,0.49,0.016924350101212383
50,0.5,0.016924350101212383
51,0.51,0.016924350101212383
52,0.52,0.016924350101212383
53,0.53,0.016924350101212383
54,0.54,0.016924350101212383
55,0.55,0.016924350101212383
56,0.56,0.016924350101212383
57,0.5700000000000001,0.016924350101212383
58,0.58,0.01833393008235185
59,0.59,0.01833393008235185
60,0.6,0.01833393008235185
61,0.61,0.01833393008235185
62,0.62,0.01833393008235185
63,0.63,0.01833393008235185
64,0.64,0.01833393008235185
65,0.65,0.01833393008235185
66,0.66,0.01833393008235185
67,0.67,0.01833393008235185
68,0.68,0.01833393008235185
69,0.6900000000000001,0.01833393008235185
70,0.7000000000000001,0.01833393008235185
71,0.71,0.01833393008235185
72,0.72,0.01966329046667553
73,0.73,0.01966329046667553
74,0.74,0.01966329046667553
75,0.75,0.01966329046667553
76,0.76,0.01966329046667553
77,0.77,0.01966329046667553
78,0.78,0.01966329046667553
79,0.79,0.01966329046667553
80,0.8,0.01966329046667553
81,0.81,0.01966329046667553
82,0.8200000000000001,0.01966329046667553
83,0.8300000000000001,0.01966329046667553
84,0.84,0.01966329046667553
85,0.85,0.01966329046667553
86,0.86,0.02071283355461296
87,0.87,0.02071283355461296
88,0.88,0.02071283355461296
89,0.89,0.02071283355461296
90,0.9,0.02071283355461296
91,0.91,0.02071283355461296
92,0.92,0.02071283355461296
93,0.93,0.02071283355461296
94,0.9400000000000001,0.02071283355461296
95,0.9500000000000001,0.02071283355461296
96,0.96,0.02071283355461296
97,0.97,0.02071283355461296
98,0.98,0.02071283355461296
99,0.99,0.02071283355461296
100,1.0,0.02208179488046369
