,cdf,Time to First Token
0,0.0,0.20825311855348488
1,0.01,0.20825311855348488
2,0.02,0.20825311855348488
3,0.03,0.20825311855348488
4,0.04,0.20825311855348488
5,0.05,0.20825311855348488
6,0.06,0.20825311855348488
7,0.07,0.20825311855348488
8,0.08,0.20825311855348488
9,0.09,0.20825311855348488
10,0.1,0.20825311855348488
11,0.11,0.20825311855348488
12,0.12,0.20825311855348488
13,0.13,0.20825311855348488
14,0.14,0.20825311855348488
15,0.15,0.36824719786345367
16,0.16,0.36824719786345367
17,0.17,0.36824719786345367
18,0.18,0.36824719786345367
19,0.19,0.36824719786345367
20,0.2,0.36824719786345367
21,0.21,0.36824719786345367
22,0.22,0.36824719786345367
23,0.23,0.36824719786345367
24,0.24,0.36824719786345367
25,0.25,0.36824719786345367
26,0.26,0.36824719786345367
27,0.27,0.36824719786345367
28,0.28,0.36824719786345367
29,0.29,0.4931209818933002
30,0.3,0.4931209818933002
31,0.31,0.4931209818933002
32,0.32,0.4931209818933002
33,0.33,0.4931209818933002
34,0.34,0.4931209818933002
35,0.35000000000000003,0.4931209818933002
36,0.36,0.4931209818933002
37,0.37,0.4931209818933002
38,0.38,0.4931209818933002
39,0.39,0.4931209818933002
40,0.4,0.4931209818933002
41,0.41000000000000003,0.4931209818933002
42,0.42,0.4931209818933002
43,0.43,0.6723336004933546
44,0.44,0.6723336004933546
45,0.45,0.6723336004933546
46,0.46,0.6723336004933546
47,0.47000000000000003,0.6723336004933546
48,0.48,0.6723336004933546
49,0.49,0.6723336004933546
50,0.5,0.6723336004933546
51,0.51,0.6723336004933546
52,0.52,0.6723336004933546
53,0.53,0.6723336004933546
54,0.54,0.6723336004933546
55,0.55,0.6723336004933546
56,0.56,0.6723336004933546
57,0.5700000000000001,0.6723336004933546
58,0.58,0.8344348911337356
59,0.59,0.8344348911337356
60,0.6,0.8344348911337356
61,0.61,0.8344348911337356
62,0.62,0.8344348911337356
63,0.63,0.8344348911337356
64,0.64,0.8344348911337356
65,0.65,0.8344348911337356
66,0.66,0.8344348911337356
67,0.67,0.8344348911337356
68,0.68,0.8344348911337356
69,0.6900000000000001,0.8344348911337356
70,0.7000000000000001,0.8344348911337356
71,0.71,0.8344348911337356
72,0.72,0.9617502157681314
73,0.73,0.9617502157681314
74,0.74,0.9617502157681314
75,0.75,0.9617502157681314
76,0.76,0.9617502157681314
77,0.77,0.9617502157681314
78,0.78,0.9617502157681314
79,0.79,0.9617502157681314
80,0.8,0.9617502157681314
81,0.81,0.9617502157681314
82,0.8200000000000001,0.9617502157681314
83,0.8300000000000001,0.9617502157681314
84,0.84,0.9617502157681314
85,0.85,0.9617502157681314
86,0.86,1.1308839018714043
87,0.87,1.1308839018714043
88,0.88,1.1308839018714043
89,0.89,1.1308839018714043
90,0.9,1.1308839018714043
91,0.91,1.1308839018714043
92,0.92,1.1308839018714043
93,0.93,1.1308839018714043
94,0.9400000000000001,1.1308839018714043
95,0.9500000000000001,1.1308839018714043
96,0.96,1.1308839018714043
97,0.97,1.1308839018714043
98,0.98,1.1308839018714043
99,0.99,1.1308839018714043
100,1.0,1.280178578089982
