SECONDS,request_arrived
15.176539421081543,1.0
16.893550395965576,2.0
16.905347108840942,3.0
20.90626835823059,4.0
20.918118476867676,5.0
23.92017126083374,6.0
26.920249938964844,7.0
26.937307357788086,8.0
28.921268939971924,9.0
29.968451499938965,10.0
36.92529487609863,11.0
39.05740737915039,12.0
39.075655937194824,13.0
45.06482219696045,14.0
45.11341738700867,15.0
48.079705238342285,16.0
48.133134603500366,17.0
51.10339069366455,18.0
51.11517667770386,19.0
51.12698411941528,20.0
52.14981508255005,21.0
54.18615198135376,22.0
55.12541365623474,23.0
57.13136148452759,24.0
57.143322706222534,25.0
60.14360165596008,26.0
60.155468225479126,27.0
62.15389823913574,28.0
63.16287541389465,29.0
63.17492651939392,30.0
63.18689680099487,31.0
66.18129849433899,32.0
69.18998575210571,33.0
69.20193362236023,34.0
70.18849039077759,35.0
71.19992017745972,36.0
72.21464586257935,37.0
75.19773840904236,38.0
76.206711769104,39.0
77.24725651741028,40.0
77.25910782814026,41.0
77.27087306976318,42.0
80.25573801994324,43.0
81.3199245929718,44.0
81.33179235458374,45.0
81.34371900558472,46.0
81.35559391975403,47.0
83.3255968093872,48.0
84.33095955848694,49.0
86.32850098609924,50.0
86.34038662910461,51.0
86.35223340988159,52.0
87.33235454559326,53.0
89.34912395477295,54.0
89.370685338974,55.0
93.36582493782043,56.0
93.37785911560059,57.0
96.37454628944397,58.0
98.38179397583008,59.0
98.39433002471924,60.0
98.40614581108093,61.0
98.41787362098694,62.0
103.3936767578125,63.0
104.4804015159607,64.0
104.49225449562073,65.0
105.49408316612244,66.0
107.49209022521973,67.0
108.49930453300476,68.0
109.52394604682922,69.0
111.51934218406677,70.0
111.53118968009949,71.0
111.54293131828308,72.0
114.56027841567993,73.0
114.57211136817932,74.0
114.5839626789093,75.0
114.60100626945496,76.0
115.57881569862366,77.0
120.58663249015808,78.0
121.58961009979248,79.0
122.6554741859436,80.0
123.62977313995361,81.0
123.64156937599182,82.0
125.64502882957458,83.0
129.65739727020264,84.0
129.66931128501892,85.0
129.68116998672485,86.0
129.69301748275757,87.0
130.67203831672668,88.0
132.70284509658813,89.0
132.71473813056946,90.0
132.72660279273987,91.0
134.7149693965912,92.0
134.72685599327087,93.0
135.7238163948059,94.0
135.73559284210205,95.0
136.74208068847656,96.0
137.74792528152466,97.0
137.7735366821289,98.0
139.75892782211304,99.0
141.77194094657898,100.0
142.77434945106506,101.0
143.77907705307007,102.0
143.79102730751038,103.0
143.80286312103271,104.0
143.81462979316711,105.0
144.81122708320618,106.0
147.8187608718872,107.0
150.85256099700928,108.0
150.8643820285797,109.0
150.8814253807068,110.0
152.89067769050598,111.0
152.90264344215393,112.0
153.91496014595032,113.0
156.9052391052246,114.0
158.91289830207825,115.0
159.91761708259583,116.0
159.92949604988098,117.0
159.94135785102844,118.0
161.9311728477478,119.0
161.94302129745483,120.0
161.95480108261108,121.0
161.96656203269958,122.0
161.97838282585144,123.0
163.95714282989502,124.0
165.95799946784973,125.0
167.9656412601471,126.0
168.9899559020996,127.0
171.98354053497314,128.0
