inter_batch_delay,cdf
2.384185791015625e-05,3.313233052812935e-05
2.384185791015625e-05,6.62646610562587e-05
2.4080276489257812e-05,9.939699158438804e-05
2.4318695068359375e-05,0.0001325293221125174
2.4318695068359375e-05,0.00016566165264064674
2.4557113647460938e-05,0.00019879398316877608
2.4557113647460938e-05,0.00023192631369690545
2.47955322265625e-05,0.0002650586442250348
2.47955322265625e-05,0.00029819097475316413
2.5033950805664062e-05,0.0003313233052812935
2.5033950805664062e-05,0.0003644556358094228
2.5033950805664062e-05,0.00039758796633755216
2.5033950805664062e-05,0.00043072029686568156
2.5272369384765625e-05,0.0004638526273938109
2.5272369384765625e-05,0.0004969849579219402
2.5272369384765625e-05,0.0005301172884500696
2.5272369384765625e-05,0.0005632496189781989
2.5510787963867188e-05,0.0005963819495063283
2.5510787963867188e-05,0.0006295142800344576
2.5510787963867188e-05,0.000662646610562587
2.5510787963867188e-05,0.0006957789410907163
2.5510787963867188e-05,0.0007289112716188456
2.5510787963867188e-05,0.000762043602146975
2.5510787963867188e-05,0.0007951759326751043
2.574920654296875e-05,0.0008283082632032338
2.574920654296875e-05,0.0008614405937313631
2.574920654296875e-05,0.0008945729242594925
2.574920654296875e-05,0.0009277052547876218
2.574920654296875e-05,0.0009608375853157511
2.574920654296875e-05,0.0009939699158438805
2.574920654296875e-05,0.0010271022463720098
2.574920654296875e-05,0.0010602345769001392
2.574920654296875e-05,0.0010933669074282685
2.5987625122070312e-05,0.0011264992379563978
2.5987625122070312e-05,0.0011596315684845272
2.5987625122070312e-05,0.0011927638990126565
2.6226043701171875e-05,0.0012258962295407859
2.6226043701171875e-05,0.0012590285600689152
2.6226043701171875e-05,0.0012921608905970446
2.6226043701171875e-05,0.001325293221125174
2.6226043701171875e-05,0.0013584255516533032
2.6226043701171875e-05,0.0013915578821814326
2.6226043701171875e-05,0.001424690212709562
2.6226043701171875e-05,0.0014578225432376913
2.6226043701171875e-05,0.0014909548737658206
2.6226043701171875e-05,0.00152408720429395
2.6226043701171875e-05,0.0015572195348220793
2.6464462280273438e-05,0.0015903518653502086
2.6464462280273438e-05,0.001623484195878338
2.6464462280273438e-05,0.0016566165264064675
2.6464462280273438e-05,0.0016897488569345969
2.6464462280273438e-05,0.0017228811874627262
2.6464462280273438e-05,0.0017560135179908556
2.6464462280273438e-05,0.001789145848518985
2.6464462280273438e-05,0.0018222781790471142
2.6464462280273438e-05,0.0018554105095752436
2.6464462280273438e-05,0.001888542840103373
2.6464462280273438e-05,0.0019216751706315023
2.6464462280273438e-05,0.0019548075011596314
2.6702880859375e-05,0.001987939831687761
2.6702880859375e-05,0.00202107216221589
2.6702880859375e-05,0.0020542044927440196
2.6702880859375e-05,0.0020873368232721488
2.6702880859375e-05,0.0021204691538002783
2.6702880859375e-05,0.0021536014843284075
2.6702880859375e-05,0.002186733814856537
2.6702880859375e-05,0.0022198661453846666
2.6702880859375e-05,0.0022529984759127957
2.6702880859375e-05,0.0022861308064409253
2.6702880859375e-05,0.0023192631369690544
2.6702880859375e-05,0.002352395467497184
2.6702880859375e-05,0.002385527798025313
2.6702880859375e-05,0.0024186601285534426
2.6702880859375e-05,0.0024517924590815717
2.6702880859375e-05,0.0024849247896097013
2.6941299438476562e-05,0.0025180571201378304
2.6941299438476562e-05,0.00255118945066596
2.6941299438476562e-05,0.002584321781194089
2.6941299438476562e-05,0.0026174541117222187
2.6941299438476562e-05,0.002650586442250348
2.6941299438476562e-05,0.0026837187727784774
2.6941299438476562e-05,0.0027168511033066065
2.6941299438476562e-05,0.002749983433834736
2.6941299438476562e-05,0.002783115764362865
2.6941299438476562e-05,0.0028162480948909947
2.6941299438476562e-05,0.002849380425419124
2.6941299438476562e-05,0.0028825127559472534
2.6941299438476562e-05,0.0029156450864753825
2.6941299438476562e-05,0.002948777417003512
2.6941299438476562e-05,0.0029819097475316412
2.6941299438476562e-05,0.0030150420780597708
2.6941299438476562e-05,0.0030481744085879
2.6941299438476562e-05,0.0030813067391160295
2.6941299438476562e-05,0.0031144390696441586
2.6941299438476562e-05,0.003147571400172288
2.6941299438476562e-05,0.0031807037307004173
2.6941299438476562e-05,0.003213836061228547
2.6941299438476562e-05,0.003246968391756676
2.6941299438476562e-05,0.0032801007222848055
2.6941299438476562e-05,0.003313233052812935
2.6941299438476562e-05,0.003346365383341064
2.6941299438476562e-05,0.0033794977138691938
