SECONDS,prefix_cache_block_movements_cpu_to_gpu
1746692054.7619467,0.0
1746692054.7835765,0.0
1746692054.8055172,0.0
1746692054.8272622,0.0
1746692054.848892,0.0
1746692054.8706288,0.0
1746692054.8922584,0.0
1746692054.913786,0.0
1746692054.935408,0.0
1746692054.9570644,0.0
1746692054.9788814,0.0
1746692055.0005808,0.0
1746692055.0223641,0.0
1746692055.0441926,0.0
1746692055.066008,0.0
1746692055.0878365,0.0
1746692055.1094575,0.0
1746692055.1311033,0.0
1746692055.152884,0.0
1746692055.1746414,0.0
1746692055.1967027,0.0
1746692055.2192123,0.0
1746692055.2408347,0.0
1746692055.2624574,0.0
1746692055.2841647,0.0
1746692055.3058429,0.0
1746692055.3277428,0.0
1746692055.3532119,0.0
1746692055.4028409,0.0
1746692055.4244142,0.0
1746692055.4436464,0.0
1746692055.462866,0.0
1746692055.4821322,0.0
1746692055.5012527,0.0
1746692055.5205834,0.0
1746692055.539874,0.0
1746692055.559035,0.0
1746692055.5783489,0.0
1746692055.5974529,0.0
1746692055.616522,0.0
1746692055.635661,0.0
1746692055.654788,0.0
1746692055.6741416,0.0
1746692055.6933758,0.0
1746692055.7125566,0.0
1746692055.731915,0.0
1746692055.7510593,0.0
1746692055.770232,0.0
1746692055.789367,0.0
1746692055.8087258,0.0
1746692055.828281,0.0
1746692055.8477697,0.0
1746692055.8670807,0.0
1746692055.886595,0.0
1746692055.9059248,0.0
1746692055.9252224,0.0
1746692055.944574,0.0
1746692055.9639316,0.0
1746692055.983502,0.0
1746692056.0029893,0.0
1746692056.0221605,0.0
1746692056.041541,0.0
1746692056.060826,0.0
1746692056.0800924,0.0
1746692056.0992362,0.0
1746692056.1186697,0.0
1746692056.1377256,0.0
1746692056.1568604,0.0
1746692056.1758022,0.0
1746692056.1957312,0.0
1746692056.214416,0.0
1746692056.2324655,0.0
1746692056.2503562,0.0
1746692056.268233,0.0
1746692056.2861311,0.0
1746692056.3042257,0.0
1746692056.322094,0.0
1746692056.3402066,0.0
1746692056.3584688,0.0
1746692056.3764396,0.0
1746692056.3940756,0.0
1746692056.4117446,0.0
1746692056.4296827,0.0
1746692056.447533,0.0
1746692056.4651828,0.0
1746692056.4829984,0.0
1746692056.5006225,0.0
1746692056.5182307,0.0
1746692056.535876,0.0
1746692056.553505,0.0
1746692056.5711534,0.0
1746692056.5889533,0.0
1746692056.606608,0.0
1746692056.6243622,0.0
1746692056.6420782,0.0
1746692056.6599226,0.0
1746692056.6775396,0.0
1746692056.6950963,0.0
1746692056.7129414,0.0
1746692056.7306056,0.0
1746692056.7482533,0.0
1746692056.7660744,0.0
1746692056.783833,0.0
1746692056.8014336,0.0
1746692056.818964,0.0
1746692056.8602834,0.0
1746692056.878009,0.0
1746692056.8957732,0.0
1746692056.9133923,0.0
1746692056.9311564,0.0
1746692056.9490411,0.0
1746692056.9669914,0.0
1746692056.9848142,0.0
1746692057.002589,0.0
1746692057.0206313,0.0
1746692057.0386117,0.0
1746692057.0563745,0.0
1746692057.074184,0.0
1746692057.0917513,0.0
1746692057.1093504,0.0
1746692057.1269212,0.0
1746692057.1445756,0.0
1746692057.162252,0.0
1746692057.1801136,0.0
1746692057.1977878,0.0
1746692057.2155905,0.0
1746692057.2561755,0.0
1746692057.2741408,0.0
1746692057.2918806,0.0
1746692057.3093977,0.0
1746692057.3275418,0.0
1746692057.3456755,0.0
1746692057.3635387,0.0
1746692057.381548,0.0
1746692057.3992863,0.0
1746692057.4538825,0.0
1746692057.4961953,0.0
1746692057.5387962,0.0
1746692057.58161,0.0
1746692057.6250782,0.0
1746692057.668676,0.0
1746692057.7129765,0.0
1746692057.7573023,0.0
1746692057.8018255,0.0
1746692057.84672,0.0
1746692057.918189,0.0
1746692057.9617686,0.0
1746692058.005388,0.0
1746692058.0491474,0.0
1746692058.0935957,0.0
1746692058.1383517,0.0
1746692058.1830688,0.0
1746692058.2281022,0.0
1746692058.2734876,0.0
1746692058.3191807,0.0
1746692058.3657115,0.0
1746692058.4121823,0.0
1746692058.4592028,0.0
1746692058.5065417,0.0
1746692058.5542426,0.0
1746692058.601878,0.0
1746692058.6498294,0.0
1746692058.6987405,0.0
1746692058.7478485,0.0
1746692058.796993,0.0
1746692058.8468983,0.0
1746692058.897069,0.0
1746692058.9311163,0.0
1746692058.9509277,0.0
1746692058.970659,0.0
1746692058.9903393,0.0
1746692059.0104587,0.0
1746692059.0305736,0.0
1746692059.0506444,0.0
1746692059.070727,0.0
1746692059.090808,0.0
1746692059.110512,0.0
1746692059.1301742,0.0
1746692059.1502385,0.0
1746692059.1702106,0.0
1746692059.189816,0.0
1746692059.2098403,0.0
1746692059.2297974,0.0
1746692059.24946,0.0
1746692059.2691612,0.0
1746692059.288902,0.0
1746692059.308585,0.0
1746692059.328692,0.0
1746692059.3487158,0.0
1746692059.3687353,0.0
1746692059.3887568,0.0
1746692059.408787,0.0
1746692059.4285076,0.0
1746692059.4482443,0.0
1746692059.4684117,0.0
1746692059.488416,0.0
1746692059.5081084,0.0
1746692059.528268,0.0
1746692059.549901,0.0
1746692059.569681,0.0
1746692059.5892735,0.0
1746692059.608853,0.0
1746692059.6284864,0.0
1746692059.6484048,0.0
1746692059.668347,0.0
1746692059.6885095,0.0
1746692059.708043,0.0
1746692059.728028,0.0
1746692059.7473643,0.0
1746692059.7665694,0.0
1746692059.7863011,0.0
1746692059.8058736,0.0
1746692059.8250911,0.0
1746692059.8449306,0.0
1746692059.8649879,0.0
1746692059.8845496,0.0
1746692059.90407,0.0
1746692059.9235983,0.0
1746692059.9431121,0.0
1746692059.963194,0.0
1746692059.983129,0.0
1746692060.0030735,0.0
1746692060.023,0.0
1746692060.043041,0.0
1746692060.0629363,0.0
1746692060.0822344,0.0
1746692060.1020088,0.0
1746692060.1216273,0.0
1746692060.140938,0.0
1746692060.1602337,0.0
1746692060.1798463,0.0
1746692060.1991765,0.0
1746692060.2183647,0.0
1746692060.2376595,0.0
1746692060.2568393,0.0
1746692060.2764862,0.0
1746692060.296132,0.0
1746692060.3157334,0.0
1746692060.335305,0.0
1746692060.3549335,0.0
1746692060.3742461,0.0
1746692060.3934255,0.0
1746692060.4131775,0.0
1746692060.432892,0.0
1746692060.4525154,0.0
1746692060.4715166,0.0
1746692060.490767,0.0
1746692060.509762,0.0
1746692060.5287852,0.0
1746692060.547842,0.0
1746692060.5669477,0.0
1746692060.5864463,0.0
1746692060.6058955,0.0
1746692060.625362,0.0
1746692060.6451633,0.0
1746692060.663826,0.0
1746692060.6823652,0.0
1746692060.7009017,0.0
1746692060.7198417,0.0
1746692060.7383218,0.0
1746692060.7567465,0.0
1746692060.775192,0.0
1746692060.794551,0.0
1746692060.8130286,0.0
1746692060.8314648,0.0
1746692060.849977,0.0
1746692060.8684676,0.0
1746692060.887382,0.0
1746692060.9061716,0.0
1746692060.924944,0.0
1746692060.943718,0.0
1746692060.962527,0.0
1746692060.9808836,0.0
1746692060.9993303,0.0
1746692061.0182757,0.0
1746692061.0369425,0.0
1746692061.0551538,0.0
1746692061.0733333,0.0
1746692061.0916648,0.0
1746692061.109895,0.0
1746692061.1281376,0.0
1746692061.1463892,0.0
1746692061.1646845,0.0
1746692061.1829896,0.0
1746692061.2017171,0.0
1746692061.2204275,0.0
1746692061.239062,0.0
1746692061.2577074,0.0
1746692061.2760136,0.0
1746692061.2942665,0.0
1746692061.312946,0.0
1746692061.3311455,0.0
1746692061.3494277,0.0
1746692061.3676393,0.0
1746692061.3863626,0.0
1746692061.4352999,0.0
1746692061.4961307,0.0
1746692061.543559,0.0
1746692061.5655801,0.0
1746692061.5851822,0.0
1746692061.605169,0.0
1746692061.6250916,0.0
1746692061.6450334,0.0
1746692061.664913,0.0
1746692061.6844618,0.0
1746692061.7039647,0.0
1746692061.7239268,0.0
1746692061.7434356,0.0
1746692061.7628863,0.0
1746692061.7825131,0.0
1746692061.8026004,0.0
1746692061.8222115,0.0
1746692061.8426614,0.0
1746692061.8615553,0.0
1746692061.8800948,0.0
1746692061.8986764,0.0
1746692061.9173408,0.0
1746692061.9363291,0.0
1746692061.9552388,0.0
1746692061.9741893,0.0
1746692061.9927783,0.0
1746692062.011252,0.0
1746692062.030241,0.0
1746692062.0489986,0.0
1746692062.0673618,0.0
1746692062.085707,0.0
1746692062.1042657,0.0
1746692062.1226256,0.0
1746692062.1409528,0.0
1746692062.159308,0.0
1746692062.1775835,0.0
1746692062.1957743,0.0
1746692062.2145653,0.0
1746692062.2332938,0.0
1746692062.2520227,0.0
1746692062.2707458,0.0
1746692062.2890966,0.0
1746692062.307502,0.0
1746692062.3262968,0.0
1746692062.3452735,0.0
1746692062.3630574,0.0
1746692062.380843,0.0
1746692062.3986008,0.0
1746692062.4164279,0.0
1746692062.4342194,0.0
1746692062.4518654,0.0
1746692062.469898,0.0
1746692062.4876165,0.0
1746692062.5049572,0.0
1746692062.5221183,0.0
1746692062.5393884,0.0
1746692062.556565,0.0
1746692062.5737646,0.0
1746692062.5909028,0.0
1746692062.6084774,0.0
1746692062.6255589,0.0
1746692062.6426883,0.0
1746692062.659823,0.0
1746692062.6771095,0.0
1746692062.6942506,0.0
1746692062.7113988,0.0
1746692062.728732,0.0
1746692062.7460535,0.0
1746692062.7631922,0.0
1746692062.780798,0.0
1746692062.7981079,0.0
1746692062.8157012,0.0
1746692062.8329062,0.0
1746692062.8500946,0.0
1746692062.8676066,0.0
1746692062.8855655,0.0
1746692062.9025586,0.0
1746692062.9194946,0.0
1746692062.9365225,0.0
1746692062.9536169,0.0
1746692062.9706967,0.0
1746692062.9878154,0.0
1746692063.0048866,0.0
1746692063.0220404,0.0
1746692063.0391526,0.0
1746692063.056707,0.0
1746692063.0738504,0.0
1746692063.0913365,0.0
1746692063.1084063,0.0
1746692063.1255152,0.0
1746692063.1426125,0.0
1746692063.160166,0.0
1746692063.1771793,0.0
1746692063.1942427,0.0
1746692063.211237,0.0
1746692063.2283638,0.0
1746692063.2454362,0.0
1746692063.2625864,0.0
1746692063.2797172,0.0
1746692063.2967668,0.0
1746692063.3138099,0.0
1746692063.3312688,0.0
1746692063.3483975,0.0
1746692063.3658507,0.0
1746692063.3829181,0.0
1746692063.3999374,0.0
1746692063.4170146,0.0
1746692063.434439,0.0
1746692063.451541,0.0
1746692063.4685066,0.0
1746692063.485394,0.0
1746692063.502372,0.0
1746692063.5193667,0.0
1746692063.536428,0.0
1746692063.5534542,0.0
1746692063.5705175,0.0
1746692063.5874603,0.0
1746692063.6047988,0.0
1746692063.6218755,0.0
1746692063.6392555,0.0
1746692063.6562734,0.0
1746692063.6732135,0.0
1746692063.6902835,0.0
1746692063.7076583,0.0
1746692063.7247157,0.0
1746692063.7417367,0.0
1746692063.7587063,0.0
1746692063.7757661,0.0
1746692063.7928514,0.0
1746692063.8098993,0.0
1746692063.8269079,0.0
1746692063.843894,0.0
1746692063.8608809,0.0
1746692063.8783965,0.0
1746692063.895447,0.0
1746692063.9128222,0.0
1746692063.9299035,0.0
1746692063.9469202,0.0
1746692063.9640343,0.0
1746692063.9815567,0.0
1746692063.9986491,0.0
1746692064.0156362,0.0
1746692064.0326793,0.0
1746692064.0497544,0.0
1746692064.0668714,0.0
1746692064.0844104,0.0
1746692064.1010635,0.0
1746692064.1177726,0.0
1746692064.134443,0.0
1746692064.1515384,0.0
1746692064.1679842,0.0
1746692064.184437,0.0
1746692064.2009075,0.0
1746692064.2175107,0.0
1746692064.2339928,0.0
1746692064.2506049,0.0
1746692064.2670724,0.0
1746692064.2835205,0.0
1746692064.2998197,0.0
1746692064.3163176,0.0
1746692064.3327436,0.0
1746692064.349225,0.0
1746692064.3656387,0.0
1746692064.3821518,0.0
1746692064.3986998,0.0
1746692064.4463465,0.0
1746692064.4876692,0.0
1746692064.5053804,0.0
1746692064.522015,0.0
1746692064.5387814,0.0
1746692064.5554004,0.0
1746692064.5725102,0.0
1746692064.5908048,0.0
1746692064.60636,0.0
1746692064.621739,0.0
1746692064.6370707,0.0
1746692064.6525922,0.0
1746692064.6681402,0.0
1746692064.6834779,0.0
1746692064.698842,0.0
1746692064.7142682,0.0
1746692064.7296762,0.0
1746692064.745124,0.0
1746692064.7603688,0.0
1746692064.7770047,0.0
1746692064.7924857,0.0
1746692064.807945,0.0
1746692064.823547,0.0
1746692064.8392084,0.0
1746692064.8545668,0.0
1746692064.8700671,0.0
1746692064.8854647,0.0
1746692064.9008806,0.0
1746692064.9165475,0.0
1746692064.932899,0.0
1746692064.9483137,0.0
1746692064.963755,0.0
1746692064.9792411,0.0
1746692064.9946997,0.0
1746692065.0102077,0.0
1746692065.0256488,0.0
1746692065.0411088,0.0
1746692065.0566275,0.0
1746692065.0725458,0.0
1746692065.088414,0.0
1746692065.1038349,0.0
1746692065.119227,0.0
1746692065.1346366,0.0
1746692065.1500287,0.0
1746692065.1655226,0.0
1746692065.180921,0.0
1746692065.1966665,0.0
1746692065.2121935,0.0
1746692065.227623,0.0
1746692065.243115,0.0
1746692065.2585175,0.0
1746692065.2740119,0.0
1746692065.289572,0.0
1746692065.3050954,0.0
1746692065.3210864,0.0
1746692065.3369608,0.0
1746692065.3524485,0.0
1746692065.3678741,0.0
1746692065.3834662,0.0
1746692065.3990254,0.0
1746692065.4144542,0.0
1746692065.4299364,0.0
1746692065.4454584,0.0
1746692065.4609923,0.0
1746692065.4765117,0.0
1746692065.4920876,0.0
1746692065.507561,0.0
1746692065.5229502,0.0
1746692065.5384936,0.0
1746692065.5540211,0.0
1746692065.5699794,0.0
1746692065.5859056,0.0
1746692065.6013908,0.0
1746692065.6168725,0.0
1746692065.6323876,0.0
1746692065.6479456,0.0
1746692065.663443,0.0
1746692065.6789124,0.0
1746692065.6943202,0.0
1746692065.7096784,0.0
1746692065.725023,0.0
1746692065.7405567,0.0
1746692065.755856,0.0
1746692065.7711258,0.0
1746692065.7864041,0.0
1746692065.8017406,0.0
1746692065.817525,0.0
1746692065.8333023,0.0
1746692065.8486047,0.0
1746692065.8640258,0.0
1746692065.879401,0.0
1746692065.8947816,0.0
1746692065.9102774,0.0
1746692065.9257708,0.0
1746692065.9411843,0.0
1746692065.9566941,0.0
1746692065.9946601,0.0
1746692066.0102687,0.0
1746692066.0257096,0.0
1746692066.0411403,0.0
1746692066.0567257,0.0
1746692066.072244,0.0
1746692066.0881493,0.0
1746692066.1042001,0.0
1746692066.1206746,0.0
1746692066.1361794,0.0
1746692066.1516964,0.0
1746692066.1672163,0.0
1746692066.1826088,0.0
1746692066.1979163,0.0
1746692066.213302,0.0
1746692066.2286682,0.0
1746692066.2442324,0.0
1746692066.2596867,0.0
1746692066.2750902,0.0
1746692066.2905958,0.0
1746692066.306041,0.0
1746692066.3216014,0.0
1746692066.3374193,0.0
1746692066.3532171,0.0
1746692066.36865,0.0
1746692066.3841136,0.0
1746692066.3995695,0.0
1746692066.446755,0.0
1746692066.4905808,0.0
1746692066.5384781,0.0
1746692066.5789008,0.0
1746692066.6256006,0.0
1746692066.6727912,0.0
1746692066.6911826,0.0
1746692066.7079165,0.0
1746692066.7243009,0.0
1746692066.7410135,0.0
1746692066.7576506,0.0
1746692066.7741985,0.0
1746692066.7908182,0.0
1746692066.807154,0.0
1746692066.8234997,0.0
1746692066.8397393,0.0
1746692066.8560476,0.0
1746692066.8721955,0.0
1746692066.888443,0.0
1746692066.9047909,0.0
1746692066.9210992,0.0
1746692066.937255,0.0
1746692066.9535947,0.0
1746692066.9703214,0.0
1746692066.9866369,0.0
1746692067.0032465,0.0
1746692067.0199823,0.0
1746692067.0366266,0.0
1746692067.0532048,0.0
1746692067.069446,0.0
1746692067.085816,0.0
1746692067.1020975,0.0
1746692067.118396,0.0
1746692067.1349473,0.0
1746692067.151052,0.0
1746692067.1672487,0.0
1746692067.1833673,0.0
1746692067.1993659,0.0
1746692067.2154388,0.0
1746692067.2316773,0.0
1746692067.2477846,0.0
1746692067.2642515,0.0
1746692067.2807212,0.0
1746692067.2971988,0.0
1746692067.3136666,0.0
1746692067.3297122,0.0
1746692067.3458302,0.0
1746692067.3618329,0.0
1746692067.377781,0.0
1746692067.3937938,0.0
1746692067.4098618,0.0
1746692067.4259012,0.0
1746692067.4420373,0.0
1746692067.4580307,0.0
1746692067.4741678,0.0
1746692067.4906049,0.0
1746692067.5067272,0.0
1746692067.523185,0.0
1746692067.5397542,0.0
1746692067.5563388,0.0
1746692067.5728602,0.0
1746692067.589049,0.0
1746692067.6051128,0.0
1746692067.6211634,0.0
1746692067.6372082,0.0
1746692067.6533308,0.0
1746692067.669437,0.0
1746692067.6854396,0.0
1746692067.701489,0.0
1746692067.7175877,0.0
1746692067.7336369,0.0
1746692067.7501938,0.0
1746692067.7663584,0.0
1746692067.78284,0.0
1746692067.7992709,0.0
1746692067.815787,0.0
1746692067.8323395,0.0
1746692067.8484304,0.0
1746692067.8645847,0.0
1746692067.8807664,0.0
1746692067.8969593,0.0
1746692067.9130518,0.0
1746692067.9296064,0.0
1746692067.9451847,0.0
1746692067.9608214,0.0
1746692067.9765365,0.0
1746692067.9922438,0.0
1746692068.0081975,0.0
1746692068.0239356,0.0
1746692068.039702,0.0
1746692068.055472,0.0
1746692068.0712118,0.0
1746692068.087386,0.0
1746692068.1031432,0.0
1746692068.1188357,0.0
1746692068.1348596,0.0
1746692068.1505823,0.0
1746692068.1662304,0.0
1746692068.1819627,0.0
1746692068.1975632,0.0
1746692068.2132168,0.0
1746692068.228967,0.0
1746692068.244687,0.0
1746692068.2606864,0.0
1746692068.2762663,0.0
1746692068.3146532,0.0
1746692068.3305843,0.0
1746692068.3461995,0.0
1746692068.3622258,0.0
1746692068.3778214,0.0
1746692068.3934474,0.0
1746692068.409209,0.0
1746692068.4250145,0.0
1746692068.4405468,0.0
1746692068.4562185,0.0
1746692068.4717124,0.0
1746692068.4873188,0.0
1746692068.5030777,0.0
1746692068.5187213,0.0
1746692068.5347435,0.0
1746692068.5504456,0.0
1746692068.566489,0.0
1746692068.582016,0.0
1746692068.5975115,0.0
1746692068.61348,0.0
1746692068.6291428,0.0
1746692068.6449893,0.0
1746692068.6607869,0.0
1746692068.6765733,0.0
1746692068.6923676,0.0
1746692068.7081153,0.0
1746692068.7238402,0.0
1746692068.7396295,0.0
1746692068.7553835,0.0
1746692068.7712054,0.0
1746692068.7872593,0.0
1746692068.8028762,0.0
1746692068.818845,0.0
1746692068.834533,0.0
1746692068.8503044,0.0
1746692068.8663714,0.0
1746692068.8820791,0.0
1746692068.897725,0.0
1746692068.9133384,0.0
1746692068.928937,0.0
1746692068.9449213,0.0
1746692068.9606519,0.0
1746692068.9762418,0.0
1746692068.9918666,0.0
1746692069.0074885,0.0
1746692069.0230622,0.0
1746692069.039523,0.0
1746692069.0551195,0.0
1746692069.0710864,0.0
1746692069.0867052,0.0
1746692069.1023817,0.0
1746692069.1188686,0.0
1746692069.1344934,0.0
1746692069.1501224,0.0
1746692069.1656926,0.0
1746692069.181333,0.0
1746692069.1969268,0.0
1746692069.2126088,0.0
1746692069.2281682,0.0
1746692069.2437313,0.0
1746692069.2593682,0.0
1746692069.2750134,0.0
1746692069.2910686,0.0
1746692069.3067484,0.0
1746692069.3228595,0.0
1746692069.3386004,0.0
1746692069.354294,0.0
1746692069.3703923,0.0
1746692069.3861322,0.0
1746692069.4017859,0.0
1746692069.4173837,0.0
1746692069.4330912,0.0
1746692069.448687,0.0
1746692069.4643745,0.0
1746692069.4800215,0.0
1746692069.4956694,0.0
1746692069.511419,0.0
1746692069.5270894,0.0
1746692069.5431564,0.0
1746692069.55882,0.0
1746692069.5749228,0.0
1746692069.5908988,0.0
1746692069.6061907,0.0
1746692069.621572,0.0
1746692069.6369224,0.0
1746692069.6523807,0.0
1746692069.6677527,0.0
1746692069.6832628,0.0
1746692069.6986568,0.0
1746692069.7140718,0.0
1746692069.7294405,0.0
1746692069.7448883,0.0
1746692069.760329,0.0
1746692069.7759497,0.0
1746692069.7918122,0.0
1746692069.8072665,0.0
1746692069.8228347,0.0
1746692069.8383894,0.0
1746692069.8540733,0.0
1746692069.8700943,0.0
1746692069.8857226,0.0
1746692069.9012957,0.0
1746692069.9169638,0.0
1746692069.9325469,0.0
1746692069.9482114,0.0
1746692069.9637756,0.0
1746692069.9793231,0.0
1746692069.9949393,0.0
1746692070.010633,0.0
1746692070.0262353,0.0
1746692070.0421166,0.0
1746692070.057585,0.0
1746692070.0730577,0.0
1746692070.088562,0.0
1746692070.1041243,0.0
1746692070.1200857,0.0
1746692070.1354516,0.0
1746692070.1507258,0.0
1746692070.166048,0.0
1746692070.1813974,0.0
1746692070.196792,0.0
1746692070.2122304,0.0
1746692070.2276788,0.0
1746692070.24312,0.0
1746692070.2585564,0.0
1746692070.2741008,0.0
1746692070.290019,0.0
1746692070.3054469,0.0
1746692070.3209534,0.0
1746692070.3364713,0.0
1746692070.3520124,0.0
1746692070.3679287,0.0
1746692070.3833895,0.0
1746692070.398862,0.0
1746692070.4143493,0.0
1746692070.4299138,0.0
1746692070.4454603,0.0
1746692070.4609978,0.0
1746692070.4763987,0.0
1746692070.4918883,0.0
1746692070.5073242,0.0
1746692070.5228698,0.0
1746692070.5388446,0.0
1746692070.5543263,0.0
1746692070.5697541,0.0
1746692070.585185,0.0
1746692070.60055,0.0
1746692070.61617,0.0
1746692070.6314287,0.0
1746692070.6466496,0.0
1746692070.661921,0.0
1746692070.6773205,0.0
1746692070.6928053,0.0
1746692070.7082322,0.0
1746692070.7237403,0.0
1746692070.7392912,0.0
1746692070.754801,0.0
1746692070.7701755,0.0
1746692070.786027,0.0
1746692070.8014493,0.0
1746692070.816962,0.0
1746692070.832463,0.0
1746692070.8479576,0.0
1746692070.8639212,0.0
1746692070.8793669,0.0
1746692070.8948934,0.0
1746692070.9103682,0.0
1746692070.9259315,0.0
1746692070.9414434,0.0
1746692070.95697,0.0
1746692070.9725018,0.0
1746692070.9879198,0.0
1746692071.003392,0.0
1746692071.0189574,0.0
1746692071.0348675,0.0
1746692071.0502465,0.0
1746692071.0657272,0.0
1746692071.0812614,0.0
1746692071.0968199,0.0
1746692071.1127856,0.0
1746692071.1282542,0.0
1746692071.1436994,0.0
1746692071.1592145,0.0
1746692071.1747046,0.0
1746692071.1902928,0.0
1746692071.2058806,0.0
1746692071.2214005,0.0
1746692071.2368824,0.0
1746692071.2523212,0.0
1746692071.2678275,0.0
1746692071.2837238,0.0
1746692071.2991138,0.0
1746692071.3145373,0.0
1746692071.3300893,0.0
1746692071.3455956,0.0
1746692071.361613,0.0
1746692071.3772044,0.0
1746692071.3925467,0.0
1746692071.4076722,0.0
1746692071.454408,0.0
1746692071.4944642,0.0
1746692071.511292,0.0
1746692071.5270782,0.0
1746692071.5427456,0.0
1746692071.5588613,0.0
1746692071.57444,0.0
1746692071.5904765,0.0
1746692071.6060681,0.0
1746692071.621646,0.0
1746692071.637312,0.0
1746692071.6530652,0.0
1746692071.6692634,0.0
1746692071.6850975,0.0
1746692071.700982,0.0
1746692071.7167177,0.0
1746692071.7324514,0.0
1746692071.7483072,0.0
1746692071.7640407,0.0
1746692071.7797382,0.0
1746692071.7954545,0.0
1746692071.8111932,0.0
1746692071.826839,0.0
1746692071.8430786,0.0
1746692071.8589277,0.0
1746692071.8746407,0.0
1746692071.8904457,0.0
1746692071.9062104,0.0
1746692071.9223855,0.0
1746692071.9380672,0.0
1746692071.9537194,0.0
1746692071.96935,0.0
1746692071.9851117,0.0
1746692072.000909,0.0
1746692072.0165114,0.0
1746692072.0322707,0.0
1746692072.0480163,0.0
1746692072.0637736,0.0
1746692072.0794287,0.0
1746692072.1107867,0.0
1746692072.1267052,0.0
1746692072.142473,0.0
1746692072.1582859,0.0
1746692072.1740813,0.0
1746692072.1903043,0.0
1746692072.2061002,0.0
1746692072.221883,0.0
1746692072.2376032,0.0
1746692072.2533174,0.0
1746692072.2689645,0.0
1746692072.2846203,0.0
1746692072.3003638,0.0
1746692072.3160958,0.0
1746692072.3318539,0.0
1746692072.3479416,0.0
1746692072.3636718,0.0
1746692072.3790565,0.0
1746692072.3944316,0.0
1746692072.4098964,0.0
1746692072.4253273,0.0
1746692072.4408224,0.0
1746692072.4561944,0.0
1746692072.4716814,0.0
1746692072.4870217,0.0
1746692072.5024118,0.0
1746692072.5178547,0.0
1746692072.5729132,0.0
1746692072.6130488,0.0
1746692072.6534991,0.0
1746692072.6943474,0.0
1746692072.735434,0.0
1746692072.777187,0.0
1746692072.8189363,0.0
1746692072.8610334,0.0
1746692072.9035897,0.0
1746692072.9464474,0.0
1746692072.9896088,0.0
1746692073.0330868,0.0
1746692073.2228017,0.0
1746692073.2489145,0.0
1746692073.273096,0.0
1746692073.297461,0.0
1746692073.3217528,0.0
1746692073.346473,0.0
1746692073.3711035,0.0
1746692073.3953257,0.0
1746692073.419546,0.0
1746692073.44413,0.0
1746692073.4683273,0.0
1746692073.4924603,0.0
1746692073.516733,0.0
1746692073.5410092,0.0
1746692073.6032627,0.0
1746692073.6536434,0.0
1746692073.7043307,0.0
1746692073.7553058,0.0
1746692073.825718,0.0
1746692073.8774703,0.0
1746692073.92945,0.0
1746692073.9820518,0.0
1746692074.0350266,0.0
1746692074.0631144,0.0
1746692074.0880575,0.0
1746692074.113302,0.0
1746692074.1381533,0.0
1746692074.1630125,0.0
1746692074.18814,0.0
1746692074.2129574,0.0
1746692074.2377367,0.0
1746692074.2626493,0.0
1746692074.2874653,0.0
1746692074.3122547,0.0
1746692074.3373191,0.0
1746692074.3618405,0.0
1746692074.3864083,0.0
1746692074.4110575,0.0
1746692074.4358854,0.0
1746692074.4603944,0.0
1746692074.4849362,0.0
1746692074.5096998,0.0
1746692074.5342388,0.0
1746692074.5587404,0.0
1746692074.599257,0.0
1746692074.6325989,0.0
1746692074.6497517,0.0
1746692074.6873908,0.0
1746692074.703824,0.0
1746692074.7200773,0.0
1746692074.7363136,0.0
1746692074.752653,0.0
1746692074.768873,0.0
1746692074.785208,0.0
1746692074.8014896,0.0
1746692074.8177216,0.0
1746692074.8339083,0.0
1746692074.8501282,0.0
1746692074.866436,0.0
1746692074.8826613,0.0
1746692074.8990686,0.0
1746692074.9152913,0.0
1746692074.931514,0.0
1746692074.94768,0.0
1746692074.9639297,0.0
1746692074.9801173,0.0
1746692074.9963512,0.0
1746692075.0126293,0.0
1746692075.0289264,0.0
1746692075.045628,0.0
1746692075.0619576,0.0
1746692075.078178,0.0
1746692075.0943837,0.0
1746692075.1106682,0.0
1746692075.1270204,0.0
1746692075.1432428,0.0
1746692075.1599386,0.0
1746692075.1762483,0.0
1746692075.192532,0.0
1746692075.2088253,0.0
1746692075.2251673,0.0
1746692075.2414846,0.0
1746692075.2577224,0.0
1746692075.2740586,0.0
1746692075.290762,0.0
1746692075.3083484,0.0
1746692075.3245614,0.0
1746692075.340808,0.0
1746692075.3569715,0.0
1746692075.3731985,0.0
1746692075.3894231,0.0
1746692075.4056125,0.0
1746692075.4221168,0.0
1746692075.43814,0.0
1746692075.454571,0.0
1746692075.4705777,0.0
1746692075.486668,0.0
1746692075.5027258,0.0
1746692075.5187259,0.0
1746692075.5653365,0.0
1746692075.5830944,0.0
1746692075.5997386,0.0
1746692075.6161032,0.0
1746692075.6327264,0.0
1746692075.649001,0.0
1746692075.6656063,0.0
1746692075.6817982,0.0
1746692075.6979845,0.0
1746692075.7145584,0.0
1746692075.7307916,0.0
1746692075.7470264,0.0
1746692075.763182,0.0
1746692075.779374,0.0
1746692075.7956173,0.0
1746692075.8118246,0.0
1746692075.8280766,0.0
1746692075.8443217,0.0
1746692075.8609924,0.0
1746692075.8771863,0.0
1746692075.893461,0.0
1746692075.9097016,0.0
1746692075.9263237,0.0
1746692075.9425504,0.0
1746692075.9587302,0.0
1746692075.9753685,0.0
1746692075.9916072,0.0
1746692076.0078206,0.0
