SECONDS,prefill_completed
15.937093019485474,7180.0
17.00281834602356,8216.0
17.47764277458191,14884.0
21.045308589935303,16432.0
21.109503984451294,17980.0
24.04512357711792,19528.0
27.06540083885193,21076.0
27.082141160964966,22112.0
28.997724533081055,23148.0
32.26353406906128,46712.0
36.98961353302002,47748.0
39.1235511302948,48784.0
50.46031641960144,134300.0
50.515923738479614,135336.0
50.620251417160034,136884.0
50.724719524383545,138432.0
50.79988145828247,139980.0
51.28885579109192,141528.0
51.36524987220764,142564.0
53.120893478393555,161520.0
55.4616219997406,184572.0
55.51979875564575,259336.0
55.656320571899414,261396.0
57.25100231170654,262432.0
57.406028032302856,265004.0
60.264257192611694,266040.0
60.28321719169617,267076.0
62.23819136619568,268112.0
63.35293221473694,269660.0
63.40148591995239,276328.0
63.46431565284729,277876.0
66.25791597366333,278912.0
69.3023853302002,279948.0
69.36081457138062,281496.0
70.27649402618408,282532.0
71.79519891738892,289200.0
73.64438652992249,304060.0
75.28851461410522,305096.0
76.30124616622925,306132.0
77.42060279846191,307680.0
77.53845572471619,309228.0
79.61483192443848,330744.0
80.34473252296448,331780.0
81.5115339756012,333328.0
81.61278748512268,334876.0
81.69967913627625,335912.0
84.77425599098206,364084.0
84.93055200576782,366144.0
85.05575346946716,368716.0
86.46740674972534,369752.0
86.57292461395264,371300.0
86.59918022155762,372336.0
87.42441415786743,373372.0
89.91818904876709,379016.0
90.93111634254456,390804.0
93.49613070487976,391840.0
93.56558012962341,399020.0
96.50538039207458,400568.0
98.53847813606262,402116.0
98.62560057640076,403664.0
98.67279124259949,404700.0
98.6911826133728,405736.0
103.51129198074341,407284.0
105.22280168533325,413952.0
105.24891448020935,499468.0
106.06311440467834,504600.0
107.58309435844421,505636.0
108.57835626602173,506672.0
110.30334329605103,515388.0
111.64677143096924,516424.0
111.70420718193054,517460.0
112.21754622459412,524128.0
114.73140501976013,525676.0
114.80988311767578,526712.0
116.09311652183533,546692.0
116.495769739151,551312.0
117.91177535057068,566684.0
120.95564103126526,570792.0
121.72245359420776,572852.0
123.16383790969849,648128.0
123.78660368919373,649676.0
127.22205424308777,681432.0
127.29421877861023,682980.0
129.7906665802002,684016.0
129.83705639839172,691196.0
129.88373517990112,692744.0
129.94295644760132,694292.0
130.8949158191681,696864.0
132.82337498664856,697900.0
132.8969850540161,698936.0
134.4874324798584,716868.0
134.83264589309692,717904.0
135.13455367088318,722012.0
135.91208624839783,723560.0
136.4533724784851,730228.0
136.88656902313232,731776.0
138.0245771408081,736908.0
139.7808918952942,754840.0
139.86136507987976,755876.0
142.0126612186432,758448.0
142.90363478660583,763068.0
143.9261724948883,764104.0
143.99763464927673,765140.0
