,cdf,End to End Latency
0,0.0,0.7827040829686267
1,0.01,0.7827040829686267
2,0.02,0.7827040829686267
3,0.03,0.7827040829686267
4,0.04,0.7827040829686267
5,0.05,0.7827040829686267
6,0.06,0.7827040829686267
7,0.07,0.7827040829686267
8,0.08,0.7827040829686267
9,0.09,0.7827040829686267
10,0.1,0.7827040829686267
11,0.11,0.7827040829686267
12,0.12,0.7827040829686267
13,0.13,0.7827040829686267
14,0.14,0.7827040829686267
15,0.15,0.7827040829686267
16,0.16,0.7827040829686267
17,0.17,0.7827040829686267
18,0.18,0.7827040829686267
19,0.19,0.7827040829686267
20,0.2,0.7827040829686267
21,0.21,0.7827040829686267
22,0.22,0.7827040829686267
23,0.23,0.7827040829686267
24,0.24,0.7827040829686267
25,0.25,0.7827040829686267
26,0.26,0.7827040829686267
27,0.27,0.7827040829686267
28,0.28,0.7827040829686267
29,0.29,0.7827040829686267
30,0.3,0.7827040829686267
31,0.31,0.7827040829686267
32,0.32,0.7827040829686267
33,0.33,0.7827040829686267
34,0.34,0.7827040829686267
35,0.35000000000000003,0.7827040829686267
36,0.36,0.7827040829686267
37,0.37,0.7827040829686267
38,0.38,0.7827040829686267
39,0.39,0.7827040829686267
40,0.4,0.7827040829686267
41,0.41000000000000003,0.7827040829686267
42,0.42,0.7827040829686267
43,0.43,0.7827040829686267
44,0.44,0.7827040829686267
45,0.45,0.7827040829686267
46,0.46,0.7827040829686267
47,0.47000000000000003,0.7827040829686267
48,0.48,0.7827040829686267
49,0.49,0.7827040829686267
50,0.5,0.7827040829686267
51,0.51,0.7827040829686267
52,0.52,0.7827040829686267
53,0.53,0.7827040829686267
54,0.54,0.7827040829686267
55,0.55,0.7827040829686267
56,0.56,0.7827040829686267
57,0.5700000000000001,0.7827040829686267
58,0.58,0.7827040829686267
59,0.59,0.7827040829686267
60,0.6,0.7827040829686267
61,0.61,0.7827040829686267
62,0.62,0.7827040829686267
63,0.63,0.7827040829686267
64,0.64,0.7827040829686267
65,0.65,0.7827040829686267
66,0.66,0.7827040829686267
67,0.67,0.7827040829686267
68,0.68,0.7827040829686267
69,0.6900000000000001,0.7827040829686267
70,0.7000000000000001,0.7827040829686267
71,0.71,0.7827040829686267
72,0.72,0.7827040829686267
73,0.73,0.7827040829686267
74,0.74,0.7827040829686267
75,0.75,0.7827040829686267
76,0.76,0.7827040829686267
77,0.77,0.7827040829686267
78,0.78,0.7827040829686267
79,0.79,0.7827040829686267
80,0.8,0.7827040829686267
81,0.81,0.7827040829686267
82,0.8200000000000001,0.7827040829686267
83,0.8300000000000001,0.7827040829686267
84,0.84,0.7827040829686267
85,0.85,0.7827040829686267
86,0.86,0.7827040829686267
87,0.87,0.7827040829686267
88,0.88,0.7827040829686267
89,0.89,0.7827040829686267
90,0.9,0.7827040829686267
91,0.91,0.7827040829686267
92,0.92,0.7827040829686267
93,0.93,0.7827040829686267
94,0.9400000000000001,0.7827040829686267
95,0.9500000000000001,0.7827040829686267
96,0.96,0.7827040829686267
97,0.97,0.7827040829686267
98,0.98,0.7827040829686267
99,0.99,0.7827040829686267
100,1.0,0.7827040829686267
