,cdf,"Deadline Miss Rate with 0.05s TBT Deadline, 0.1s TTFT Deadline, 0.0s TTFT Slack, Using Predictions for TTFT: False "
0,0.0,0.15001782894227444
1,0.01,0.15001782894227444
2,0.02,0.15001782894227444
3,0.03,0.15001782894227444
4,0.04,0.15001782894227444
5,0.05,0.15001782894227444
6,0.06,0.15001782894227444
7,0.07,0.15001782894227444
8,0.08,0.15001782894227444
9,0.09,0.15001782894227444
10,0.1,0.15001782894227444
11,0.11,0.15001782894227444
12,0.12,0.15001782894227444
13,0.13,0.15001782894227444
14,0.14,0.15001782894227444
15,0.15,0.15001782894227444
16,0.16,0.15001782894227444
17,0.17,0.15001782894227444
18,0.18,0.15001782894227444
19,0.19,0.15001782894227444
20,0.2,0.15001782894227444
21,0.21,0.15001782894227444
22,0.22,0.15001782894227444
23,0.23,0.15001782894227444
24,0.24,0.15001782894227444
25,0.25,0.15001782894227444
26,0.26,0.15001782894227444
27,0.27,0.15001782894227444
28,0.28,0.15001782894227444
29,0.29,0.15001782894227444
30,0.3,0.15001782894227444
31,0.31,0.15001782894227444
32,0.32,0.15001782894227444
33,0.33,0.15001782894227444
34,0.34,0.15001782894227444
35,0.35000000000000003,0.15001782894227444
36,0.36,0.15001782894227444
37,0.37,0.15001782894227444
38,0.38,0.15001782894227444
39,0.39,0.15001782894227444
40,0.4,0.15001782894227444
41,0.41000000000000003,0.15001782894227444
42,0.42,0.15001782894227444
43,0.43,0.15001782894227444
44,0.44,0.15001782894227444
45,0.45,0.15001782894227444
46,0.46,0.15001782894227444
47,0.47000000000000003,0.15001782894227444
48,0.48,0.15001782894227444
49,0.49,0.15001782894227444
50,0.5,0.15001782894227444
51,0.51,0.15001782894227444
52,0.52,0.15001782894227444
53,0.53,0.15001782894227444
54,0.54,0.15001782894227444
55,0.55,0.15001782894227444
56,0.56,0.15001782894227444
57,0.5700000000000001,0.15001782894227444
58,0.58,0.15001782894227444
59,0.59,0.15001782894227444
60,0.6,0.15001782894227444
61,0.61,0.15001782894227444
62,0.62,0.15001782894227444
63,0.63,0.15001782894227444
64,0.64,0.15001782894227444
65,0.65,0.15001782894227444
66,0.66,0.15001782894227444
67,0.67,0.15001782894227444
68,0.68,0.15001782894227444
69,0.6900000000000001,0.15001782894227444
70,0.7000000000000001,0.15001782894227444
71,0.71,0.15001782894227444
72,0.72,0.15001782894227444
73,0.73,0.15001782894227444
74,0.74,0.15001782894227444
75,0.75,0.15001782894227444
76,0.76,0.15001782894227444
77,0.77,0.15001782894227444
78,0.78,0.15001782894227444
79,0.79,0.15001782894227444
80,0.8,0.15001782894227444
81,0.81,0.15001782894227444
82,0.8200000000000001,0.15001782894227444
83,0.8300000000000001,0.15001782894227444
84,0.84,0.15001782894227444
85,0.85,0.15001782894227444
86,0.86,0.15001782894227444
87,0.87,0.15001782894227444
88,0.88,0.15001782894227444
89,0.89,0.15001782894227444
90,0.9,0.15001782894227444
91,0.91,0.15001782894227444
92,0.92,0.15001782894227444
93,0.93,0.15001782894227444
94,0.9400000000000001,0.15001782894227444
95,0.9500000000000001,0.15001782894227444
96,0.96,0.15001782894227444
97,0.97,0.15001782894227444
98,0.98,0.15001782894227444
99,0.99,0.15001782894227444
100,1.0,0.15001782894227444
