,cdf,Normalized End to End Latency
0,0.0,0.022348372776335664
1,0.01,0.022348372776335664
2,0.02,0.022348372776335664
3,0.03,0.022348372776335664
4,0.04,0.022348372776335664
5,0.05,0.022348372776335664
6,0.06,0.022348372776335664
7,0.07,0.022348372776335664
8,0.08,0.022348372776335664
9,0.09,0.022348372776335664
10,0.1,0.022348372776335664
11,0.11,0.022348372776335664
12,0.12,0.022348372776335664
13,0.13,0.022348372776335664
14,0.14,0.022348372776335664
15,0.15,0.022348372776335664
16,0.16,0.022348372776335664
17,0.17,0.022348372776335664
18,0.18,0.022348372776335664
19,0.19,0.022348372776335664
20,0.2,0.022348372776335664
21,0.21,0.022348372776335664
22,0.22,0.022348372776335664
23,0.23,0.022348372776335664
24,0.24,0.022348372776335664
25,0.25,0.022348372776335664
26,0.26,0.022348372776335664
27,0.27,0.022348372776335664
28,0.28,0.022348372776335664
29,0.29,0.022348372776335664
30,0.3,0.022348372776335664
31,0.31,0.022348372776335664
32,0.32,0.022348372776335664
33,0.33,0.022348372776335664
34,0.34,0.022348372776335664
35,0.35000000000000003,0.022348372776335664
36,0.36,0.022348372776335664
37,0.37,0.022348372776335664
38,0.38,0.022348372776335664
39,0.39,0.022348372776335664
40,0.4,0.022348372776335664
41,0.41000000000000003,0.022348372776335664
42,0.42,0.022348372776335664
43,0.43,0.022348372776335664
44,0.44,0.022348372776335664
45,0.45,0.022348372776335664
46,0.46,0.022348372776335664
47,0.47000000000000003,0.022348372776335664
48,0.48,0.022348372776335664
49,0.49,0.022348372776335664
50,0.5,0.022348372776335664
51,0.51,0.022348372776335664
52,0.52,0.022348372776335664
53,0.53,0.022348372776335664
54,0.54,0.022348372776335664
55,0.55,0.022348372776335664
56,0.56,0.022348372776335664
57,0.5700000000000001,0.022348372776335664
58,0.58,0.022348372776335664
59,0.59,0.022348372776335664
60,0.6,0.022348372776335664
61,0.61,0.022348372776335664
62,0.62,0.022348372776335664
63,0.63,0.022348372776335664
64,0.64,0.022348372776335664
65,0.65,0.022348372776335664
66,0.66,0.022348372776335664
67,0.67,0.022348372776335664
68,0.68,0.022348372776335664
69,0.6900000000000001,0.022348372776335664
70,0.7000000000000001,0.022348372776335664
71,0.71,0.022348372776335664
72,0.72,0.022348372776335664
73,0.73,0.022348372776335664
74,0.74,0.022348372776335664
75,0.75,0.022348372776335664
76,0.76,0.022348372776335664
77,0.77,0.022348372776335664
78,0.78,0.022348372776335664
79,0.79,0.022348372776335664
80,0.8,0.022348372776335664
81,0.81,0.022348372776335664
82,0.8200000000000001,0.022348372776335664
83,0.8300000000000001,0.022348372776335664
84,0.84,0.022348372776335664
85,0.85,0.022348372776335664
86,0.86,0.022348372776335664
87,0.87,0.022348372776335664
88,0.88,0.022348372776335664
89,0.89,0.022348372776335664
90,0.9,0.022348372776335664
91,0.91,0.022348372776335664
92,0.92,0.022348372776335664
93,0.93,0.022348372776335664
94,0.9400000000000001,0.022348372776335664
95,0.9500000000000001,0.022348372776335664
96,0.96,0.022348372776335664
97,0.97,0.022348372776335664
98,0.98,0.022348372776335664
99,0.99,0.022348372776335664
100,1.0,0.022348372776335664
