,cdf,Time Between Tokens
0,0.0,0.0
1,0.01,0.0
2,0.02,0.0
3,0.03,0.0
4,0.04,0.01192638655114139
5,0.05,0.01192638655114139
6,0.06,0.01192638655114139
7,0.07,0.012167315622267012
8,0.08,0.012167315622267012
9,0.09,0.012167315622267012
10,0.1,0.012487814364361043
11,0.11,0.012487814364361043
12,0.12,0.012487814364361043
13,0.13,0.012487814364361043
14,0.14,0.012487814364361043
15,0.15,0.012487814364361043
16,0.16,0.012487814364361043
17,0.17,0.012487814364361043
18,0.18,0.012487814364361043
19,0.19,0.012512814993719123
20,0.2,0.012512814993719123
21,0.21,0.012512814993719123
22,0.22,0.01253786567438723
23,0.23,0.01253786567438723
24,0.24,0.01253786567438723
25,0.25,0.01253786567438723
26,0.26,0.01253786567438723
27,0.27,0.01253786567438723
28,0.28,0.012562966506568189
29,0.29,0.012562966506568189
30,0.3,0.012562966506568189
31,0.31,0.012562966506568189
32,0.32,0.012562966506568189
33,0.33,0.012562966506568189
34,0.34,0.012562966506568189
35,0.35000000000000003,0.012562966506568189
36,0.36,0.012562966506568189
37,0.37,0.012613319027283364
38,0.38,0.012613319027283364
39,0.39,0.012613319027283364
40,0.4,0.012613319027283364
41,0.41000000000000003,0.012613319027283364
42,0.42,0.012613319027283364
43,0.43,0.012613319027283364
44,0.44,0.012613319027283364
45,0.45,0.012613319027283364
46,0.46,0.012613319027283364
47,0.47000000000000003,0.012613319027283364
48,0.48,0.012613319027283364
49,0.49,0.012613319027283364
50,0.5,0.012613319027283364
51,0.51,0.012613319027283364
52,0.52,0.012613319027283364
53,0.53,0.012613319027283364
54,0.54,0.012613319027283364
55,0.55,0.012613319027283364
56,0.56,0.012613319027283364
57,0.5700000000000001,0.012613319027283364
58,0.58,0.012638570917227877
59,0.59,0.012638570917227877
60,0.6,0.012638570917227877
61,0.61,0.012638570917227877
62,0.62,0.012638570917227877
63,0.63,0.012638570917227877
64,0.64,0.012638570917227877
65,0.65,0.012638570917227877
66,0.66,0.012638570917227877
67,0.67,0.012638570917227877
68,0.68,0.012638570917227877
69,0.6900000000000001,0.012638570917227877
70,0.7000000000000001,0.012663873361506612
71,0.71,0.012663873361506612
72,0.72,0.012663873361506612
73,0.73,0.01268922646132945
74,0.74,0.01268922646132945
75,0.75,0.01268922646132945
76,0.76,0.01268922646132945
77,0.77,0.01268922646132945
78,0.78,0.01268922646132945
79,0.79,0.01268922646132945
80,0.8,0.01268922646132945
81,0.81,0.01268922646132945
82,0.8200000000000001,0.01268922646132945
83,0.8300000000000001,0.01268922646132945
84,0.84,0.01268922646132945
85,0.85,0.012714630318108891
86,0.86,0.012714630318108891
87,0.87,0.012714630318108891
88,0.88,0.01274008503346046
89,0.89,0.01274008503346046
90,0.9,0.01274008503346046
91,0.91,0.01274008503346046
92,0.92,0.01274008503346046
93,0.93,0.01274008503346046
94,0.9400000000000001,0.01279114744735968
95,0.9500000000000001,0.01279114744735968
96,0.96,0.01279114744735968
97,0.97,0.012842414520027386
98,0.98,0.012842414520027386
99,0.99,0.012842414520027386
100,1.0,0.013049545853273191
