,cdf,Output Throughput
0,0.0,41.22318083124537
1,0.01,41.22318083124537
2,0.02,41.22318083124537
3,0.03,41.22318083124537
4,0.04,41.22318083124537
5,0.05,41.22318083124537
6,0.06,41.22318083124537
7,0.07,41.22318083124537
8,0.08,41.22318083124537
9,0.09,41.22318083124537
10,0.1,41.22318083124537
11,0.11,41.22318083124537
12,0.12,41.22318083124537
13,0.13,41.22318083124537
14,0.14,41.22318083124537
15,0.15,41.804364348595875
16,0.16,41.804364348595875
17,0.17,41.804364348595875
18,0.18,41.804364348595875
19,0.19,41.804364348595875
20,0.2,41.804364348595875
21,0.21,41.804364348595875
22,0.22,41.804364348595875
23,0.23,41.804364348595875
24,0.24,41.804364348595875
25,0.25,41.804364348595875
26,0.26,41.804364348595875
27,0.27,41.804364348595875
28,0.28,41.804364348595875
29,0.29,42.905531327715394
30,0.3,42.905531327715394
31,0.31,42.905531327715394
32,0.32,42.905531327715394
33,0.33,42.905531327715394
34,0.34,42.905531327715394
35,0.35000000000000003,42.905531327715394
36,0.36,42.905531327715394
37,0.37,42.905531327715394
38,0.38,42.905531327715394
39,0.39,42.905531327715394
40,0.4,42.905531327715394
41,0.41000000000000003,42.905531327715394
42,0.42,42.905531327715394
43,0.43,44.03570409928742
44,0.44,44.03570409928742
45,0.45,44.03570409928742
46,0.46,44.03570409928742
47,0.47000000000000003,44.03570409928742
48,0.48,44.03570409928742
49,0.49,44.03570409928742
50,0.5,44.03570409928742
51,0.51,44.03570409928742
52,0.52,44.03570409928742
53,0.53,44.03570409928742
54,0.54,44.03570409928742
55,0.55,44.03570409928742
56,0.56,44.03570409928742
57,0.5700000000000001,44.03570409928742
58,0.58,44.30071264282453
59,0.59,44.30071264282453
60,0.6,44.30071264282453
61,0.61,44.30071264282453
62,0.62,44.30071264282453
63,0.63,44.30071264282453
64,0.64,44.30071264282453
65,0.65,44.30071264282453
66,0.66,44.30071264282453
67,0.67,44.30071264282453
68,0.68,44.30071264282453
69,0.6900000000000001,44.30071264282453
70,0.7000000000000001,44.30071264282453
71,0.71,44.30071264282453
72,0.72,45.19564670365433
73,0.73,45.19564670365433
74,0.74,45.19564670365433
75,0.75,45.19564670365433
76,0.76,45.19564670365433
77,0.77,45.19564670365433
78,0.78,45.19564670365433
79,0.79,45.19564670365433
80,0.8,45.19564670365433
81,0.81,45.19564670365433
82,0.8200000000000001,45.19564670365433
83,0.8300000000000001,45.19564670365433
84,0.84,45.19564670365433
85,0.85,45.19564670365433
86,0.86,46.10865963783521
87,0.87,46.10865963783521
88,0.88,46.10865963783521
89,0.89,46.10865963783521
90,0.9,46.10865963783521
91,0.91,46.10865963783521
92,0.92,46.10865963783521
93,0.93,46.10865963783521
94,0.9400000000000001,46.10865963783521
95,0.9500000000000001,46.10865963783521
96,0.96,46.10865963783521
97,0.97,46.10865963783521
98,0.98,46.10865963783521
99,0.99,46.10865963783521
100,1.0,46.94613041587921
