,cdf,Number of Total Tokens
0,0.0,596.4537067135088
1,0.01,596.4537067135088
2,0.02,596.4537067135088
3,0.03,596.4537067135088
4,0.04,596.4537067135088
5,0.05,596.4537067135088
6,0.06,596.4537067135088
7,0.07,596.4537067135088
8,0.08,596.4537067135088
9,0.09,596.4537067135088
10,0.1,596.4537067135088
11,0.11,596.4537067135088
12,0.12,596.4537067135088
13,0.13,596.4537067135088
14,0.14,596.4537067135088
15,0.15,596.4537067135088
16,0.16,596.4537067135088
17,0.17,596.4537067135088
18,0.18,596.4537067135088
19,0.19,596.4537067135088
20,0.2,596.4537067135088
21,0.21,596.4537067135088
22,0.22,596.4537067135088
23,0.23,596.4537067135088
24,0.24,596.4537067135088
25,0.25,596.4537067135088
26,0.26,596.4537067135088
27,0.27,596.4537067135088
28,0.28,596.4537067135088
29,0.29,596.4537067135088
30,0.3,596.4537067135088
31,0.31,596.4537067135088
32,0.32,596.4537067135088
33,0.33,596.4537067135088
34,0.34,596.4537067135088
35,0.35000000000000003,596.4537067135088
36,0.36,596.4537067135088
37,0.37,596.4537067135088
38,0.38,596.4537067135088
39,0.39,596.4537067135088
40,0.4,596.4537067135088
41,0.41000000000000003,596.4537067135088
42,0.42,596.4537067135088
43,0.43,596.4537067135088
44,0.44,596.4537067135088
45,0.45,596.4537067135088
46,0.46,596.4537067135088
47,0.47000000000000003,596.4537067135088
48,0.48,596.4537067135088
49,0.49,596.4537067135088
50,0.5,596.4537067135088
51,0.51,596.4537067135088
52,0.52,596.4537067135088
53,0.53,596.4537067135088
54,0.54,596.4537067135088
55,0.55,596.4537067135088
56,0.56,596.4537067135088
57,0.5700000000000001,596.4537067135088
58,0.58,596.4537067135088
59,0.59,596.4537067135088
60,0.6,596.4537067135088
61,0.61,596.4537067135088
62,0.62,596.4537067135088
63,0.63,596.4537067135088
64,0.64,596.4537067135088
65,0.65,596.4537067135088
66,0.66,596.4537067135088
67,0.67,596.4537067135088
68,0.68,596.4537067135088
69,0.6900000000000001,596.4537067135088
70,0.7000000000000001,596.4537067135088
71,0.71,596.4537067135088
72,0.72,596.4537067135088
73,0.73,596.4537067135088
74,0.74,596.4537067135088
75,0.75,596.4537067135088
76,0.76,596.4537067135088
77,0.77,596.4537067135088
78,0.78,596.4537067135088
79,0.79,596.4537067135088
80,0.8,596.4537067135088
81,0.81,596.4537067135088
82,0.8200000000000001,596.4537067135088
83,0.8300000000000001,596.4537067135088
84,0.84,596.4537067135088
85,0.85,596.4537067135088
86,0.86,596.4537067135088
87,0.87,596.4537067135088
88,0.88,596.4537067135088
89,0.89,596.4537067135088
90,0.9,596.4537067135088
91,0.91,596.4537067135088
92,0.92,596.4537067135088
93,0.93,596.4537067135088
94,0.9400000000000001,596.4537067135088
95,0.9500000000000001,596.4537067135088
96,0.96,596.4537067135088
97,0.97,596.4537067135088
98,0.98,596.4537067135088
99,0.99,596.4537067135088
100,1.0,596.4537067135088
