,cdf,Time per Output Token
0,0.0,0.014249949487635409
1,0.01,0.014249949487635409
2,0.02,0.014249949487635409
3,0.03,0.014249949487635409
4,0.04,0.01442197905186511
5,0.05,0.01442197905186511
6,0.06,0.01442197905186511
7,0.07,0.014772293625825215
8,0.08,0.014772293625825215
9,0.09,0.014772293625825215
10,0.1,0.01513111745501912
11,0.11,0.01513111745501912
12,0.12,0.01513111745501912
13,0.13,0.015498657232031206
14,0.14,0.015498657232031206
15,0.15,0.015498657232031206
16,0.16,0.015498657232031206
17,0.17,0.015875124670076096
18,0.18,0.015875124670076096
19,0.19,0.015875124670076096
20,0.2,0.016195823569475656
21,0.21,0.016195823569475656
22,0.22,0.016195823569475656
23,0.23,0.01652300101856939
24,0.24,0.01652300101856939
25,0.25,0.01652300101856939
26,0.26,0.01652300101856939
27,0.27,0.01652300101856939
28,0.28,0.01652300101856939
29,0.29,0.01652300101856939
30,0.3,0.016856787892786603
31,0.31,0.016856787892786603
32,0.32,0.016856787892786603
33,0.33,0.01719731771141653
34,0.34,0.01719731771141653
35,0.35000000000000003,0.01719731771141653
36,0.36,0.017544726691017927
37,0.37,0.017544726691017927
38,0.38,0.017544726691017927
39,0.39,0.017899153799907433
40,0.4,0.017899153799907433
41,0.41000000000000003,0.017899153799907433
42,0.42,0.018224255817118045
43,0.43,0.018224255817118045
44,0.44,0.018224255817118045
45,0.45,0.018224255817118045
46,0.46,0.018555262656577566
47,0.47000000000000003,0.018555262656577566
48,0.48,0.018555262656577566
49,0.49,0.018892281567469155
50,0.5,0.018892281567469155
51,0.51,0.018892281567469155
52,0.52,0.01923542174694104
53,0.53,0.01923542174694104
54,0.54,0.01923542174694104
55,0.55,0.01923542174694104
56,0.56,0.01923542174694104
57,0.5700000000000001,0.01923542174694104
58,0.58,0.01923542174694104
59,0.59,0.019545663917194606
60,0.6,0.019545663917194606
61,0.61,0.019545663917194606
62,0.62,0.01990067146884956
63,0.63,0.01990067146884956
64,0.64,0.01990067146884956
65,0.65,0.020221643246189514
66,0.66,0.020221643246189514
67,0.67,0.020221643246189514
68,0.68,0.020547791878089864
69,0.6900000000000001,0.020547791878089864
70,0.7000000000000001,0.020547791878089864
71,0.71,0.02083748417540145
72,0.72,0.02083748417540145
73,0.73,0.02083748417540145
74,0.74,0.02083748417540145
75,0.75,0.021215955035797776
76,0.76,0.021215955035797776
77,0.77,0.021215955035797776
78,0.78,0.02151506740711458
79,0.79,0.02151506740711458
80,0.8,0.02151506740711458
81,0.81,0.02151506740711458
82,0.8200000000000001,0.02151506740711458
83,0.8300000000000001,0.02151506740711458
84,0.84,0.021818396803331926
85,0.85,0.021818396803331926
86,0.86,0.021818396803331926
87,0.87,0.021818396803331926
88,0.88,0.022214683962622186
89,0.89,0.022214683962622186
90,0.9,0.022214683962622186
91,0.91,0.022572977732040426
92,0.92,0.022572977732040426
93,0.93,0.022572977732040426
94,0.9400000000000001,0.0229370503108903
95,0.9500000000000001,0.0229370503108903
96,0.96,0.0229370503108903
97,0.97,0.023306994903802454
98,0.98,0.023306994903802454
99,0.99,0.023306994903802454
100,1.0,0.02363558772473284
