,cdf,Time to First Token
0,0.0,0.4069761073074159
1,0.01,0.4069761073074159
2,0.02,0.4069761073074159
3,0.03,0.4069761073074159
4,0.04,0.6886648028872061
5,0.05,0.6886648028872061
6,0.06,0.6886648028872061
7,0.07,0.9296003426049725
8,0.08,0.9296003426049725
9,0.09,0.9296003426049725
10,0.1,1.3593404275072398
11,0.11,1.3593404275072398
12,0.12,1.3593404275072398
13,0.13,1.683709969191796
14,0.14,1.683709969191796
15,0.15,1.683709969191796
16,0.16,1.683709969191796
17,0.17,2.0482786121223775
18,0.18,2.0482786121223775
19,0.19,2.0482786121223775
20,0.2,2.0564881374119213
21,0.21,2.0564881374119213
22,0.22,2.0564881374119213
23,0.23,2.715564451819129
24,0.24,2.715564451819129
25,0.25,2.715564451819129
26,0.26,3.049567787821376
27,0.27,3.049567787821376
28,0.28,3.049567787821376
29,0.29,3.049567787821376
30,0.3,3.3501325191171283
31,0.31,3.3501325191171283
32,0.32,3.3501325191171283
33,0.33,3.7322077140278798
34,0.34,3.7322077140278798
35,0.35000000000000003,3.7322077140278798
36,0.36,4.116486349339613
37,0.37,4.116486349339613
38,0.38,4.116486349339613
39,0.39,4.441534820485737
40,0.4,4.441534820485737
41,0.41000000000000003,4.441534820485737
42,0.42,4.65061752721434
43,0.43,4.65061752721434
44,0.44,4.65061752721434
45,0.45,4.65061752721434
46,0.46,4.95798810108071
47,0.47000000000000003,4.95798810108071
48,0.48,4.95798810108071
49,0.49,5.545573661018751
50,0.5,5.545573661018751
51,0.51,5.545573661018751
52,0.52,5.876727682014373
53,0.53,5.876727682014373
54,0.54,5.876727682014373
55,0.55,6.265134845043132
56,0.56,6.265134845043132
57,0.5700000000000001,6.265134845043132
58,0.58,6.265134845043132
59,0.59,6.652549280552659
60,0.6,6.652549280552659
61,0.61,6.652549280552659
62,0.62,7.007634159474639
63,0.63,7.007634159474639
64,0.64,7.007634159474639
65,0.65,7.4112577938774935
66,0.66,7.4112577938774935
67,0.67,7.4112577938774935
68,0.68,7.515745142640555
69,0.6900000000000001,7.515745142640555
70,0.7000000000000001,7.515745142640555
71,0.71,8.158009453263125
72,0.72,8.158009453263125
73,0.73,8.158009453263125
74,0.74,8.158009453263125
75,0.75,8.389661793508544
76,0.76,8.389661793508544
77,0.77,8.389661793508544
78,0.78,8.944154857048025
79,0.79,8.944154857048025
80,0.8,8.944154857048025
81,0.81,9.216545016993011
82,0.8200000000000001,9.216545016993011
83,0.8300000000000001,9.216545016993011
84,0.84,9.459317636369587
85,0.85,9.459317636369587
86,0.86,9.459317636369587
87,0.87,9.459317636369587
88,0.88,10.084506844740538
89,0.89,10.084506844740538
90,0.9,10.084506844740538
91,0.91,10.496063516370434
92,0.92,10.496063516370434
93,0.93,10.496063516370434
94,0.9400000000000001,10.644041886544015
95,0.9500000000000001,10.644041886544015
96,0.96,10.644041886544015
97,0.97,11.324859997038017
98,0.98,11.324859997038017
99,0.99,11.324859997038017
100,1.0,11.76348593590392
