,cdf,"Deadline Miss Rate with 0.05s TBT Deadline, 0.1s TTFT Deadline, 0.0s TTFT Slack, Using Predictions for TTFT: False "
0,0.0,0.014742778553645742
1,0.01,0.014742778553645742
2,0.02,0.014742778553645742
3,0.03,0.014742778553645742
4,0.04,0.024996943298040815
5,0.05,0.024996943298040815
6,0.06,0.024996943298040815
7,0.07,0.03504923060839133
8,0.08,0.03504923060839133
9,0.09,0.03504923060839133
10,0.1,0.05260198187756881
11,0.11,0.05260198187756881
12,0.12,0.05260198187756881
13,0.13,0.063991730408766
14,0.14,0.063991730408766
15,0.15,0.063991730408766
16,0.16,0.063991730408766
17,0.17,0.07691907721635559
18,0.18,0.07691907721635559
19,0.19,0.07691907721635559
20,0.2,0.07878746668409421
21,0.21,0.07878746668409421
22,0.22,0.07878746668409421
23,0.23,0.10177393370135109
24,0.24,0.10177393370135109
25,0.25,0.10177393370135109
26,0.26,0.11202858358500128
27,0.27,0.11202858358500128
28,0.28,0.11202858358500128
29,0.29,0.11202858358500128
30,0.3,0.12184552785120135
31,0.31,0.12184552785120135
32,0.32,0.12184552785120135
33,0.33,0.13492972823399935
34,0.34,0.13492972823399935
35,0.35000000000000003,0.13492972823399935
36,0.36,0.14763664317007683
37,0.37,0.14763664317007683
38,0.38,0.14763664317007683
39,0.39,0.15676598646258555
40,0.4,0.15676598646258555
41,0.41000000000000003,0.15676598646258555
42,0.42,0.16283772845430777
43,0.43,0.16283772845430777
44,0.44,0.16283772845430777
45,0.45,0.16283772845430777
46,0.46,0.17499443929850303
47,0.47000000000000003,0.17499443929850303
48,0.48,0.17499443929850303
49,0.49,0.19928864303295904
50,0.5,0.19928864303295904
51,0.51,0.19928864303295904
52,0.52,0.2124601120294177
53,0.53,0.2124601120294177
54,0.54,0.2124601120294177
55,0.55,0.22969544715067292
56,0.56,0.22969544715067292
57,0.5700000000000001,0.22969544715067292
58,0.58,0.22969544715067292
59,0.59,0.24487657546149416
60,0.6,0.24487657546149416
61,0.61,0.24487657546149416
62,0.62,0.25538043209951505
63,0.63,0.25538043209951505
64,0.64,0.25538043209951505
65,0.65,0.27008975850178046
66,0.66,0.27008975850178046
67,0.67,0.27008975850178046
68,0.68,0.27225914326192013
69,0.6900000000000001,0.27225914326192013
70,0.7000000000000001,0.27225914326192013
71,0.71,0.28909471422853333
72,0.72,0.28909471422853333
73,0.73,0.28909471422853333
74,0.74,0.28909471422853333
75,0.75,0.2931705055545493
76,0.76,0.2931705055545493
77,0.77,0.2931705055545493
78,0.78,0.3020988796911206
79,0.79,0.3020988796911206
80,0.8,0.3020988796911206
81,0.81,0.30820168393614206
82,0.8200000000000001,0.30820168393614206
83,0.8300000000000001,0.30820168393614206
84,0.84,0.3088187043244026
85,0.85,0.3088187043244026
86,0.86,0.3088187043244026
87,0.87,0.3088187043244026
88,0.88,0.3106771870425512
89,0.89,0.3106771870425512
90,0.9,0.3106771870425512
91,0.91,0.3175878257599865
92,0.92,0.3175878257599865
93,0.93,0.3175878257599865
94,0.9400000000000001,0.3182236372229695
95,0.9500000000000001,0.3182236372229695
96,0.96,0.3182236372229695
97,0.97,0.32465218328741086
98,0.98,0.32465218328741086
99,0.99,0.32465218328741086
100,1.0,0.3332038326069433
