,cdf,Normalized End to End Latency
0,0.0,0.0369939238904306
1,0.01,0.0369939238904306
2,0.02,0.0369939238904306
3,0.03,0.0369939238904306
4,0.04,0.03729106234970003
5,0.05,0.03729106234970003
6,0.06,0.03729106234970003
7,0.07,0.03744052537568777
8,0.08,0.03744052537568777
9,0.09,0.03744052537568777
10,0.1,0.03804439203381469
11,0.11,0.03804439203381469
12,0.12,0.03804439203381469
13,0.13,0.03842674465845936
14,0.14,0.03842674465845936
15,0.15,0.03842674465845936
16,0.16,0.03842674465845936
17,0.17,0.038503675078196
18,0.18,0.038503675078196
19,0.19,0.038503675078196
20,0.2,0.03881293999215408
21,0.21,0.03881293999215408
22,0.22,0.03881293999215408
23,0.23,0.03943894190131432
24,0.24,0.03943894190131432
25,0.25,0.03943894190131432
26,0.26,0.03975571896087905
27,0.27,0.03975571896087905
28,0.28,0.03975571896087905
29,0.29,0.03975571896087905
30,0.3,0.039994970390930897
31,0.31,0.039994970390930897
32,0.32,0.039994970390930897
33,0.33,0.0403969266605426
34,0.34,0.0403969266605426
35,0.35000000000000003,0.0403969266605426
36,0.36,0.04080292265917775
37,0.37,0.04080292265917775
38,0.38,0.04080292265917775
39,0.39,0.04104847620094892
40,0.4,0.04104847620094892
41,0.41000000000000003,0.04104847620094892
42,0.42,0.04104847620094892
43,0.43,0.04104847620094892
44,0.44,0.04104847620094892
45,0.45,0.04104847620094892
46,0.46,0.0412955074932817
47,0.47000000000000003,0.0412955074932817
48,0.48,0.0412955074932817
49,0.49,0.04196154996612094
50,0.5,0.04196154996612094
51,0.51,0.04196154996612094
52,0.52,0.04221407617112971
53,0.53,0.04221407617112971
54,0.54,0.04221407617112971
55,0.55,0.04255314335389525
56,0.56,0.04255314335389525
57,0.5700000000000001,0.04255314335389525
58,0.58,0.04255314335389525
59,0.59,0.042894933954175915
60,0.6,0.042894933954175915
61,0.61,0.042894933954175915
62,0.62,0.043153077299555066
63,0.63,0.043153077299555066
64,0.64,0.043153077299555066
65,0.65,0.043153077299555066
66,0.66,0.043153077299555066
67,0.67,0.043153077299555066
68,0.68,0.04341277416141325
69,0.6900000000000001,0.04341277416141325
70,0.7000000000000001,0.04341277416141325
71,0.71,0.04384907994148639
72,0.72,0.04384907994148639
73,0.73,0.04384907994148639
74,0.74,0.04384907994148639
75,0.75,0.043936865887315185
76,0.76,0.043936865887315185
77,0.77,0.043936865887315185
78,0.78,0.0443784388785656
79,0.79,0.0443784388785656
80,0.8,0.0443784388785656
81,0.81,0.0443784388785656
82,0.8200000000000001,0.0443784388785656
83,0.8300000000000001,0.0443784388785656
84,0.84,0.044467284602046214
85,0.85,0.044467284602046214
86,0.86,0.044467284602046214
87,0.87,0.044467284602046214
88,0.88,0.04500410668686874
89,0.89,0.04500410668686874
90,0.9,0.04500410668686874
91,0.91,0.04500410668686874
92,0.92,0.04500410668686874
93,0.93,0.04500410668686874
94,0.9400000000000001,0.04536558364079609
95,0.9500000000000001,0.04536558364079609
96,0.96,0.04536558364079609
97,0.97,0.045729964009496867
98,0.98,0.045729964009496867
99,0.99,0.045729964009496867
100,1.0,0.04600516867366751
