,cdf,End to End Latency
0,0.0,3.8535698392733546
1,0.01,3.8535698392733546
2,0.02,3.8535698392733546
3,0.03,3.8535698392733546
4,0.04,3.8535698392733546
5,0.05,3.8535698392733546
6,0.06,3.8535698392733546
7,0.07,3.8535698392733546
8,0.08,3.8535698392733546
9,0.09,3.8535698392733546
10,0.1,3.8535698392733546
11,0.11,3.8535698392733546
12,0.12,3.8535698392733546
13,0.13,3.8535698392733546
14,0.14,3.8535698392733546
15,0.15,3.955076558125815
16,0.16,3.955076558125815
17,0.17,3.955076558125815
18,0.18,3.955076558125815
19,0.19,3.955076558125815
20,0.2,3.955076558125815
21,0.21,3.955076558125815
22,0.22,3.955076558125815
23,0.23,3.955076558125815
24,0.24,3.955076558125815
25,0.25,3.955076558125815
26,0.26,3.955076558125815
27,0.27,3.955076558125815
28,0.28,3.955076558125815
29,0.29,4.067383701895202
30,0.3,4.067383701895202
31,0.31,4.067383701895202
32,0.32,4.067383701895202
33,0.33,4.067383701895202
34,0.34,4.067383701895202
35,0.35000000000000003,4.067383701895202
36,0.36,4.067383701895202
37,0.37,4.067383701895202
38,0.38,4.067383701895202
39,0.39,4.067383701895202
40,0.4,4.067383701895202
41,0.41000000000000003,4.067383701895202
42,0.42,4.067383701895202
43,0.43,4.1578577388097075
44,0.44,4.1578577388097075
45,0.45,4.1578577388097075
46,0.46,4.1578577388097075
47,0.47000000000000003,4.1578577388097075
48,0.48,4.1578577388097075
49,0.49,4.1578577388097075
50,0.5,4.1578577388097075
51,0.51,4.1578577388097075
52,0.52,4.1578577388097075
53,0.53,4.1578577388097075
54,0.54,4.1578577388097075
55,0.55,4.1578577388097075
56,0.56,4.1578577388097075
57,0.5700000000000001,4.1578577388097075
58,0.58,4.250344261379744
59,0.59,4.250344261379744
60,0.6,4.250344261379744
61,0.61,4.250344261379744
62,0.62,4.250344261379744
63,0.63,4.250344261379744
64,0.64,4.250344261379744
65,0.65,4.250344261379744
66,0.66,4.250344261379744
67,0.67,4.250344261379744
68,0.68,4.250344261379744
69,0.6900000000000001,4.250344261379744
70,0.7000000000000001,4.250344261379744
71,0.71,4.250344261379744
72,0.72,4.353586509461949
73,0.73,4.353586509461949
74,0.74,4.353586509461949
75,0.75,4.353586509461949
76,0.76,4.353586509461949
77,0.77,4.353586509461949
78,0.78,4.353586509461949
79,0.79,4.353586509461949
80,0.8,4.353586509461949
81,0.81,4.353586509461949
82,0.8200000000000001,4.353586509461949
83,0.8300000000000001,4.353586509461949
84,0.84,4.353586509461949
85,0.85,4.353586509461949
86,0.86,4.450426782088312
87,0.87,4.450426782088312
88,0.88,4.450426782088312
89,0.89,4.450426782088312
90,0.9,4.450426782088312
91,0.91,4.450426782088312
92,0.92,4.450426782088312
93,0.93,4.450426782088312
94,0.9400000000000001,4.450426782088312
95,0.9500000000000001,4.450426782088312
96,0.96,4.450426782088312
97,0.97,4.450426782088312
98,0.98,4.450426782088312
99,0.99,4.450426782088312
100,1.0,4.549421149592992
