,cdf,Time per Output Token
0,0.0,0.014164705749241335
1,0.01,0.014164705749241335
2,0.02,0.014164705749241335
3,0.03,0.014164705749241335
4,0.04,0.014164705749241335
5,0.05,0.014164705749241335
6,0.06,0.014164705749241335
7,0.07,0.014164705749241335
8,0.08,0.014164705749241335
9,0.09,0.014164705749241335
10,0.1,0.014164705749241335
11,0.11,0.014164705749241335
12,0.12,0.014164705749241335
13,0.13,0.014164705749241335
14,0.14,0.014164705749241335
15,0.15,0.015938752360509578
16,0.16,0.015938752360509578
17,0.17,0.015938752360509578
18,0.18,0.015938752360509578
19,0.19,0.015938752360509578
20,0.2,0.015938752360509578
21,0.21,0.015938752360509578
22,0.22,0.015938752360509578
23,0.23,0.015938752360509578
24,0.24,0.015938752360509578
25,0.25,0.015938752360509578
26,0.26,0.015938752360509578
27,0.27,0.015938752360509578
28,0.28,0.015938752360509578
29,0.29,0.017685647483111043
30,0.3,0.017685647483111043
31,0.31,0.017685647483111043
32,0.32,0.017685647483111043
33,0.33,0.017685647483111043
34,0.34,0.017685647483111043
35,0.35000000000000003,0.017685647483111043
36,0.36,0.017685647483111043
37,0.37,0.017685647483111043
38,0.38,0.017685647483111043
39,0.39,0.017685647483111043
40,0.4,0.017685647483111043
41,0.41000000000000003,0.017685647483111043
42,0.42,0.017685647483111043
43,0.43,0.019584794375487293
44,0.44,0.019584794375487293
45,0.45,0.019584794375487293
46,0.46,0.019584794375487293
47,0.47000000000000003,0.019584794375487293
48,0.48,0.019584794375487293
49,0.49,0.019584794375487293
50,0.5,0.019584794375487293
51,0.51,0.019584794375487293
52,0.52,0.019584794375487293
53,0.53,0.019584794375487293
54,0.54,0.019584794375487293
55,0.55,0.019584794375487293
56,0.56,0.019584794375487293
57,0.5700000000000001,0.019584794375487293
58,0.58,0.02125842942025383
59,0.59,0.02125842942025383
60,0.6,0.02125842942025383
61,0.61,0.02125842942025383
62,0.62,0.02125842942025383
63,0.63,0.02125842942025383
64,0.64,0.02125842942025383
65,0.65,0.02125842942025383
66,0.66,0.02125842942025383
67,0.67,0.02125842942025383
68,0.68,0.02125842942025383
69,0.6900000000000001,0.02125842942025383
70,0.7000000000000001,0.02125842942025383
71,0.71,0.02125842942025383
72,0.72,0.022891222038540864
73,0.73,0.022891222038540864
74,0.74,0.022891222038540864
75,0.75,0.022891222038540864
76,0.76,0.022891222038540864
77,0.77,0.022891222038540864
78,0.78,0.022891222038540864
79,0.79,0.022891222038540864
80,0.8,0.022891222038540864
81,0.81,0.022891222038540864
82,0.8200000000000001,0.022891222038540864
83,0.8300000000000001,0.022891222038540864
84,0.84,0.022891222038540864
85,0.85,0.022891222038540864
86,0.86,0.024698772482012597
87,0.87,0.024698772482012597
88,0.88,0.024698772482012597
89,0.89,0.024698772482012597
90,0.9,0.024698772482012597
91,0.91,0.024698772482012597
92,0.92,0.024698772482012597
93,0.93,0.024698772482012597
94,0.9400000000000001,0.024698772482012597
95,0.9500000000000001,0.024698772482012597
96,0.96,0.024698772482012597
97,0.97,0.024698772482012597
98,0.98,0.024698772482012597
99,0.99,0.024698772482012597
100,1.0,0.026278564424957015
