,cdf,Time per Output Token
0,0.0,0.014508771070787758
1,0.01,0.014508771070787758
2,0.02,0.014508771070787758
3,0.03,0.014508771070787758
4,0.04,0.014508771070787758
5,0.05,0.014508771070787758
6,0.06,0.014508771070787758
7,0.07,0.01519176315559465
8,0.08,0.01519176315559465
9,0.09,0.01519176315559465
10,0.1,0.01519176315559465
11,0.11,0.01519176315559465
12,0.12,0.01519176315559465
13,0.13,0.01519176315559465
14,0.14,0.016066773825145382
15,0.15,0.016066773825145382
16,0.16,0.016066773825145382
17,0.17,0.016066773825145382
18,0.18,0.016066773825145382
19,0.19,0.016066773825145382
20,0.2,0.01668905999516812
21,0.21,0.01668905999516812
22,0.22,0.01668905999516812
23,0.23,0.01668905999516812
24,0.24,0.01668905999516812
25,0.25,0.01668905999516812
26,0.26,0.01668905999516812
27,0.27,0.017509672292034872
28,0.28,0.017509672292034872
29,0.29,0.017509672292034872
30,0.3,0.017509672292034872
31,0.31,0.017509672292034872
32,0.32,0.017509672292034872
33,0.33,0.017509672292034872
34,0.34,0.01833393008235185
35,0.35000000000000003,0.01833393008235185
36,0.36,0.01833393008235185
37,0.37,0.01833393008235185
38,0.38,0.01833393008235185
39,0.39,0.01833393008235185
40,0.4,0.019158633712809566
41,0.41000000000000003,0.019158633712809566
42,0.42,0.019158633712809566
43,0.43,0.019158633712809566
44,0.44,0.019158633712809566
45,0.45,0.019158633712809566
46,0.46,0.019158633712809566
47,0.47000000000000003,0.01974210117114045
48,0.48,0.01974210117114045
49,0.49,0.01974210117114045
50,0.5,0.01974210117114045
51,0.51,0.01974210117114045
52,0.52,0.01974210117114045
53,0.53,0.01974210117114045
54,0.54,0.020547791878089864
55,0.55,0.020547791878089864
56,0.56,0.020547791878089864
57,0.5700000000000001,0.020547791878089864
58,0.58,0.020547791878089864
59,0.59,0.020547791878089864
60,0.6,0.021343633460811928
61,0.61,0.021343633460811928
62,0.62,0.021343633460811928
63,0.63,0.021343633460811928
64,0.64,0.021343633460811928
65,0.65,0.021343633460811928
66,0.66,0.021343633460811928
67,0.67,0.02190584519988998
68,0.68,0.02190584519988998
69,0.6900000000000001,0.02190584519988998
70,0.7000000000000001,0.02190584519988998
71,0.71,0.02190584519988998
72,0.72,0.02190584519988998
73,0.73,0.02190584519988998
74,0.74,0.022708822771297113
75,0.75,0.022708822771297113
76,0.76,0.022708822771297113
77,0.77,0.022708822771297113
78,0.78,0.022708822771297113
79,0.79,0.022708822771297113
80,0.8,0.02344725728633999
81,0.81,0.02344725728633999
82,0.8200000000000001,0.02344725728633999
83,0.8300000000000001,0.02344725728633999
84,0.84,0.02344725728633999
85,0.85,0.02344725728633999
86,0.86,0.02344725728633999
87,0.87,0.024161332821097153
88,0.88,0.024161332821097153
89,0.89,0.024161332821097153
90,0.9,0.024161332821097153
91,0.91,0.024161332821097153
92,0.92,0.024161332821097153
93,0.93,0.024161332821097153
94,0.9400000000000001,0.024748219473968578
95,0.9500000000000001,0.024748219473968578
96,0.96,0.024748219473968578
97,0.97,0.024748219473968578
98,0.98,0.024748219473968578
99,0.99,0.024748219473968578
100,1.0,0.025450962341686013
