,cdf,Number of Output Tokens
0,0.0,148.8592409254445
1,0.01,148.8592409254445
2,0.02,148.8592409254445
3,0.03,148.8592409254445
4,0.04,148.8592409254445
5,0.05,148.8592409254445
6,0.06,148.8592409254445
7,0.07,148.8592409254445
8,0.08,148.8592409254445
9,0.09,148.8592409254445
10,0.1,148.8592409254445
11,0.11,148.8592409254445
12,0.12,148.8592409254445
13,0.13,148.8592409254445
14,0.14,148.8592409254445
15,0.15,148.8592409254445
16,0.16,148.8592409254445
17,0.17,148.8592409254445
18,0.18,148.8592409254445
19,0.19,148.8592409254445
20,0.2,148.8592409254445
21,0.21,148.8592409254445
22,0.22,148.8592409254445
23,0.23,148.8592409254445
24,0.24,148.8592409254445
25,0.25,148.8592409254445
26,0.26,148.8592409254445
27,0.27,148.8592409254445
28,0.28,148.8592409254445
29,0.29,148.8592409254445
30,0.3,148.8592409254445
31,0.31,148.8592409254445
32,0.32,148.8592409254445
33,0.33,148.8592409254445
34,0.34,148.8592409254445
35,0.35000000000000003,148.8592409254445
36,0.36,148.8592409254445
37,0.37,148.8592409254445
38,0.38,148.8592409254445
39,0.39,148.8592409254445
40,0.4,148.8592409254445
41,0.41000000000000003,148.8592409254445
42,0.42,148.8592409254445
43,0.43,148.8592409254445
44,0.44,148.8592409254445
45,0.45,148.8592409254445
46,0.46,148.8592409254445
47,0.47000000000000003,148.8592409254445
48,0.48,148.8592409254445
49,0.49,148.8592409254445
50,0.5,148.8592409254445
51,0.51,148.8592409254445
52,0.52,148.8592409254445
53,0.53,148.8592409254445
54,0.54,148.8592409254445
55,0.55,148.8592409254445
56,0.56,148.8592409254445
57,0.5700000000000001,148.8592409254445
58,0.58,148.8592409254445
59,0.59,148.8592409254445
60,0.6,148.8592409254445
61,0.61,148.8592409254445
62,0.62,148.8592409254445
63,0.63,148.8592409254445
64,0.64,148.8592409254445
65,0.65,148.8592409254445
66,0.66,148.8592409254445
67,0.67,148.8592409254445
68,0.68,148.8592409254445
69,0.6900000000000001,148.8592409254445
70,0.7000000000000001,148.8592409254445
71,0.71,148.8592409254445
72,0.72,148.8592409254445
73,0.73,148.8592409254445
74,0.74,148.8592409254445
75,0.75,148.8592409254445
76,0.76,148.8592409254445
77,0.77,148.8592409254445
78,0.78,148.8592409254445
79,0.79,148.8592409254445
80,0.8,148.8592409254445
81,0.81,148.8592409254445
82,0.8200000000000001,148.8592409254445
83,0.8300000000000001,148.8592409254445
84,0.84,148.8592409254445
85,0.85,148.8592409254445
86,0.86,148.8592409254445
87,0.87,148.8592409254445
88,0.88,148.8592409254445
89,0.89,148.8592409254445
90,0.9,148.8592409254445
91,0.91,148.8592409254445
92,0.92,148.8592409254445
93,0.93,148.8592409254445
94,0.9400000000000001,148.8592409254445
95,0.9500000000000001,148.8592409254445
96,0.96,148.8592409254445
97,0.97,148.8592409254445
98,0.98,148.8592409254445
99,0.99,148.8592409254445
100,1.0,148.8592409254445
