,cdf,Time Between Tokens
0,0.0,0.0
1,0.01,0.012265044574409346
2,0.02,0.01253786567438723
3,0.03,0.012714630318108891
4,0.04,0.012842414520027386
5,0.05,0.012997451909840904
6,0.06,0.013101848589856717
7,0.07,0.013207083793213397
8,0.08,0.013313164255004388
9,0.09,0.013393283384271272
10,0.1,0.013473884673507913
11,0.11,0.013554971024371348
12,0.12,0.013609299511113834
13,0.13,0.013663845747083996
14,0.14,0.013746075290919292
15,0.15,0.013801169725858414
16,0.16,0.01385648497995479
17,0.17,0.013939873834026525
18,0.18,0.01399574501585511
19,0.19,0.01405184013005181
20,0.2,0.014108160074140246
21,0.21,0.014164705749241335
22,0.22,0.014221478060087686
23,0.23,0.014278477915038083
24,0.24,0.014364406338656776
25,0.25,0.01439316390890434
26,0.26,0.01442197905186511
27,0.27,0.014450851882799777
28,0.28,0.014508771070787758
29,0.29,0.014537817659518063
30,0.3,0.014596085407384123
31,0.31,0.0146253067995911
32,0.32,0.014654586693083775
33,0.33,0.014683925204981843
34,0.34,0.014713322452639456
35,0.35000000000000003,0.014742778553645742
36,0.36,0.01480186778723828
37,0.37,0.014831501156181702
38,0.38,0.014861193851189074
39,0.39,0.014920757694717035
40,0.4,0.014950629081493246
41,0.41000000000000003,0.015010551382498934
42,0.42,0.015040602536417851
43,0.43,0.015070713852807076
44,0.44,0.015100885452111988
45,0.45,0.01513111745501912
46,0.46,0.01513111745501912
47,0.47000000000000003,0.015161409982456598
48,0.48,0.01519176315559465
49,0.49,0.015222177095846093
50,0.5,0.015252651924866805
51,0.51,0.015313784737057837
52,0.52,0.015344442964759656
53,0.53,0.015375162570294712
54,0.54,0.015405943676541549
55,0.55,0.015467690883915258
56,0.56,0.015498657232031206
57,0.5700000000000001,0.015560776036449356
58,0.58,0.015591928741227034
59,0.59,0.015623143813782043
60,0.6,0.0156544213789748
61,0.61,0.015685761561915694
62,0.62,0.01571716448796558
63,0.63,0.0157801590720911
64,0.64,0.015811750982145337
65,0.65,0.015875124670076096
66,0.66,0.015938752360509578
67,0.67,0.015970661774644724
68,0.68,0.01600263507149086
69,0.6900000000000001,0.016066773825145382
70,0.7000000000000001,0.016131169647695245
71,0.71,0.01622824764068582
72,0.72,0.016325909852733606
73,0.73,0.016424159799691102
74,0.74,0.0164899880295213
75,0.75,0.01662243706766539
76,0.76,0.016755949948164837
77,0.77,0.016890535215895276
78,0.78,0.01709444270450204
79,0.79,0.017335448083946683
80,0.8,0.017474687931811023
81,0.81,0.018297298853416077
82,0.8200000000000001,0.040558838028008345
83,0.8300000000000001,0.0412955074932817
84,0.84,0.04171053438244991
85,0.85,0.04204555707316023
86,0.86,0.04221407617112971
87,0.87,0.042383270695668794
88,0.88,0.04255314335389525
89,0.89,0.042894933954175915
90,0.9,0.043153077299555066
91,0.91,0.04341277416141325
92,0.92,0.04367403388887171
93,0.93,0.043936865887315185
94,0.9400000000000001,0.044112965373737816
95,0.9500000000000001,0.0443784388785656
96,0.96,0.04455630819484311
97,0.97,0.04473489041347754
98,0.98,0.04500410668686874
99,0.99,0.045821515488995365
100,1.0,0.04788267586252734
