,cdf,Number of Total Tokens
0,0.0,2197.338347829707
1,0.01,2197.338347829707
2,0.02,2197.338347829707
3,0.03,2197.338347829707
4,0.04,2197.338347829707
5,0.05,2197.338347829707
6,0.06,2197.338347829707
7,0.07,2197.338347829707
8,0.08,2197.338347829707
9,0.09,2197.338347829707
10,0.1,2197.338347829707
11,0.11,2197.338347829707
12,0.12,2197.338347829707
13,0.13,2197.338347829707
14,0.14,2197.338347829707
15,0.15,2197.338347829707
16,0.16,2197.338347829707
17,0.17,2197.338347829707
18,0.18,2197.338347829707
19,0.19,2197.338347829707
20,0.2,2197.338347829707
21,0.21,2197.338347829707
22,0.22,2197.338347829707
23,0.23,2197.338347829707
24,0.24,2197.338347829707
25,0.25,2197.338347829707
26,0.26,2197.338347829707
27,0.27,2197.338347829707
28,0.28,2197.338347829707
29,0.29,2197.338347829707
30,0.3,2197.338347829707
31,0.31,2197.338347829707
32,0.32,2197.338347829707
33,0.33,2197.338347829707
34,0.34,2197.338347829707
35,0.35000000000000003,2197.338347829707
36,0.36,2197.338347829707
37,0.37,2197.338347829707
38,0.38,2197.338347829707
39,0.39,2197.338347829707
40,0.4,2197.338347829707
41,0.41000000000000003,2197.338347829707
42,0.42,2197.338347829707
43,0.43,2197.338347829707
44,0.44,2197.338347829707
45,0.45,2197.338347829707
46,0.46,2197.338347829707
47,0.47000000000000003,2197.338347829707
48,0.48,2197.338347829707
49,0.49,2197.338347829707
50,0.5,2197.338347829707
51,0.51,2197.338347829707
52,0.52,2197.338347829707
53,0.53,2197.338347829707
54,0.54,2197.338347829707
55,0.55,2197.338347829707
56,0.56,2197.338347829707
57,0.5700000000000001,2197.338347829707
58,0.58,2197.338347829707
59,0.59,2197.338347829707
60,0.6,2197.338347829707
61,0.61,2197.338347829707
62,0.62,2197.338347829707
63,0.63,2197.338347829707
64,0.64,2197.338347829707
65,0.65,2197.338347829707
66,0.66,2197.338347829707
67,0.67,2197.338347829707
68,0.68,2197.338347829707
69,0.6900000000000001,2197.338347829707
70,0.7000000000000001,2197.338347829707
71,0.71,2197.338347829707
72,0.72,2197.338347829707
73,0.73,2197.338347829707
74,0.74,2197.338347829707
75,0.75,2197.338347829707
76,0.76,2197.338347829707
77,0.77,2197.338347829707
78,0.78,2197.338347829707
79,0.79,2197.338347829707
80,0.8,2197.338347829707
81,0.81,2197.338347829707
82,0.8200000000000001,2197.338347829707
83,0.8300000000000001,2197.338347829707
84,0.84,2197.338347829707
85,0.85,2197.338347829707
86,0.86,2197.338347829707
87,0.87,2197.338347829707
88,0.88,2197.338347829707
89,0.89,2197.338347829707
90,0.9,2197.338347829707
91,0.91,2197.338347829707
92,0.92,2197.338347829707
93,0.93,2197.338347829707
94,0.9400000000000001,2197.338347829707
95,0.9500000000000001,2197.338347829707
96,0.96,2197.338347829707
97,0.97,2197.338347829707
98,0.98,2197.338347829707
99,0.99,2197.338347829707
100,1.0,2197.338347829707
