,cdf,Output Throughput
0,0.0,31.78519619708015
1,0.01,31.78519619708015
2,0.02,31.78519619708015
3,0.03,31.78519619708015
4,0.04,31.78519619708015
5,0.05,31.78519619708015
6,0.06,31.78519619708015
7,0.07,31.976480717732706
8,0.08,31.976480717732706
9,0.09,31.976480717732706
10,0.1,31.976480717732706
11,0.11,31.976480717732706
12,0.12,31.976480717732706
13,0.13,31.976480717732706
14,0.14,32.687758902651446
15,0.15,32.687758902651446
16,0.16,32.687758902651446
17,0.17,32.687758902651446
18,0.18,32.687758902651446
19,0.19,32.687758902651446
20,0.2,32.950309864968155
21,0.21,32.950309864968155
22,0.22,32.950309864968155
23,0.23,32.950309864968155
24,0.24,32.950309864968155
25,0.25,32.950309864968155
26,0.26,32.950309864968155
27,0.27,33.08237510283853
28,0.28,33.08237510283853
29,0.29,33.08237510283853
30,0.3,33.08237510283853
31,0.31,33.08237510283853
32,0.32,33.08237510283853
33,0.33,33.08237510283853
34,0.34,33.348095657277305
35,0.35000000000000003,33.348095657277305
36,0.36,33.348095657277305
37,0.37,33.348095657277305
38,0.38,33.348095657277305
39,0.39,33.348095657277305
40,0.4,33.81825257239694
41,0.41000000000000003,33.81825257239694
42,0.42,33.81825257239694
43,0.43,33.81825257239694
44,0.44,33.81825257239694
45,0.45,33.81825257239694
46,0.46,33.81825257239694
47,0.47000000000000003,34.226516423303046
48,0.48,34.226516423303046
49,0.49,34.226516423303046
50,0.5,34.226516423303046
51,0.51,34.226516423303046
52,0.52,34.226516423303046
53,0.53,34.226516423303046
54,0.54,34.295037977704055
55,0.55,34.295037977704055
56,0.56,34.295037977704055
57,0.5700000000000001,34.295037977704055
58,0.58,34.295037977704055
59,0.59,34.295037977704055
60,0.6,34.70905772168032
61,0.61,34.70905772168032
62,0.62,34.70905772168032
63,0.63,34.70905772168032
64,0.64,34.70905772168032
65,0.65,34.70905772168032
66,0.66,34.70905772168032
67,0.67,34.98784393437458
68,0.68,34.98784393437458
69,0.6900000000000001,34.98784393437458
70,0.7000000000000001,34.98784393437458
71,0.71,34.98784393437458
72,0.72,34.98784393437458
73,0.73,34.98784393437458
74,0.74,35.981348045147264
75,0.75,35.981348045147264
76,0.76,35.981348045147264
77,0.77,35.981348045147264
78,0.78,35.981348045147264
79,0.79,35.981348045147264
80,0.8,36.19788516735264
81,0.81,36.19788516735264
82,0.8200000000000001,36.19788516735264
83,0.8300000000000001,36.19788516735264
84,0.84,36.19788516735264
85,0.85,36.19788516735264
86,0.86,36.19788516735264
87,0.87,36.634876639973626
88,0.88,36.634876639973626
89,0.89,36.634876639973626
90,0.9,36.634876639973626
91,0.91,36.634876639973626
92,0.92,36.634876639973626
93,0.93,36.634876639973626
94,0.9400000000000001,36.85534672213993
95,0.9500000000000001,36.85534672213993
96,0.96,36.85534672213993
97,0.97,36.85534672213993
98,0.98,36.85534672213993
99,0.99,36.85534672213993
100,1.0,37.449775214686134
