,cdf,Output Throughput
0,0.0,35.90945723986225
1,0.01,35.90945723986225
2,0.02,35.90945723986225
3,0.03,35.90945723986225
4,0.04,35.90945723986225
5,0.05,35.90945723986225
6,0.06,35.90945723986225
7,0.07,36.48862977339375
8,0.08,36.48862977339375
9,0.09,36.48862977339375
10,0.1,36.48862977339375
11,0.11,36.48862977339375
12,0.12,36.48862977339375
13,0.13,36.48862977339375
14,0.14,37.1513721173722
15,0.15,37.1513721173722
16,0.16,37.1513721173722
17,0.17,37.1513721173722
18,0.18,37.1513721173722
19,0.19,37.1513721173722
20,0.2,37.59987436374385
21,0.21,37.59987436374385
22,0.22,37.59987436374385
23,0.23,37.59987436374385
24,0.24,37.59987436374385
25,0.25,37.59987436374385
26,0.26,37.59987436374385
27,0.27,38.05379106060644
28,0.28,38.05379106060644
29,0.29,38.05379106060644
30,0.3,38.05379106060644
31,0.31,38.05379106060644
32,0.32,38.05379106060644
33,0.33,38.05379106060644
34,0.34,38.744961401652304
35,0.35000000000000003,38.744961401652304
36,0.36,38.744961401652304
37,0.37,38.744961401652304
38,0.38,38.744961401652304
39,0.39,38.744961401652304
40,0.4,39.765540778173616
41,0.41000000000000003,39.765540778173616
42,0.42,39.765540778173616
43,0.43,39.765540778173616
44,0.44,39.765540778173616
45,0.45,39.765540778173616
46,0.46,39.765540778173616
47,0.47000000000000003,40.24560203434602
48,0.48,40.24560203434602
49,0.49,40.24560203434602
50,0.5,40.24560203434602
51,0.51,40.24560203434602
52,0.52,40.24560203434602
53,0.53,40.24560203434602
54,0.54,40.81300319254295
55,0.55,40.81300319254295
56,0.56,40.81300319254295
57,0.5700000000000001,40.81300319254295
58,0.58,40.81300319254295
59,0.59,40.81300319254295
60,0.6,40.976582199748535
61,0.61,40.976582199748535
62,0.62,40.976582199748535
63,0.63,40.976582199748535
64,0.64,40.976582199748535
65,0.65,40.976582199748535
66,0.66,40.976582199748535
67,0.67,41.388403835355575
68,0.68,41.388403835355575
69,0.6900000000000001,41.388403835355575
70,0.7000000000000001,41.388403835355575
71,0.71,41.388403835355575
72,0.72,41.388403835355575
73,0.73,41.388403835355575
74,0.74,41.88805676971418
75,0.75,41.88805676971418
76,0.76,41.88805676971418
77,0.77,41.88805676971418
78,0.78,41.88805676971418
79,0.79,41.88805676971418
80,0.8,42.734251932474436
81,0.81,42.734251932474436
82,0.8200000000000001,42.734251932474436
83,0.8300000000000001,42.734251932474436
84,0.84,42.734251932474436
85,0.85,42.734251932474436
86,0.86,42.734251932474436
87,0.87,43.77228084691059
88,0.88,43.77228084691059
89,0.89,43.77228084691059
90,0.9,43.77228084691059
91,0.91,43.77228084691059
92,0.92,43.77228084691059
93,0.93,43.77228084691059
94,0.9400000000000001,44.389402758225586
95,0.9500000000000001,44.389402758225586
96,0.96,44.389402758225586
97,0.97,44.389402758225586
98,0.98,44.389402758225586
99,0.99,44.389402758225586
100,1.0,45.10534571123943
