,cdf,Time Between Tokens
0,0.0,0.0
1,0.01,0.0
2,0.02,0.01134472962633634
3,0.03,0.011666871097543038
4,0.04,0.01190255760698327
5,0.05,0.011974187651746066
6,0.06,0.012094530278658418
7,0.07,0.012191674612501781
8,0.08,0.012265044574409346
9,0.09,0.012338856079540583
10,0.1,0.012437962859764295
11,0.11,0.012487814364361043
12,0.12,0.01253786567438723
13,0.13,0.012638570917227877
14,0.14,0.012714630318108891
15,0.15,0.01279114744735968
16,0.16,0.012842414520027386
17,0.17,0.012893887071738367
18,0.18,0.012945565926055102
19,0.19,0.013023472834585331
20,0.2,0.013075671070196661
21,0.21,0.013101848589856717
22,0.22,0.013154360956436932
23,0.23,0.013207083793213397
24,0.24,0.013260017943753182
25,0.25,0.013313164255004388
26,0.26,0.013339817236495882
27,0.27,0.013393283384271272
28,0.28,0.013420096764419964
29,0.29,0.013446963825009393
30,0.3,0.013473884673507913
31,0.31,0.013500859417599022
32,0.32,0.013527888165181794
33,0.33,0.013554971024371348
34,0.34,0.013609299511113834
35,0.35000000000000003,0.01363654535598093
36,0.36,0.013663845747083996
37,0.37,0.013691200793624706
38,0.38,0.013718610605023348
39,0.39,0.013746075290919292
40,0.4,0.013746075290919292
41,0.41000000000000003,0.013773594961171384
42,0.42,0.013801169725858414
43,0.43,0.013828799695279554
44,0.44,0.013828799695279554
45,0.45,0.01385648497995479
46,0.46,0.013884225690625371
47,0.47000000000000003,0.013912021938254242
48,0.48,0.013939873834026525
49,0.49,0.013967781489349901
50,0.5,0.01399574501585511
51,0.51,0.014023764525396363
52,0.52,0.01405184013005181
53,0.53,0.01405184013005181
54,0.54,0.014079971942123988
55,0.55,0.014108160074140246
56,0.56,0.014136404638853238
57,0.5700000000000001,0.014164705749241335
58,0.58,0.014164705749241335
59,0.59,0.014221478060087686
60,0.6,0.014249949487635409
61,0.61,0.014278477915038083
62,0.62,0.014307063456409525
63,0.63,0.014335706226092027
64,0.64,0.014364406338656776
65,0.65,0.01439316390890434
66,0.66,0.01442197905186511
67,0.67,0.014479782517199776
68,0.68,0.014537817659518063
69,0.6900000000000001,0.014566922399577159
70,0.7000000000000001,0.014654586693083775
71,0.71,0.014713322452639456
72,0.72,0.014772293625825215
73,0.73,0.014861193851189074
74,0.74,0.014950629081493246
75,0.75,0.015040602536417851
76,0.76,0.015100885452111988
77,0.77,0.01519176315559465
78,0.78,0.015252651924866805
79,0.79,0.015405943676541549
80,0.8,0.015560776036449356
81,0.81,0.0156544213789748
82,0.8200000000000001,0.01590690670144762
83,0.8300000000000001,0.016131169647695245
84,0.84,0.01658922540519253
85,0.85,0.04031621352036169
86,0.86,0.0406400369029393
87,0.87,0.04080292265917775
88,0.88,0.04096646126348448
89,0.89,0.04121299898680164
90,0.9,0.04137818118195694
91,0.91,0.04146102038352242
92,0.92,0.041627196651416044
93,0.93,0.04171053438244991
94,0.9400000000000001,0.041877710705449364
95,0.9500000000000001,0.04196154996612094
96,0.96,0.04221407617112971
97,0.97,0.042468122088452895
98,0.98,0.0428092297904313
99,0.99,0.04332603535189993
100,1.0,0.046653770872889355
