,cdf,End to End Latency
0,0.0,1.883251324445387
1,0.01,1.883251324445387
2,0.02,1.883251324445387
3,0.03,1.883251324445387
4,0.04,1.883251324445387
5,0.05,1.883251324445387
6,0.06,1.883251324445387
7,0.07,1.9136257028039878
8,0.08,1.9136257028039878
9,0.09,1.9136257028039878
10,0.1,1.9136257028039878
11,0.11,1.9136257028039878
12,0.12,1.9136257028039878
13,0.13,1.9136257028039878
14,0.14,1.940604885254775
15,0.15,1.940604885254775
16,0.16,1.940604885254775
17,0.17,1.940604885254775
18,0.18,1.940604885254775
19,0.19,1.940604885254775
20,0.2,1.9877428107196586
21,0.21,1.9877428107196586
22,0.22,1.9877428107196586
23,0.23,1.9877428107196586
24,0.24,1.9877428107196586
25,0.25,1.9877428107196586
26,0.26,1.9877428107196586
27,0.27,2.027897892644073
28,0.28,2.027897892644073
29,0.29,2.027897892644073
30,0.3,2.027897892644073
31,0.31,2.027897892644073
32,0.32,2.027897892644073
33,0.33,2.027897892644073
34,0.34,2.052379270004505
35,0.35000000000000003,2.052379270004505
36,0.36,2.052379270004505
37,0.37,2.052379270004505
38,0.38,2.052379270004505
39,0.39,2.052379270004505
40,0.4,2.0730060314981573
41,0.41000000000000003,2.0730060314981573
42,0.42,2.0730060314981573
43,0.43,2.0730060314981573
44,0.44,2.0730060314981573
45,0.45,2.0730060314981573
46,0.46,2.0730060314981573
47,0.47000000000000003,2.081314664581684
48,0.48,2.081314664581684
49,0.49,2.081314664581684
50,0.5,2.081314664581684
51,0.51,2.081314664581684
52,0.52,2.081314664581684
53,0.53,2.081314664581684
54,0.54,2.110658003768114
55,0.55,2.110658003768114
56,0.56,2.110658003768114
57,0.5700000000000001,2.110658003768114
58,0.58,2.110658003768114
59,0.59,2.110658003768114
60,0.6,2.1361384854316605
61,0.61,2.1361384854316605
62,0.62,2.1361384854316605
63,0.63,2.1361384854316605
64,0.64,2.1361384854316605
65,0.65,2.1361384854316605
66,0.66,2.1361384854316605
67,0.67,2.1924064182094196
68,0.68,2.1924064182094196
69,0.6900000000000001,2.1924064182094196
70,0.7000000000000001,2.1924064182094196
71,0.71,2.1924064182094196
72,0.72,2.1924064182094196
73,0.73,2.1924064182094196
74,0.74,2.23222705761356
75,0.75,2.23222705761356
76,0.76,2.23222705761356
77,0.77,2.23222705761356
78,0.78,2.23222705761356
79,0.79,2.23222705761356
80,0.8,2.2636980296906466
81,0.81,2.2636980296906466
82,0.8200000000000001,2.2636980296906466
83,0.8300000000000001,2.2636980296906466
84,0.84,2.2636980296906466
85,0.85,2.2636980296906466
86,0.86,2.2636980296906466
87,0.87,2.2910260553747532
88,0.88,2.2910260553747532
89,0.89,2.2910260553747532
90,0.9,2.2910260553747532
91,0.91,2.2910260553747532
92,0.92,2.2910260553747532
93,0.93,2.2910260553747532
94,0.9400000000000001,2.332637921522763
95,0.9500000000000001,2.332637921522763
96,0.96,2.332637921522763
97,0.97,2.332637921522763
98,0.98,2.332637921522763
99,0.99,2.332637921522763
100,1.0,2.365524532516843
