,cdf,Output Throughput
0,0.0,22.988648370853415
1,0.01,22.988648370853415
2,0.02,22.988648370853415
3,0.03,22.988648370853415
4,0.04,22.988648370853415
5,0.05,22.988648370853415
6,0.06,22.988648370853415
7,0.07,23.080787149755857
8,0.08,23.080787149755857
9,0.09,23.080787149755857
10,0.1,23.080787149755857
11,0.11,23.080787149755857
12,0.12,23.080787149755857
13,0.13,23.080787149755857
14,0.14,23.266174067691793
15,0.15,23.266174067691793
16,0.16,23.266174067691793
17,0.17,23.266174067691793
18,0.18,23.266174067691793
19,0.19,23.266174067691793
20,0.2,23.500003082814832
21,0.21,23.500003082814832
22,0.22,23.500003082814832
23,0.23,23.500003082814832
24,0.24,23.500003082814832
25,0.25,23.500003082814832
26,0.26,23.500003082814832
27,0.27,23.736182119396236
28,0.28,23.736182119396236
29,0.29,23.736182119396236
30,0.3,23.736182119396236
31,0.31,23.736182119396236
32,0.32,23.736182119396236
33,0.33,23.736182119396236
34,0.34,23.974734795552237
35,0.35000000000000003,23.974734795552237
36,0.36,23.974734795552237
37,0.37,23.974734795552237
38,0.38,23.974734795552237
39,0.39,23.974734795552237
40,0.4,24.21568496676515
41,0.41000000000000003,24.21568496676515
42,0.42,24.21568496676515
43,0.43,24.21568496676515
44,0.44,24.21568496676515
45,0.45,24.21568496676515
46,0.46,24.21568496676515
47,0.47000000000000003,24.508023808806044
48,0.48,24.508023808806044
49,0.49,24.508023808806044
50,0.5,24.508023808806044
51,0.51,24.508023808806044
52,0.52,24.508023808806044
53,0.53,24.508023808806044
54,0.54,25.053175191928883
55,0.55,25.053175191928883
56,0.56,25.053175191928883
57,0.5700000000000001,25.053175191928883
58,0.58,25.053175191928883
59,0.59,25.053175191928883
60,0.6,25.457250108795368
61,0.61,25.457250108795368
62,0.62,25.457250108795368
63,0.63,25.457250108795368
64,0.64,25.457250108795368
65,0.65,25.457250108795368
66,0.66,25.457250108795368
67,0.67,25.50821557447864
68,0.68,25.50821557447864
69,0.6900000000000001,25.50821557447864
70,0.7000000000000001,25.50821557447864
71,0.71,25.50821557447864
72,0.72,25.50821557447864
73,0.73,25.50821557447864
74,0.74,26.023515884264672
75,0.75,26.023515884264672
76,0.76,26.023515884264672
77,0.77,26.023515884264672
78,0.78,26.023515884264672
79,0.79,26.023515884264672
80,0.8,26.549225954329337
81,0.81,26.549225954329337
82,0.8200000000000001,26.549225954329337
83,0.8300000000000001,26.549225954329337
84,0.84,26.549225954329337
85,0.85,26.549225954329337
86,0.86,26.549225954329337
87,0.87,26.60237755784151
88,0.88,26.60237755784151
89,0.89,26.60237755784151
90,0.9,26.60237755784151
91,0.91,26.60237755784151
92,0.92,26.60237755784151
93,0.93,26.60237755784151
94,0.9400000000000001,27.085556075850388
95,0.9500000000000001,27.085556075850388
96,0.96,27.085556075850388
97,0.97,27.085556075850388
98,0.98,27.085556075850388
99,0.99,27.085556075850388
100,1.0,27.467420804193367
