,cdf,Time to First Token
0,0.0,0.7764674281075713
1,0.01,0.7764674281075713
2,0.02,0.7764674281075713
3,0.03,0.7764674281075713
4,0.04,0.7764674281075713
5,0.05,0.7764674281075713
6,0.06,0.7764674281075713
7,0.07,1.429035325391059
8,0.08,1.429035325391059
9,0.09,1.429035325391059
10,0.1,1.429035325391059
11,0.11,1.429035325391059
12,0.12,1.429035325391059
13,0.13,1.429035325391059
14,0.14,2.2144404764102994
15,0.15,2.2144404764102994
16,0.16,2.2144404764102994
17,0.17,2.2144404764102994
18,0.18,2.2144404764102994
19,0.19,2.2144404764102994
20,0.2,2.6939265958177745
21,0.21,2.6939265958177745
22,0.22,2.6939265958177745
23,0.23,2.6939265958177745
24,0.24,2.6939265958177745
25,0.25,2.6939265958177745
26,0.26,2.6939265958177745
27,0.27,3.5430924585667385
28,0.28,3.5430924585667385
29,0.29,3.5430924585667385
30,0.3,3.5430924585667385
31,0.31,3.5430924585667385
32,0.32,3.5430924585667385
33,0.33,3.5430924585667385
34,0.34,4.459336545415816
35,0.35000000000000003,4.459336545415816
36,0.36,4.459336545415816
37,0.37,4.459336545415816
38,0.38,4.459336545415816
39,0.39,4.459336545415816
40,0.4,4.908655278843117
41,0.41000000000000003,4.908655278843117
42,0.42,4.908655278843117
43,0.43,4.908655278843117
44,0.44,4.908655278843117
45,0.45,4.908655278843117
46,0.46,4.908655278843117
47,0.47000000000000003,5.783448233550435
48,0.48,5.783448233550435
49,0.49,5.783448233550435
50,0.5,5.783448233550435
51,0.51,5.783448233550435
52,0.52,5.783448233550435
53,0.53,5.783448233550435
54,0.54,6.786939735860144
55,0.55,6.786939735860144
56,0.56,6.786939735860144
57,0.5700000000000001,6.786939735860144
58,0.58,6.786939735860144
59,0.59,6.786939735860144
60,0.6,7.576112270457551
61,0.61,7.576112270457551
62,0.62,7.576112270457551
63,0.63,7.576112270457551
64,0.64,7.576112270457551
65,0.65,7.576112270457551
66,0.66,7.576112270457551
67,0.67,8.372899232482553
68,0.68,8.372899232482553
69,0.6900000000000001,8.372899232482553
70,0.7000000000000001,8.372899232482553
71,0.71,8.372899232482553
72,0.72,8.372899232482553
73,0.73,8.372899232482553
74,0.74,9.16141129508
75,0.75,9.16141129508
76,0.76,9.16141129508
77,0.77,9.16141129508
78,0.78,9.16141129508
79,0.79,9.16141129508
80,0.8,9.984164291797148
81,0.81,9.984164291797148
82,0.8200000000000001,9.984164291797148
83,0.8300000000000001,9.984164291797148
84,0.84,9.984164291797148
85,0.85,9.984164291797148
86,0.86,9.984164291797148
87,0.87,10.815716347265234
88,0.88,10.815716347265234
89,0.89,10.815716347265234
90,0.9,10.815716347265234
91,0.91,10.815716347265234
92,0.92,10.815716347265234
93,0.93,10.815716347265234
94,0.9400000000000001,11.646437256330875
95,0.9500000000000001,11.646437256330875
96,0.96,11.646437256330875
97,0.97,11.646437256330875
98,0.98,11.646437256330875
99,0.99,11.646437256330875
100,1.0,12.391370947062208
