,cdf,Time per Output Token
0,0.0,0.020302691835303904
1,0.01,0.020302691835303904
2,0.02,0.020302691835303904
3,0.03,0.020302691835303904
4,0.04,0.020302691835303904
5,0.05,0.020302691835303904
6,0.06,0.020302691835303904
7,0.07,0.02151506740711458
8,0.08,0.02151506740711458
9,0.09,0.02151506740711458
10,0.1,0.02151506740711458
11,0.11,0.02151506740711458
12,0.12,0.02151506740711458
13,0.13,0.02151506740711458
14,0.14,0.022708822771297113
15,0.15,0.022708822771297113
16,0.16,0.022708822771297113
17,0.17,0.022708822771297113
18,0.18,0.022708822771297113
19,0.19,0.022708822771297113
20,0.2,0.02387312941007607
21,0.21,0.02387312941007607
22,0.22,0.02387312941007607
23,0.23,0.02387312941007607
24,0.24,0.02387312941007607
25,0.25,0.02387312941007607
26,0.26,0.02387312941007607
27,0.27,0.024996943298040815
28,0.28,0.024996943298040815
29,0.29,0.024996943298040815
30,0.3,0.024996943298040815
31,0.31,0.024996943298040815
32,0.32,0.024996943298040815
33,0.33,0.024996943298040815
34,0.34,0.02606917451614132
35,0.35000000000000003,0.02606917451614132
36,0.36,0.02606917451614132
37,0.37,0.02606917451614132
38,0.38,0.02606917451614132
39,0.39,0.02606917451614132
40,0.4,0.027133078072476113
41,0.41000000000000003,0.027133078072476113
42,0.42,0.027133078072476113
43,0.43,0.027133078072476113
44,0.44,0.027133078072476113
45,0.45,0.027133078072476113
46,0.46,0.027133078072476113
47,0.47000000000000003,0.02812766435465923
48,0.48,0.02812766435465923
49,0.49,0.02812766435465923
50,0.5,0.02812766435465923
51,0.51,0.02812766435465923
52,0.52,0.02812766435465923
53,0.53,0.02812766435465923
54,0.54,0.02910044889435089
55,0.55,0.02910044889435089
56,0.56,0.02910044889435089
57,0.5700000000000001,0.02910044889435089
58,0.58,0.02910044889435089
59,0.59,0.02910044889435089
60,0.6,0.03004672321615285
61,0.61,0.03004672321615285
62,0.62,0.03004672321615285
63,0.63,0.03004672321615285
64,0.64,0.03004672321615285
65,0.65,0.03004672321615285
66,0.66,0.03004672321615285
67,0.67,0.03096178247814911
68,0.68,0.03096178247814911
69,0.6900000000000001,0.03096178247814911
70,0.7000000000000001,0.03096178247814911
71,0.71,0.03096178247814911
72,0.72,0.03096178247814911
73,0.73,0.03096178247814911
74,0.74,0.031840963779705946
75,0.75,0.031840963779705946
76,0.76,0.031840963779705946
77,0.77,0.031840963779705946
78,0.78,0.031840963779705946
79,0.79,0.031840963779705946
80,0.8,0.032679685249196025
81,0.81,0.032679685249196025
82,0.8200000000000001,0.032679685249196025
83,0.8300000000000001,0.032679685249196025
84,0.84,0.032679685249196025
85,0.85,0.032679685249196025
86,0.86,0.032679685249196025
87,0.87,0.03347348546025249
88,0.88,0.03347348546025249
89,0.89,0.03347348546025249
90,0.9,0.03347348546025249
91,0.91,0.03347348546025249
92,0.92,0.03347348546025249
93,0.93,0.03347348546025249
94,0.9400000000000001,0.03428656733728183
95,0.9500000000000001,0.03428656733728183
96,0.96,0.03428656733728183
97,0.97,0.03428656733728183
98,0.98,0.03428656733728183
99,0.99,0.03428656733728183
100,1.0,0.034979202175607335
