,cdf,End to End Latency
0,0.0,1.1218729196402328
1,0.01,1.1218729196402328
2,0.02,1.1218729196402328
3,0.03,1.1218729196402328
4,0.04,1.1218729196402328
5,0.05,1.1218729196402328
6,0.06,1.1218729196402328
7,0.07,1.1286243935759568
8,0.08,1.1286243935759568
9,0.09,1.1286243935759568
10,0.1,1.1286243935759568
11,0.11,1.1286243935759568
12,0.12,1.1286243935759568
13,0.13,1.1286243935759568
14,0.14,1.1468276274780056
15,0.15,1.1468276274780056
16,0.16,1.1468276274780056
17,0.17,1.1468276274780056
18,0.18,1.1468276274780056
19,0.19,1.1468276274780056
20,0.2,1.1514241263892413
21,0.21,1.1514241263892413
22,0.22,1.1514241263892413
23,0.23,1.1514241263892413
24,0.24,1.1514241263892413
25,0.25,1.1514241263892413
26,0.26,1.1514241263892413
27,0.27,1.1676574376050006
28,0.28,1.1676574376050006
29,0.29,1.1676574376050006
30,0.3,1.1676574376050006
31,0.31,1.1676574376050006
32,0.32,1.1676574376050006
33,0.33,1.1676574376050006
34,0.34,1.174684444512675
35,0.35000000000000003,1.174684444512675
36,0.36,1.174684444512675
37,0.37,1.174684444512675
38,0.38,1.174684444512675
39,0.39,1.174684444512675
40,0.4,1.1936305667356866
41,0.41000000000000003,1.1936305667356866
42,0.42,1.1936305667356866
43,0.43,1.1936305667356866
44,0.44,1.1936305667356866
45,0.45,1.1936305667356866
46,0.46,1.1936305667356866
47,0.47000000000000003,1.203217912716805
48,0.48,1.203217912716805
49,0.49,1.203217912716805
50,0.5,1.203217912716805
51,0.51,1.203217912716805
52,0.52,1.203217912716805
53,0.53,1.203217912716805
54,0.54,1.2056267573869086
55,0.55,1.2056267573869086
56,0.56,1.2056267573869086
57,0.5700000000000001,1.2056267573869086
58,0.58,1.2056267573869086
59,0.59,1.2056267573869086
60,0.6,1.2128822651063744
61,0.61,1.2128822651063744
62,0.62,1.2128822651063744
63,0.63,1.2128822651063744
64,0.64,1.2128822651063744
65,0.65,1.2128822651063744
66,0.66,1.2128822651063744
67,0.67,1.2349118244605763
68,0.68,1.2349118244605763
69,0.6900000000000001,1.2349118244605763
70,0.7000000000000001,1.2349118244605763
71,0.71,1.2349118244605763
72,0.72,1.2349118244605763
73,0.73,1.2349118244605763
74,0.74,1.2373841204054425
75,0.75,1.2373841204054425
76,0.76,1.2373841204054425
77,0.77,1.2373841204054425
78,0.78,1.2373841204054425
79,0.79,1.2373841204054425
80,0.8,1.2498200417288827
81,0.81,1.2498200417288827
82,0.8200000000000001,1.2498200417288827
83,0.8300000000000001,1.2498200417288827
84,0.84,1.2498200417288827
85,0.85,1.2498200417288827
86,0.86,1.2498200417288827
87,0.87,1.264908235362883
88,0.88,1.264908235362883
89,0.89,1.264908235362883
90,0.9,1.264908235362883
91,0.91,1.264908235362883
92,0.92,1.264908235362883
93,0.93,1.264908235362883
94,0.9400000000000001,1.2776207787331588
95,0.9500000000000001,1.2776207787331588
96,0.96,1.2776207787331588
97,0.97,1.2776207787331588
98,0.98,1.2776207787331588
99,0.99,1.2776207787331588
100,1.0,1.282741498166238
