,cdf,Output Throughput
0,0.0,41.388403835355575
1,0.01,41.388403835355575
2,0.02,41.388403835355575
3,0.03,41.388403835355575
4,0.04,41.388403835355575
5,0.05,41.388403835355575
6,0.06,41.388403835355575
7,0.07,41.55428905525158
8,0.08,41.55428905525158
9,0.09,41.55428905525158
10,0.1,41.55428905525158
11,0.11,41.55428905525158
12,0.12,41.55428905525158
13,0.13,41.55428905525158
14,0.14,41.97191674322714
15,0.15,41.97191674322714
16,0.16,41.97191674322714
17,0.17,41.97191674322714
18,0.18,41.97191674322714
19,0.19,41.97191674322714
20,0.2,42.393741660651905
21,0.21,42.393741660651905
22,0.22,42.393741660651905
23,0.23,42.393741660651905
24,0.24,42.393741660651905
25,0.25,42.393741660651905
26,0.26,42.393741660651905
27,0.27,42.819805990397306
28,0.28,42.819805990397306
29,0.29,42.819805990397306
30,0.3,42.819805990397306
31,0.31,42.819805990397306
32,0.32,42.819805990397306
33,0.33,42.819805990397306
34,0.34,42.905531327715394
35,0.35000000000000003,42.905531327715394
36,0.36,42.905531327715394
37,0.37,42.905531327715394
38,0.38,42.905531327715394
39,0.39,42.905531327715394
40,0.4,43.68482374232135
41,0.41000000000000003,43.68482374232135
42,0.42,43.68482374232135
43,0.43,43.68482374232135
44,0.44,43.68482374232135
45,0.45,43.68482374232135
46,0.46,43.68482374232135
47,0.47000000000000003,43.94772067451362
48,0.48,43.94772067451362
49,0.49,43.94772067451362
50,0.5,43.94772067451362
51,0.51,43.94772067451362
52,0.52,43.94772067451362
53,0.53,43.94772067451362
54,0.54,44.03570409928742
55,0.55,44.03570409928742
56,0.56,44.03570409928742
57,0.5700000000000001,44.03570409928742
58,0.58,44.03570409928742
59,0.59,44.03570409928742
60,0.6,44.389402758225586
61,0.61,44.389402758225586
62,0.62,44.389402758225586
63,0.63,44.389402758225586
64,0.64,44.389402758225586
65,0.65,44.389402758225586
66,0.66,44.389402758225586
67,0.67,45.10534571123943
68,0.68,45.10534571123943
69,0.6900000000000001,45.10534571123943
70,0.7000000000000001,45.10534571123943
71,0.71,45.10534571123943
72,0.72,45.10534571123943
73,0.73,45.10534571123943
74,0.74,45.46763582593901
75,0.75,45.46763582593901
76,0.76,45.46763582593901
77,0.77,45.46763582593901
78,0.78,45.46763582593901
79,0.79,45.46763582593901
80,0.8,46.01653444375361
81,0.81,46.01653444375361
82,0.8200000000000001,46.01653444375361
83,0.8300000000000001,46.01653444375361
84,0.84,46.01653444375361
85,0.85,46.01653444375361
86,0.86,46.01653444375361
87,0.87,46.20096926673978
88,0.88,46.20096926673978
89,0.89,46.20096926673978
90,0.9,46.20096926673978
91,0.91,46.20096926673978
92,0.92,46.20096926673978
93,0.93,46.20096926673978
94,0.9400000000000001,46.94613041587921
95,0.9500000000000001,46.94613041587921
96,0.96,46.94613041587921
97,0.97,46.94613041587921
98,0.98,46.94613041587921
99,0.99,46.94613041587921
100,1.0,47.228654015778176
