,cdf,Time per Output Token
0,0.0,0.012765590709203124
1,0.01,0.012765590709203124
2,0.02,0.012765590709203124
3,0.03,0.012765590709203124
4,0.04,0.012765590709203124
5,0.05,0.012765590709203124
6,0.06,0.012765590709203124
7,0.07,0.012842414520027386
8,0.08,0.012842414520027386
9,0.09,0.012842414520027386
10,0.1,0.012842414520027386
11,0.11,0.012842414520027386
12,0.12,0.012842414520027386
13,0.13,0.012842414520027386
14,0.14,0.013393283384271272
15,0.15,0.013393283384271272
16,0.16,0.013393283384271272
17,0.17,0.013393283384271272
18,0.18,0.013393283384271272
19,0.19,0.013393283384271272
20,0.2,0.013967781489349901
21,0.21,0.013967781489349901
22,0.22,0.013967781489349901
23,0.23,0.013967781489349901
24,0.24,0.013967781489349901
25,0.25,0.013967781489349901
26,0.26,0.013967781489349901
27,0.27,0.014508771070787758
28,0.28,0.014508771070787758
29,0.29,0.014508771070787758
30,0.3,0.014508771070787758
31,0.31,0.014508771070787758
32,0.32,0.014508771070787758
33,0.33,0.014508771070787758
34,0.34,0.015070713852807076
35,0.35000000000000003,0.015070713852807076
36,0.36,0.015070713852807076
37,0.37,0.015070713852807076
38,0.38,0.015070713852807076
39,0.39,0.015070713852807076
40,0.4,0.015623143813782043
41,0.41000000000000003,0.015623143813782043
42,0.42,0.015623143813782043
43,0.43,0.015623143813782043
44,0.44,0.015623143813782043
45,0.45,0.015623143813782043
46,0.46,0.015623143813782043
47,0.47000000000000003,0.016131169647695245
48,0.48,0.016131169647695245
49,0.49,0.016131169647695245
50,0.5,0.016131169647695245
51,0.51,0.016131169647695245
52,0.52,0.016131169647695245
53,0.53,0.016131169647695245
54,0.54,0.016131169647695245
55,0.55,0.016131169647695245
56,0.56,0.016131169647695245
57,0.5700000000000001,0.016131169647695245
58,0.58,0.016131169647695245
59,0.59,0.016131169647695245
60,0.6,0.01668905999516812
61,0.61,0.01668905999516812
62,0.62,0.01668905999516812
63,0.63,0.01668905999516812
64,0.64,0.01668905999516812
65,0.65,0.01668905999516812
66,0.66,0.01668905999516812
67,0.67,0.01719731771141653
68,0.68,0.01719731771141653
69,0.6900000000000001,0.01719731771141653
70,0.7000000000000001,0.01719731771141653
71,0.71,0.01719731771141653
72,0.72,0.01719731771141653
73,0.73,0.01719731771141653
74,0.74,0.017756531770734444
75,0.75,0.017756531770734444
76,0.76,0.017756531770734444
77,0.77,0.017756531770734444
78,0.78,0.017756531770734444
79,0.79,0.017756531770734444
80,0.8,0.018260740813748913
81,0.81,0.018260740813748913
82,0.8200000000000001,0.018260740813748913
83,0.8300000000000001,0.018260740813748913
84,0.84,0.018260740813748913
85,0.85,0.018260740813748913
86,0.86,0.018260740813748913
87,0.87,0.01881686335304635
88,0.88,0.01881686335304635
89,0.89,0.01881686335304635
90,0.9,0.01881686335304635
91,0.91,0.01881686335304635
92,0.92,0.01881686335304635
93,0.93,0.01881686335304635
94,0.9400000000000001,0.019351181247231664
95,0.9500000000000001,0.019351181247231664
96,0.96,0.019351181247231664
97,0.97,0.019351181247231664
98,0.98,0.019351181247231664
99,0.99,0.019351181247231664
100,1.0,0.01998043359922357
