,cdf,Time Between Tokens
0,0.0,0.0
1,0.01,0.0
2,0.02,0.0
3,0.03,0.010514479010355916
4,0.04,0.011322062833876125
5,0.05,0.01134472962633634
6,0.06,0.011435851495213556
7,0.07,0.011504672884830045
8,0.08,0.011550783751992826
9,0.09,0.01157390844418901
10,0.1,0.011643560665779715
11,0.11,0.011737082771920364
12,0.12,0.011784125140703235
13,0.13,0.011807716982826767
14,0.14,0.011831356055865461
15,0.15,0.011855042454375702
16,0.16,0.011855042454375702
17,0.17,0.01192638655114139
18,0.18,0.011974187651746066
19,0.19,0.011974187651746066
20,0.2,0.012022180339736344
21,0.21,0.012022180339736344
22,0.22,0.012046248768844926
23,0.23,0.012070365382996768
24,0.24,0.012118743552489568
25,0.25,0.0121430053013434
26,0.26,0.012167315622267012
27,0.27,0.01221608236948377
28,0.28,0.01221608236948377
29,0.29,0.012265044574409346
30,0.3,0.012289599218201957
31,0.31,0.012289599218201957
32,0.32,0.0123142030204406
33,0.33,0.01236355849411424
34,0.34,0.012413111785119417
35,0.35000000000000003,0.012437962859764295
36,0.36,0.01246286368631037
37,0.37,0.012487814364361043
38,0.38,0.012512814993719123
39,0.39,0.012512814993719123
40,0.4,0.01253786567438723
41,0.41000000000000003,0.012562966506568189
42,0.42,0.012562966506568189
43,0.43,0.012588117590665422
44,0.44,0.012588117590665422
45,0.45,0.012613319027283364
46,0.46,0.012638570917227877
47,0.47000000000000003,0.012638570917227877
48,0.48,0.012663873361506612
49,0.49,0.01268922646132945
50,0.5,0.01268922646132945
51,0.51,0.012714630318108891
52,0.52,0.01274008503346046
53,0.53,0.01274008503346046
54,0.54,0.012765590709203124
55,0.55,0.012765590709203124
56,0.56,0.012765590709203124
57,0.5700000000000001,0.01279114744735968
58,0.58,0.012842414520027386
59,0.59,0.012893887071738367
60,0.6,0.012893887071738367
61,0.61,0.012919700659469575
62,0.62,0.012945565926055102
63,0.63,0.012945565926055102
64,0.64,0.012971482974956107
65,0.65,0.012971482974956107
66,0.66,0.012971482974956107
67,0.67,0.013023472834585331
68,0.68,0.013023472834585331
69,0.6900000000000001,0.013049545853273191
70,0.7000000000000001,0.013075671070196661
71,0.71,0.013101848589856717
72,0.72,0.013128078516963538
73,0.73,0.013180696013406776
74,0.74,0.013180696013406776
75,0.75,0.013260017943753182
76,0.76,0.013313164255004388
77,0.77,0.013366523577309688
78,0.78,0.013420096764419964
79,0.79,0.013420096764419964
80,0.8,0.013446963825009393
81,0.81,0.013554971024371348
82,0.8200000000000001,0.01363654535598093
83,0.8300000000000001,0.013663845747083996
84,0.84,0.013691200793624706
85,0.85,0.013718610605023348
86,0.86,0.013801169725858414
87,0.87,0.013912021938254242
88,0.88,0.013939873834026525
89,0.89,0.014023764525396363
90,0.9,0.014108160074140246
91,0.91,0.014164705749241335
92,0.92,0.014335706226092027
93,0.93,0.014980560270845588
94,0.9400000000000001,0.039281501172607196
95,0.9500000000000001,0.04023566164519613
96,0.96,0.04113065533248235
97,0.97,0.043153077299555066
98,0.98,0.04384907994148639
99,0.99,0.045184483687239964
100,1.0,0.046747171815577804
