,cdf,End to End Latency
0,0.0,0.7053926955125635
1,0.01,0.7053926955125635
2,0.02,0.7053926955125635
3,0.03,0.7053926955125635
4,0.04,0.7053926955125635
5,0.05,0.7053926955125635
6,0.06,0.7053926955125635
7,0.07,0.7053926955125635
8,0.08,0.7053926955125635
9,0.09,0.7053926955125635
10,0.1,0.7053926955125635
11,0.11,0.7053926955125635
12,0.12,0.7053926955125635
13,0.13,0.7053926955125635
14,0.14,0.7053926955125635
15,0.15,0.7210833038865138
16,0.16,0.7210833038865138
17,0.17,0.7210833038865138
18,0.18,0.7210833038865138
19,0.19,0.7210833038865138
20,0.2,0.7210833038865138
21,0.21,0.7210833038865138
22,0.22,0.7210833038865138
23,0.23,0.7210833038865138
24,0.24,0.7210833038865138
25,0.25,0.7210833038865138
26,0.26,0.7210833038865138
27,0.27,0.7210833038865138
28,0.28,0.7210833038865138
29,0.29,0.7371229308889683
30,0.3,0.7371229308889683
31,0.31,0.7371229308889683
32,0.32,0.7371229308889683
33,0.33,0.7371229308889683
34,0.34,0.7371229308889683
35,0.35000000000000003,0.7371229308889683
36,0.36,0.7371229308889683
37,0.37,0.7371229308889683
38,0.38,0.7371229308889683
39,0.39,0.7371229308889683
40,0.4,0.7371229308889683
41,0.41000000000000003,0.7371229308889683
42,0.42,0.7371229308889683
43,0.43,0.7400773284532551
44,0.44,0.7400773284532551
45,0.45,0.7400773284532551
46,0.46,0.7400773284532551
47,0.47000000000000003,0.7400773284532551
48,0.48,0.7400773284532551
49,0.49,0.7400773284532551
50,0.5,0.7400773284532551
51,0.51,0.7400773284532551
52,0.52,0.7400773284532551
53,0.53,0.7400773284532551
54,0.54,0.7400773284532551
55,0.55,0.7400773284532551
56,0.56,0.7400773284532551
57,0.5700000000000001,0.7400773284532551
58,0.58,0.7535193400176919
59,0.59,0.7535193400176919
60,0.6,0.7535193400176919
61,0.61,0.7535193400176919
62,0.62,0.7535193400176919
63,0.63,0.7535193400176919
64,0.64,0.7535193400176919
65,0.65,0.7535193400176919
66,0.66,0.7535193400176919
67,0.67,0.7535193400176919
68,0.68,0.7535193400176919
69,0.6900000000000001,0.7535193400176919
70,0.7000000000000001,0.7535193400176919
71,0.71,0.7535193400176919
72,0.72,0.7641428050582931
73,0.73,0.7641428050582931
74,0.74,0.7641428050582931
75,0.75,0.7641428050582931
76,0.76,0.7641428050582931
77,0.77,0.7641428050582931
78,0.78,0.7641428050582931
79,0.79,0.7641428050582931
80,0.8,0.7641428050582931
81,0.81,0.7641428050582931
82,0.8200000000000001,0.7641428050582931
83,0.8300000000000001,0.7641428050582931
84,0.84,0.7641428050582931
85,0.85,0.7641428050582931
86,0.86,0.7874144259344256
87,0.87,0.7874144259344256
88,0.88,0.7874144259344256
89,0.89,0.7874144259344256
90,0.9,0.7874144259344256
91,0.91,0.7874144259344256
92,0.92,0.7874144259344256
93,0.93,0.7874144259344256
94,0.9400000000000001,0.7874144259344256
95,0.9500000000000001,0.7874144259344256
96,0.96,0.7874144259344256
97,0.97,0.7874144259344256
98,0.98,0.7874144259344256
99,0.99,0.7874144259344256
100,1.0,0.7937390080474679
