,cdf,Output Throughput
0,0.0,48.47270197777481
1,0.01,48.47270197777481
2,0.02,48.47270197777481
3,0.03,48.47270197777481
4,0.04,48.47270197777481
5,0.05,48.47270197777481
6,0.06,48.47270197777481
7,0.07,48.47270197777481
8,0.08,48.47270197777481
9,0.09,48.47270197777481
10,0.1,48.47270197777481
11,0.11,48.47270197777481
12,0.12,48.47270197777481
13,0.13,48.47270197777481
14,0.14,48.47270197777481
15,0.15,48.66698114975067
16,0.16,48.66698114975067
17,0.17,48.66698114975067
18,0.18,48.66698114975067
19,0.19,48.66698114975067
20,0.2,48.66698114975067
21,0.21,48.66698114975067
22,0.22,48.66698114975067
23,0.23,48.66698114975067
24,0.24,48.66698114975067
25,0.25,48.66698114975067
26,0.26,48.66698114975067
27,0.27,48.66698114975067
28,0.28,48.66698114975067
29,0.29,49.35311081546546
30,0.3,49.35311081546546
31,0.31,49.35311081546546
32,0.32,49.35311081546546
33,0.33,49.35311081546546
34,0.34,49.35311081546546
35,0.35000000000000003,49.35311081546546
36,0.36,49.35311081546546
37,0.37,49.35311081546546
38,0.38,49.35311081546546
39,0.39,49.35311081546546
40,0.4,49.35311081546546
41,0.41000000000000003,49.35311081546546
42,0.42,49.35311081546546
43,0.43,50.0489138553459
44,0.44,50.0489138553459
45,0.45,50.0489138553459
46,0.46,50.0489138553459
47,0.47000000000000003,50.0489138553459
48,0.48,50.0489138553459
49,0.49,50.0489138553459
50,0.5,50.0489138553459
51,0.51,50.0489138553459
52,0.52,50.0489138553459
53,0.53,50.0489138553459
54,0.54,50.0489138553459
55,0.55,50.0489138553459
56,0.56,50.0489138553459
57,0.5700000000000001,50.0489138553459
58,0.58,50.75452664910623
59,0.59,50.75452664910623
60,0.6,50.75452664910623
61,0.61,50.75452664910623
62,0.62,50.75452664910623
63,0.63,50.75452664910623
64,0.64,50.75452664910623
65,0.65,50.75452664910623
66,0.66,50.75452664910623
67,0.67,50.75452664910623
68,0.68,50.75452664910623
69,0.6900000000000001,50.75452664910623
70,0.7000000000000001,50.75452664910623
71,0.71,50.75452664910623
72,0.72,51.16219148331339
73,0.73,51.16219148331339
74,0.74,51.16219148331339
75,0.75,51.16219148331339
76,0.76,51.16219148331339
77,0.77,51.16219148331339
78,0.78,51.16219148331339
79,0.79,51.16219148331339
80,0.8,51.16219148331339
81,0.81,51.16219148331339
82,0.8200000000000001,51.16219148331339
83,0.8300000000000001,51.16219148331339
84,0.84,51.16219148331339
85,0.85,51.16219148331339
86,0.86,52.40493779766367
87,0.87,52.40493779766367
88,0.88,52.40493779766367
89,0.89,52.40493779766367
90,0.9,52.40493779766367
91,0.91,52.40493779766367
92,0.92,52.40493779766367
93,0.93,52.40493779766367
94,0.9400000000000001,52.40493779766367
95,0.9500000000000001,52.40493779766367
96,0.96,52.40493779766367
97,0.97,52.40493779766367
98,0.98,52.40493779766367
99,0.99,52.40493779766367
100,1.0,52.93161635500444
