,cdf,Output Throughput
0,0.0,2.7101387486186908
1,0.01,2.7101387486186908
2,0.02,2.7101387486186908
3,0.03,2.7101387486186908
4,0.04,2.7101387486186908
5,0.05,2.7101387486186908
6,0.06,2.7101387486186908
7,0.07,2.7101387486186908
8,0.08,2.7101387486186908
9,0.09,2.7101387486186908
10,0.1,2.7101387486186908
11,0.11,2.7101387486186908
12,0.12,2.7373761049881793
13,0.13,2.7373761049881793
14,0.14,2.7373761049881793
15,0.15,2.7373761049881793
16,0.16,2.7373761049881793
17,0.17,2.7373761049881793
18,0.18,2.7373761049881793
19,0.19,2.7373761049881793
20,0.2,2.7373761049881793
21,0.21,2.7373761049881793
22,0.22,2.7373761049881793
23,0.23,2.748347541309338
24,0.24,2.748347541309338
25,0.25,2.748347541309338
26,0.26,2.748347541309338
27,0.27,2.748347541309338
28,0.28,2.748347541309338
29,0.29,2.748347541309338
30,0.3,2.748347541309338
31,0.31,2.748347541309338
32,0.32,2.748347541309338
33,0.33,2.748347541309338
34,0.34,2.759362951279105
35,0.35000000000000003,2.759362951279105
36,0.36,2.759362951279105
37,0.37,2.759362951279105
38,0.38,2.759362951279105
39,0.39,2.759362951279105
40,0.4,2.759362951279105
41,0.41000000000000003,2.759362951279105
42,0.42,2.759362951279105
43,0.43,2.759362951279105
44,0.44,2.759362951279105
45,0.45,2.759362951279105
46,0.46,2.759362951279105
47,0.47000000000000003,2.759362951279105
48,0.48,2.759362951279105
49,0.49,2.759362951279105
50,0.5,2.759362951279105
51,0.51,2.759362951279105
52,0.52,2.759362951279105
53,0.53,2.759362951279105
54,0.54,2.759362951279105
55,0.55,2.759362951279105
56,0.56,2.764887201431816
57,0.5700000000000001,2.764887201431816
58,0.58,2.764887201431816
59,0.59,2.764887201431816
60,0.6,2.764887201431816
61,0.61,2.764887201431816
62,0.62,2.764887201431816
63,0.63,2.764887201431816
64,0.64,2.764887201431816
65,0.65,2.764887201431816
66,0.66,2.764887201431816
67,0.67,2.764887201431816
68,0.68,2.764887201431816
69,0.6900000000000001,2.764887201431816
70,0.7000000000000001,2.764887201431816
71,0.71,2.764887201431816
72,0.72,2.764887201431816
73,0.73,2.764887201431816
74,0.74,2.764887201431816
75,0.75,2.764887201431816
76,0.76,2.764887201431816
77,0.77,2.764887201431816
78,0.78,2.770422511144392
79,0.79,2.770422511144392
80,0.8,2.770422511144392
81,0.81,2.770422511144392
82,0.8200000000000001,2.770422511144392
83,0.8300000000000001,2.770422511144392
84,0.84,2.770422511144392
85,0.85,2.770422511144392
86,0.86,2.770422511144392
87,0.87,2.770422511144392
88,0.88,2.770422511144392
89,0.89,2.770422511144392
90,0.9,2.770422511144392
91,0.91,2.770422511144392
92,0.92,2.770422511144392
93,0.93,2.770422511144392
94,0.9400000000000001,2.770422511144392
95,0.9500000000000001,2.770422511144392
96,0.96,2.770422511144392
97,0.97,2.770422511144392
98,0.98,2.770422511144392
99,0.99,2.770422511144392
100,1.0,2.770422511144392
