,cdf,Normalized End to End Latency
0,0.0,0.36095541238831663
1,0.01,0.36095541238831663
2,0.02,0.36095541238831663
3,0.03,0.36095541238831663
4,0.04,0.36095541238831663
5,0.05,0.36095541238831663
6,0.06,0.36095541238831663
7,0.07,0.36095541238831663
8,0.08,0.36095541238831663
9,0.09,0.36095541238831663
10,0.1,0.36095541238831663
11,0.11,0.36095541238831663
12,0.12,0.36095541238831663
13,0.13,0.36095541238831663
14,0.14,0.36095541238831663
15,0.15,0.36095541238831663
16,0.16,0.36095541238831663
17,0.17,0.36095541238831663
18,0.18,0.36095541238831663
19,0.19,0.36095541238831663
20,0.2,0.36095541238831663
21,0.21,0.36095541238831663
22,0.22,0.36095541238831663
23,0.23,0.36095541238831663
24,0.24,0.36095541238831663
25,0.25,0.36095541238831663
26,0.26,0.36095541238831663
27,0.27,0.36095541238831663
28,0.28,0.36095541238831663
29,0.29,0.36095541238831663
30,0.3,0.36095541238831663
31,0.31,0.36095541238831663
32,0.32,0.36095541238831663
33,0.33,0.36095541238831663
34,0.34,0.3616780458465515
35,0.35000000000000003,0.3616780458465515
36,0.36,0.3616780458465515
37,0.37,0.3616780458465515
38,0.38,0.3616780458465515
39,0.39,0.3616780458465515
40,0.4,0.3616780458465515
41,0.41000000000000003,0.3616780458465515
42,0.42,0.3616780458465515
43,0.43,0.3616780458465515
44,0.44,0.3616780458465515
45,0.45,0.3616780458465515
46,0.46,0.3616780458465515
47,0.47000000000000003,0.3616780458465515
48,0.48,0.3616780458465515
49,0.49,0.3616780458465515
50,0.5,0.3616780458465515
51,0.51,0.3616780458465515
52,0.52,0.3616780458465515
53,0.53,0.3616780458465515
54,0.54,0.3616780458465515
55,0.55,0.3616780458465515
56,0.56,0.3624021260184165
57,0.5700000000000001,0.3624021260184165
58,0.58,0.3624021260184165
59,0.59,0.3624021260184165
60,0.6,0.3624021260184165
61,0.61,0.3624021260184165
62,0.62,0.3624021260184165
63,0.63,0.3624021260184165
64,0.64,0.3624021260184165
65,0.65,0.3624021260184165
66,0.66,0.3624021260184165
67,0.67,0.3624021260184165
68,0.68,0.3624021260184165
69,0.6900000000000001,0.3624021260184165
70,0.7000000000000001,0.3624021260184165
71,0.71,0.3624021260184165
72,0.72,0.3624021260184165
73,0.73,0.3624021260184165
74,0.74,0.3624021260184165
75,0.75,0.3624021260184165
76,0.76,0.3624021260184165
77,0.77,0.3624021260184165
78,0.78,0.3638546380941295
79,0.79,0.3638546380941295
80,0.8,0.3638546380941295
81,0.81,0.3638546380941295
82,0.8200000000000001,0.3638546380941295
83,0.8300000000000001,0.3638546380941295
84,0.84,0.3638546380941295
85,0.85,0.3638546380941295
86,0.86,0.3638546380941295
87,0.87,0.3638546380941295
88,0.88,0.3638546380941295
89,0.89,0.3653129718556954
90,0.9,0.3653129718556954
91,0.91,0.3653129718556954
92,0.92,0.3653129718556954
93,0.93,0.3653129718556954
94,0.9400000000000001,0.3653129718556954
95,0.9500000000000001,0.3653129718556954
96,0.96,0.3653129718556954
97,0.97,0.3653129718556954
98,0.98,0.3653129718556954
99,0.99,0.3653129718556954
100,1.0,0.36898442949080795
