SECONDS,request_arrived
528.1593723297119,589.0
528.3025543689728,590.0
528.3722944259644,591.0
529.7745866775513,592.0
531.5711283683777,593.0
534.3944735527039,594.0
537.3087024688721,595.0
537.4287672042847,596.0
537.9411623477936,597.0
537.9530291557312,598.0
538.1205956935883,599.0
539.9436173439026,600.0
540.6403119564056,601.0
540.7641000747681,602.0
544.5788083076477,603.0
546.5614824295044,604.0
547.796159029007,605.0
551.0949449539185,606.0
551.8490192890167,607.0
556.2820847034454,608.0
556.525064945221,609.0
556.64040184021,610.0
557.1420750617981,611.0
558.0980925559998,612.0
558.2983417510986,613.0
561.9028663635254,614.0
562.1802954673767,615.0
562.2361404895782,616.0
562.3095090389252,617.0
563.0639615058899,618.0
564.4628708362579,619.0
564.516851902008,620.0
564.5786762237549,621.0
564.7083640098572,622.0
565.5575935840607,623.0
565.7407748699188,624.0
566.2681050300598,625.0
567.2508726119995,626.0
567.3803310394287,627.0
570.5463030338287,628.0
570.7333235740662,629.0
572.3607938289642,630.0
573.3987436294556,631.0
573.5022120475769,632.0
573.6282923221588,633.0
574.4210820198059,634.0
575.3528912067413,635.0
576.3371789455414,636.0
579.3969633579254,637.0
579.4314670562744,638.0
580.3298308849335,639.0
580.6762523651123,640.0
580.7449376583099,641.0
580.7893824577332,642.0
580.8522019386292,643.0
581.0396585464478,644.0
582.8305125236511,645.0
584.9146690368652,646.0
586.9226043224335,647.0
589.6298267841339,648.0
