SECONDS,decode_completed
-59.376654863357544,465.0
-59.376654863357544,464.0
-59.36107921600342,466.0
-59.36107921600342,467.0
-59.34555387496948,468.0
-59.34555387496948,469.0
-59.32993173599243,470.0
-59.32993173599243,471.0
-59.31434607505798,472.0
-59.31434607505798,473.0
-59.29865336418152,475.0
-59.29865336418152,474.0
-59.28289294242859,477.0
-59.28289294242859,476.0
-59.26723575592041,479.0
-59.26723575592041,478.0
-59.25168418884277,481.0
-59.25168418884277,480.0
-59.23595356941223,482.0
-59.23595356941223,483.0
-59.22042632102966,484.0
-59.22042632102966,485.0
-59.2048614025116,486.0
-59.2048614025116,487.0
-59.189207315444946,488.0
-59.189207315444946,489.0
-59.173622846603394,490.0
-59.173622846603394,491.0
-59.158130168914795,492.0
-59.158130168914795,493.0
-59.14257788658142,495.0
-59.14257788658142,494.0
-59.12690234184265,497.0
-59.12690234184265,496.0
-59.111287117004395,498.0
-59.111287117004395,499.0
-59.095654249191284,501.0
-59.095654249191284,500.0
-59.080036640167236,503.0
-59.080036640167236,502.0
-59.06454157829285,505.0
-59.06454157829285,504.0
-59.04895257949829,506.0
-59.04895257949829,507.0
-59.033169746398926,509.0
-59.033169746398926,508.0
-59.01754879951477,511.0
-59.01754879951477,510.0
-59.001967430114746,512.0
-59.001967430114746,513.0
-58.98627805709839,515.0
-58.98627805709839,514.0
-58.970710039138794,517.0
-58.970710039138794,516.0
-58.9551887512207,519.0
-58.9551887512207,518.0
-58.939621925354004,521.0
-58.939621925354004,520.0
-58.92407751083374,522.0
-58.92407751083374,523.0
-58.90858864784241,525.0
-58.90858864784241,524.0
-58.892902135849,526.0
-58.892902135849,527.0
-58.87727689743042,528.0
-58.87727689743042,529.0
-58.86166954040527,530.0
-58.86166954040527,531.0
-58.846243381500244,532.0
-58.846243381500244,533.0
-58.830580711364746,535.0
-58.830580711364746,534.0
-58.81501531600952,537.0
-58.81501531600952,536.0
-58.799346685409546,538.0
-58.799346685409546,539.0
-58.783610820770264,540.0
-58.783610820770264,541.0
-58.76791310310364,543.0
-58.76791310310364,542.0
-58.75230312347412,545.0
-58.75230312347412,544.0
-58.736664056777954,546.0
-58.736664056777954,547.0
-58.7210738658905,548.0
-58.7210738658905,549.0
-58.70559072494507,550.0
-58.70559072494507,551.0
-58.69006013870239,552.0
-58.69006013870239,553.0
-58.674553632736206,554.0
-58.674553632736206,555.0
-58.6590256690979,557.0
-58.6590256690979,556.0
-58.64350700378418,559.0
-58.64350700378418,558.0
-58.62799525260925,561.0
-58.62799525260925,560.0
-58.61245536804199,562.0
-58.61245536804199,563.0
-58.596994161605835,564.0
-58.596994161605835,565.0
-58.581568479537964,566.0
-58.581568479537964,567.0
-58.56603741645813,568.0
-58.56603741645813,569.0
-58.55058217048645,570.0
-58.55058217048645,571.0
-58.5348379611969,572.0
-58.5348379611969,573.0
-58.519049882888794,575.0
-58.519049882888794,574.0
-58.50350904464722,577.0
-58.50350904464722,576.0
-58.487759590148926,578.0
-58.487759590148926,579.0
-58.472195625305176,580.0
-58.472195625305176,581.0
-58.45680212974548,582.0
-58.45680212974548,583.0
-58.44140410423279,584.0
-58.44140410423279,585.0
-58.425857067108154,586.0
-58.425857067108154,587.0
-58.41035461425781,588.0
-58.41035461425781,589.0
-58.39487648010254,590.0
-58.39487648010254,591.0
-58.37935996055603,592.0
-58.37935996055603,593.0
-58.36394453048706,595.0
-58.36394453048706,594.0
-58.34854173660278,597.0
-58.34854173660278,596.0
-58.33302927017212,599.0
-58.33302927017212,598.0
-58.31749939918518,601.0
-58.31749939918518,600.0
-58.3019061088562,603.0
-58.3019061088562,602.0
-58.286155223846436,605.0
-58.286155223846436,604.0
-58.27066898345947,606.0
-58.27066898345947,607.0
-58.255282163619995,608.0
-58.255282163619995,609.0
-58.23977518081665,611.0
-58.23977518081665,610.0
-58.22439098358154,613.0
-58.22439098358154,612.0
-58.208950996398926,615.0
-58.208950996398926,614.0
-58.193523645401,617.0
-58.193523645401,616.0
-58.17811036109924,619.0
-58.17811036109924,618.0
-58.13278889656067,621.0
-58.13278889656067,620.0
-58.09313750267029,623.0
-58.09313750267029,622.0
-58.04734230041504,626.0
-58.04734230041504,624.0
-58.04734230041504,625.0
-58.007800340652466,627.0
-58.007800340652466,628.0
-58.007800340652466,629.0
-57.983623027801514,631.0
-57.983623027801514,630.0
-57.983623027801514,632.0
-57.983623027801514,633.0
-57.96753811836243,634.0
-57.96753811836243,635.0
-57.96753811836243,636.0
-57.96753811836243,637.0
-57.95165181159973,640.0
-57.95165181159973,639.0
-57.95165181159973,638.0
-57.95165181159973,641.0
-57.93554139137268,645.0
-57.93554139137268,644.0
-57.93554139137268,643.0
-57.93554139137268,642.0
-57.91951274871826,648.0
-57.91951274871826,647.0
-57.91951274871826,646.0
-57.91951274871826,649.0
-57.90343904495239,653.0
-57.90343904495239,652.0
-57.90343904495239,651.0
-57.90343904495239,650.0
-57.88757801055908,657.0
-57.88757801055908,654.0
-57.88757801055908,655.0
-57.88757801055908,656.0
-57.87150859832764,658.0
-57.87150859832764,659.0
-57.87150859832764,660.0
-57.87150859832764,661.0
-57.855613231658936,665.0
-57.855613231658936,662.0
-57.855613231658936,663.0
-57.855613231658936,664.0
-57.83943486213684,666.0
-57.83943486213684,667.0
-57.83943486213684,668.0
-57.83943486213684,669.0
-57.82337307929993,673.0
-57.82337307929993,670.0
-57.82337307929993,672.0
-57.82337307929993,671.0
-57.807315826416016,676.0
-57.807315826416016,677.0
-57.807315826416016,674.0
-57.807315826416016,675.0
-57.79134392738342,679.0
-57.79134392738342,678.0
-57.79134392738342,681.0
-57.79134392738342,680.0
-57.775357246398926,682.0
-57.775357246398926,683.0
-57.775357246398926,685.0
-57.775357246398926,684.0
-57.7594256401062,686.0
-57.7594256401062,687.0
-57.7594256401062,689.0
-57.7594256401062,688.0
-57.74352145195007,691.0
-57.74352145195007,690.0
-57.74352145195007,692.0
-57.74352145195007,693.0
-57.727723836898804,696.0
-57.727723836898804,697.0
-57.727723836898804,695.0
-57.727723836898804,694.0
-57.71183490753174,699.0
-57.71183490753174,700.0
-57.71183490753174,701.0
-57.71183490753174,698.0
-57.6959285736084,703.0
-57.6959285736084,704.0
-57.6959285736084,705.0
-57.6959285736084,702.0
-57.67982029914856,708.0
-57.67982029914856,707.0
-57.67982029914856,706.0
-57.67982029914856,709.0
-57.66363000869751,711.0
-57.66363000869751,712.0
-57.66363000869751,713.0
-57.66363000869751,710.0
-57.647478342056274,715.0
-57.647478342056274,716.0
-57.647478342056274,717.0
-57.647478342056274,714.0
-57.63144659996033,720.0
-57.63144659996033,718.0
-57.63144659996033,719.0
-57.63144659996033,721.0
-57.61509847640991,724.0
-57.61509847640991,723.0
-57.61509847640991,722.0
-57.61509847640991,725.0
-57.59934711456299,727.0
-57.59934711456299,728.0
-57.59934711456299,726.0
-57.583516120910645,731.0
-57.583516120910645,730.0
-57.583516120910645,729.0
-57.5677547454834,732.0
-57.5677547454834,733.0
-57.5677547454834,734.0
-57.55205678939819,735.0
-57.55205678939819,736.0
-57.55205678939819,737.0
-57.53631567955017,738.0
-57.53631567955017,739.0
-57.53631567955017,740.0
-57.52062129974365,741.0
-57.52062129974365,743.0
-57.52062129974365,742.0
-57.504905462265015,745.0
-57.504905462265015,744.0
-57.504905462265015,746.0
-57.48919630050659,749.0
-57.48919630050659,747.0
-57.48919630050659,748.0
-57.473504304885864,751.0
-57.473504304885864,750.0
-57.473504304885864,752.0
-57.4577476978302,755.0
-57.4577476978302,754.0
-57.4577476978302,753.0
-57.442057609558105,758.0
-57.442057609558105,757.0
-57.442057609558105,756.0
-57.42629957199097,760.0
-57.42629957199097,759.0
-57.42629957199097,761.0
-57.41051936149597,764.0
-57.41051936149597,763.0
-57.41051936149597,762.0
-57.39473223686218,767.0
-57.39473223686218,766.0
-57.39473223686218,765.0
-57.37906551361084,768.0
-57.37906551361084,769.0
-57.37906551361084,770.0
-57.3634295463562,773.0
-57.3634295463562,771.0
-57.3634295463562,772.0
-57.347774505615234,774.0
-57.347774505615234,776.0
-57.347774505615234,775.0
-57.33212947845459,777.0
-57.33212947845459,779.0
-57.33212947845459,778.0
-57.31636881828308,781.0
-57.31636881828308,780.0
-57.31636881828308,782.0
-57.30063247680664,783.0
-57.30063247680664,784.0
-57.30063247680664,785.0
-57.28491139411926,786.0
-57.28491139411926,787.0
-57.28491139411926,788.0
-57.26919603347778,791.0
-57.26919603347778,789.0
-57.26919603347778,790.0
-57.253482818603516,792.0
-57.253482818603516,793.0
-57.253482818603516,794.0
-57.23779368400574,795.0
-57.23779368400574,796.0
-57.23779368400574,797.0
-57.222108602523804,798.0
-57.222108602523804,799.0
-57.222108602523804,800.0
-57.206465005874634,801.0
-57.206465005874634,802.0
-57.206465005874634,803.0
-57.19078326225281,804.0
-57.19078326225281,805.0
-57.19078326225281,806.0
-57.17513990402222,807.0
-57.17513990402222,809.0
-57.17513990402222,808.0
-57.159239530563354,811.0
-57.159239530563354,812.0
-57.159239530563354,810.0
-57.14375305175781,814.0
-57.14375305175781,813.0
-57.12851357460022,816.0
-57.12851357460022,815.0
-57.11310601234436,817.0
-57.11310601234436,818.0
-57.0976939201355,819.0
-57.0976939201355,820.0
-57.08225727081299,821.0
-57.08225727081299,822.0
-57.06692552566528,823.0
-57.06692552566528,824.0
-57.05148386955261,825.0
-57.05148386955261,826.0
-57.03600811958313,827.0
-57.03600811958313,828.0
-57.02070999145508,829.0
-57.02070999145508,830.0
-57.0052649974823,832.0
-57.0052649974823,831.0
-56.98996710777283,834.0
-56.98996710777283,833.0
-56.97469091415405,836.0
-56.97469091415405,835.0
-56.95939517021179,838.0
-56.95939517021179,837.0
-56.94401979446411,839.0
-56.94401979446411,840.0
-56.92868638038635,842.0
-56.92868638038635,841.0
-56.913233041763306,844.0
-56.913233041763306,843.0
-56.8976788520813,846.0
-56.8976788520813,845.0
-56.88233757019043,847.0
-56.88233757019043,848.0
-56.86702489852905,849.0
-56.86702489852905,850.0
-56.85165357589722,851.0
-56.85165357589722,852.0
-56.836225509643555,853.0
-56.836225509643555,854.0
-56.82070708274841,855.0
-56.82070708274841,856.0
-56.80513596534729,857.0
-56.80513596534729,858.0
-56.78958463668823,859.0
-56.78958463668823,860.0
-56.77396535873413,861.0
-56.77396535873413,862.0
-56.75855231285095,863.0
-56.75855231285095,864.0
-56.74315524101257,866.0
-56.74315524101257,865.0
-56.727664947509766,868.0
-56.727664947509766,867.0
-56.712199211120605,870.0
-56.712199211120605,869.0
-56.69672727584839,871.0
-56.69672727584839,872.0
-56.68121385574341,874.0
-56.68121385574341,873.0
-56.66563296318054,876.0
-56.66563296318054,875.0
-56.65001153945923,878.0
-56.65001153945923,877.0
-56.63445830345154,879.0
-56.63445830345154,880.0
-56.618950605392456,882.0
-56.618950605392456,881.0
-56.60349726676941,884.0
-56.60349726676941,883.0
-56.58801507949829,886.0
-56.58801507949829,885.0
-56.57251858711243,887.0
-56.57251858711243,888.0
-56.557002782821655,890.0
-56.557002782821655,889.0
-56.541584491729736,892.0
-56.541584491729736,891.0
-56.52614688873291,894.0
-56.52614688873291,893.0
-56.51074409484863,896.0
-56.51074409484863,895.0
-56.49532222747803,898.0
-56.49532222747803,897.0
-56.47991633415222,899.0
-56.47991633415222,900.0
-56.46454858779907,901.0
-56.46454858779907,902.0
-56.449137687683105,903.0
-56.449137687683105,904.0
-56.433759450912476,905.0
-56.433759450912476,906.0
-56.418203592300415,908.0
-56.418203592300415,907.0
-56.402836561203,910.0
-56.402836561203,909.0
-56.387492418289185,911.0
-56.387492418289185,912.0
-56.3721559047699,913.0
-56.3721559047699,914.0
-56.356781005859375,916.0
-56.356781005859375,915.0
-56.3413872718811,918.0
-56.3413872718811,917.0
-56.32592725753784,919.0
-56.32592725753784,920.0
-56.310579776763916,921.0
-56.310579776763916,922.0
-56.295193910598755,923.0
-56.295193910598755,924.0
-56.27984690666199,925.0
-56.27984690666199,926.0
-56.264424562454224,928.0
-56.264424562454224,927.0
-56.24895977973938,930.0
-56.24895977973938,929.0
-56.23341226577759,931.0
-56.23341226577759,932.0
-56.21796488761902,933.0
-56.21796488761902,934.0
-56.202407360076904,935.0
-56.202407360076904,936.0
-56.18696594238281,938.0
-56.18696594238281,937.0
-56.17133831977844,940.0
-56.17133831977844,939.0
-56.155773878097534,942.0
-56.155773878097534,941.0
-56.14034414291382,943.0
-56.14034414291382,944.0
-56.124961376190186,945.0
-56.124961376190186,946.0
-56.10954999923706,947.0
-56.10954999923706,948.0
-56.09417200088501,949.0
-56.09417200088501,950.0
-56.078715562820435,952.0
-56.078715562820435,951.0
-56.063241720199585,954.0
-56.063241720199585,953.0
-56.04764437675476,955.0
-56.04764437675476,956.0
-56.032241344451904,957.0
-56.032241344451904,958.0
-56.01684546470642,959.0
-56.01684546470642,960.0
-56.001351833343506,962.0
-56.001351833343506,961.0
-55.98585343360901,964.0
-55.98585343360901,963.0
-55.97034192085266,966.0
-55.97034192085266,965.0
-55.954917430877686,967.0
-55.954917430877686,968.0
-55.939433574676514,969.0
-55.939433574676514,970.0
-55.923866271972656,972.0
-55.923866271972656,971.0
-55.908281326293945,974.0
-55.908281326293945,973.0
-55.8928484916687,976.0
-55.8928484916687,975.0
-55.87738013267517,978.0
-55.87738013267517,977.0
-55.86193227767944,980.0
-55.86193227767944,979.0
-55.846466302871704,982.0
-55.846466302871704,981.0
-55.83104872703552,983.0
-55.83104872703552,984.0
-55.81562161445618,985.0
-55.81562161445618,986.0
-55.800238370895386,987.0
-55.800238370895386,988.0
-55.78477621078491,989.0
-55.78477621078491,990.0
-55.769376277923584,991.0
-55.769376277923584,992.0
-55.754074811935425,993.0
-55.754074811935425,994.0
-55.73857545852661,995.0
-55.73857545852661,996.0
-55.723183155059814,997.0
-55.723183155059814,998.0
-55.707621335983276,1000.0
-55.707621335983276,999.0
-55.692174196243286,1001.0
-55.692174196243286,1002.0
-55.67664837837219,1003.0
-55.67664837837219,1004.0
-55.66112923622131,1005.0
-55.66112923622131,1006.0
-55.64523124694824,1007.0
-55.64523124694824,1008.0
-55.62964582443237,1009.0
-55.62964582443237,1010.0
-55.61413788795471,1011.0
-55.61413788795471,1012.0
-55.59860634803772,1013.0
-55.59860634803772,1014.0
-55.583030462265015,1015.0
-55.583030462265015,1016.0
-55.56753635406494,1017.0
-55.56753635406494,1018.0
-55.55205702781677,1020.0
-55.55205702781677,1019.0
-55.53661274909973,1021.0
-55.53661274909973,1022.0
-55.52120113372803,1023.0
-55.52120113372803,1024.0
-55.50579118728638,1026.0
-55.50579118728638,1025.0
-55.490387201309204,1027.0
-55.490387201309204,1028.0
-55.474936723709106,1029.0
-55.474936723709106,1030.0
-55.45944261550903,1032.0
-55.45944261550903,1031.0
-55.44393563270569,1034.0
-55.44393563270569,1033.0
-55.42830228805542,1036.0
-55.42830228805542,1035.0
-55.41282534599304,1038.0
-55.41282534599304,1037.0
-55.39740753173828,1039.0
-55.39740753173828,1040.0
-55.38189697265625,1041.0
-55.38189697265625,1042.0
-55.3663969039917,1043.0
-55.3663969039917,1044.0
-55.3509624004364,1045.0
-55.3509624004364,1046.0
-55.33548831939697,1047.0
-55.33548831939697,1048.0
-55.32004499435425,1049.0
-55.32004499435425,1050.0
-55.30468201637268,1052.0
-55.30468201637268,1051.0
-55.28920030593872,1054.0
-55.28920030593872,1053.0
-55.27373647689819,1055.0
-55.27373647689819,1056.0
-55.25832200050354,1057.0
-55.25832200050354,1058.0
-55.24286079406738,1059.0
-55.24286079406738,1060.0
-55.22735929489136,1061.0
-55.22735929489136,1062.0
-55.2119402885437,1064.0
-55.2119402885437,1063.0
-55.19649052619934,1065.0
-55.19649052619934,1066.0
-55.18081331253052,1067.0
-55.18081331253052,1068.0
-55.165210008621216,1069.0
-55.165210008621216,1070.0
