request_inter_arrival_delay,cdf
0.007030487060546875,0.0015455950540958269
0.010853767395019531,0.0030911901081916537
0.010860443115234375,0.00463678516228748
0.010864496231079102,0.0061823802163833074
0.010865449905395508,0.0077279752704791345
0.010870218276977539,0.00927357032457496
0.01089024543762207,0.010819165378670788
0.010902881622314453,0.012364760432766615
0.010909318923950195,0.013910355486862442
0.010923624038696289,0.015455950540958269
0.010924100875854492,0.017001545595054096
0.01098012924194336,0.01854714064914992
0.011014461517333984,0.02009273570324575
0.011232614517211914,0.021638330757341576
0.01130366325378418,0.023183925811437404
0.011379241943359375,0.02472952086553323
0.011440515518188477,0.02627511591962906
0.011491060256958008,0.027820710973724884
0.01149606704711914,0.02936630602782071
0.01150202751159668,0.030911901081916538
0.01150202751159668,0.03245749613601236
0.011570930480957031,0.03400309119010819
0.011622190475463867,0.03554868624420402
0.011661291122436523,0.03709428129829984
0.011667013168334961,0.03863987635239567
0.011676788330078125,0.0401854714064915
0.011684179306030273,0.04173106646058733
0.011690855026245117,0.04327666151468315
0.011700630187988281,0.04482225656877898
0.011700630187988281,0.04636785162287481
0.011701583862304688,0.04791344667697063
0.011710882186889648,0.04945904173106646
0.011715888977050781,0.05100463678516229
0.011724472045898438,0.05255023183925812
0.011725187301635742,0.05409582689335394
0.011725425720214844,0.05564142194744977
0.011731386184692383,0.0571870170015456
0.011734247207641602,0.05873261205564142
0.011737346649169922,0.06027820710973725
0.011745452880859375,0.061823802163833076
0.011748552322387695,0.0633693972179289
0.011749744415283203,0.06491499227202473
0.011752128601074219,0.06646058732612056
0.011756420135498047,0.06800618238021638
0.011757135391235352,0.0695517774343122
0.011761903762817383,0.07109737248840804
0.01176309585571289,0.07264296754250386
0.011764764785766602,0.07418856259659969
0.011772394180297852,0.07573415765069552
0.011779069900512695,0.07727975270479134
0.01178121566772461,0.07882534775888717
0.011784076690673828,0.080370942812983
0.011786937713623047,0.08191653786707882
0.01178741455078125,0.08346213292117466
0.01179814338684082,0.08500772797527048
0.011799097061157227,0.0865533230293663
0.011802434921264648,0.08809891808346214
0.01181793212890625,0.08964451313755796
0.01181936264038086,0.09119010819165378
0.011819601058959961,0.09273570324574962
0.011820554733276367,0.09428129829984544
0.01182103157043457,0.09582689335394126
0.011823892593383789,0.0973724884080371
0.01182413101196289,0.09891808346213292
0.011828184127807617,0.10046367851622875
0.011828899383544922,0.10200927357032458
0.011828899383544922,0.1035548686244204
0.011831998825073242,0.10510046367851623
0.011837005615234375,0.10664605873261206
0.011837482452392578,0.10819165378670788
0.011837959289550781,0.10973724884080371
0.011838912963867188,0.11128284389489954
0.011841297149658203,0.11282843894899536
0.01184225082397461,0.1143740340030912
0.011842489242553711,0.11591962905718702
0.011843442916870117,0.11746522411128284
0.011844873428344727,0.11901081916537867
0.011847257614135742,0.1205564142194745
0.011848211288452148,0.12210200927357033
0.01184988021850586,0.12364760432766615
0.011851310729980469,0.125193199381762
0.011853933334350586,0.1267387944358578
0.011855840682983398,0.12828438948995363
0.011858224868774414,0.12982998454404945
0.011858940124511719,0.13137557959814528
0.011859416961669922,0.13292117465224113
0.011860132217407227,0.13446676970633695
0.01186680793762207,0.13601236476043277
0.01186823844909668,0.1375579598145286
0.011873245239257812,0.1391035548686244
0.011879920959472656,0.14064914992272023
0.011881589889526367,0.14219474497681608
0.01188206672668457,0.1437403400309119
0.011883735656738281,0.14528593508500773
0.011885881423950195,0.14683153013910355
0.011890888214111328,0.14837712519319937
0.011894941329956055,0.14992272024729522
0.011899232864379883,0.15146831530139104
0.011906623840332031,0.15301391035548687
0.011908531188964844,0.1545595054095827
0.011914968490600586,0.1561051004636785
0.011921405792236328,0.15765069551777433
0.011924266815185547,0.15919629057187018
0.01193094253540039,0.160741885625966
0.011931419372558594,0.16228748068006182
0.011931896209716797,0.16383307573415765
0.011934757232666016,0.16537867078825347
0.011937618255615234,0.16692426584234932
0.011938810348510742,0.16846986089644514
0.011946439743041992,0.17001545595054096
0.011957645416259766,0.17156105100463678
0.01197361946105957,0.1731066460587326
0.011976957321166992,0.17465224111282843
0.011980056762695312,0.17619783616692428
0.011981487274169922,0.1777434312210201
0.011995315551757812,0.17928902627511592
0.012001752853393555,0.18083462132921174
0.012013673782348633,0.18238021638330756
0.012022256851196289,0.1839258114374034
0.01202535629272461,0.18547140649149924
0.0120391845703125,0.18701700154559506
0.012040376663208008,0.18856259659969088
0.012045145034790039,0.1901081916537867
0.012045145034790039,0.19165378670788252
0.012062788009643555,0.19319938176197837
0.012087583541870117,0.1947449768160742
0.012135505676269531,0.19629057187017002
0.012462615966796875,0.19783616692426584
0.012708187103271484,0.19938176197836166
0.012715578079223633,0.2009273570324575
0.013365030288696289,0.20247295208655333
0.013556957244873047,0.20401854714064915
0.016086339950561523,0.20556414219474498
0.016282320022583008,0.2071097372488408
0.01648545265197754,0.20865533230293662
0.01671767234802246,0.21020092735703247
0.016859054565429688,0.2117465224111283
0.016970157623291016,0.2132921174652241
0.016976356506347656,0.21483771251931993
0.0169832706451416,0.21638330757341576
0.017021894454956055,0.21792890262751158
0.017046451568603516,0.21947449768160743
0.017076730728149414,0.22102009273570325
0.01722407341003418,0.22256568778979907
0.01764988899230957,0.2241112828438949
0.017705917358398438,0.22565687789799072
0.01878666877746582,0.22720247295208656
0.019942283630371094,0.2287480680061824
0.020359516143798828,0.2302936630602782
0.022126197814941406,0.23183925811437403
0.023381710052490234,0.23338485316846985
0.02424454689025879,0.23493044822256567
0.028033733367919922,0.23647604327666152
0.02810049057006836,0.23802163833075735
0.029708147048950195,0.23956723338485317
0.03171730041503906,0.241112828438949
0.031970977783203125,0.2426584234930448
0.03450369834899902,0.24420401854714066
0.03613924980163574,0.24574961360123648
0.038669586181640625,0.2472952086553323
0.04444479942321777,0.24884080370942813
0.04559326171875,0.250386398763524
0.04672098159790039,0.25193199381761977
0.04828286170959473,0.2534775888717156
0.04901480674743652,0.2550231839258114
0.05321002006530762,0.25656877897990726
0.053698062896728516,0.2581143740340031
0.05398106575012207,0.2596599690880989
0.05468344688415527,0.26120556414219476
0.055845022201538086,0.26275115919629055
0.05595731735229492,0.2642967542503864
0.05912423133850098,0.26584234930448225
0.06145334243774414,0.26738794435857804
0.061693429946899414,0.2689335394126739
0.06182432174682617,0.2704791344667697
0.06196117401123047,0.27202472952086554
0.06242060661315918,0.2735703245749614
0.06246066093444824,0.2751159196290572
0.06260275840759277,0.27666151468315303
0.0626211166381836,0.2782071097372488
0.0628194808959961,0.2797527047913447
0.06333255767822266,0.28129829984544047
0.0634005069732666,0.2828438948995363
0.0634012222290039,0.28438948995363217
0.06499552726745605,0.28593508500772796
0.06540155410766602,0.2874806800618238
0.06551146507263184,0.2890262751159196
0.06711411476135254,0.29057187017001546
0.06749749183654785,0.2921174652241113
0.06795072555541992,0.2936630602782071
0.06850957870483398,0.29520865533230295
0.06868529319763184,0.29675425038639874
0.0688028335571289,0.2982998454404946
0.06974005699157715,0.29984544049459044
0.06987214088439941,0.30139103554868624
0.0705711841583252,0.3029366306027821
0.07167744636535645,0.3044822256568779
0.07336854934692383,0.30602782071097373
0.07457852363586426,0.3075734157650695
0.07465553283691406,0.3091190108191654
0.07652521133422852,0.3106646058732612
0.07870745658874512,0.312210200927357
0.08034348487854004,0.31375579598145287
0.08129215240478516,0.31530139103554866
0.08925127983093262,0.3168469860896445
0.08994698524475098,0.31839258114374036
0.09081029891967773,0.31993817619783615
0.0928354263305664,0.321483771251932
0.09375548362731934,0.3230293663060278
0.09880328178405762,0.32457496136012365
0.09980201721191406,0.3261205564142195
0.10016036033630371,0.3276661514683153
0.10239028930664062,0.32921174652241114
0.10346841812133789,0.33075734157650694
0.10613632202148438,0.3323029366306028
0.10916280746459961,0.33384853168469864
0.1111142635345459,0.33539412673879443
0.11249184608459473,0.3369397217928903
0.11255693435668945,0.3384853168469861
0.11370515823364258,0.3400309119010819
0.11512088775634766,0.3415765069551777
0.11533689498901367,0.34312210200927357
0.11683177947998047,0.3446676970633694
0.11868762969970703,0.3462132921174652
0.12006473541259766,0.34775888717156106
0.12207317352294922,0.34930448222565685
0.12244033813476562,0.3508500772797527
0.12378811836242676,0.35239567233384855
0.12486743927001953,0.35394126738794435
0.12532496452331543,0.3554868624420402
0.1253492832183838,0.357032457496136
0.12608027458190918,0.35857805255023184
0.12665677070617676,0.3601236476043277
0.12707924842834473,0.3616692426584235
0.12945842742919922,0.36321483771251933
0.12968778610229492,0.36476043276661513
0.13445043563842773,0.366306027820711
0.14318203926086426,0.3678516228748068
0.14627766609191895,0.3693972179289026
0.15265178680419922,0.37094281298299847
0.15334749221801758,0.37248840803709427
0.15729260444641113,0.3740340030911901
0.15894126892089844,0.3755795981452859
0.16100859642028809,0.37712519319938176
0.1610410213470459,0.3786707882534776
0.1622159481048584,0.3802163833075734
0.16413593292236328,0.38176197836166925
0.16756653785705566,0.38330757341576505
0.16780352592468262,0.3848531684698609
0.16793417930603027,0.38639876352395675
0.17199110984802246,0.38794435857805254
0.1773214340209961,0.3894899536321484
