request_scheduling_delay,cdf
0.005228519439697266,0.001669449081803005
0.0073816776275634766,0.00333889816360601
0.010251045227050781,0.005008347245409015
0.01026606559753418,0.00667779632721202
0.010421514511108398,0.008347245409015025
0.01148080825805664,0.01001669449081803
0.013090372085571289,0.011686143572621035
0.013823509216308594,0.01335559265442404
0.01385641098022461,0.015025041736227046
0.015040159225463867,0.01669449081803005
0.015104055404663086,0.018363939899833055
0.01559901237487793,0.02003338898163606
0.017322778701782227,0.021702838063439065
0.017531156539916992,0.02337228714524207
0.01816534996032715,0.025041736227045076
0.018787860870361328,0.02671118530884808
0.01879596710205078,0.028380634390651086
0.018936872482299805,0.03005008347245409
0.019840478897094727,0.03171953255425709
0.020206451416015625,0.0333889816360601
0.020851850509643555,0.035058430717863104
0.021541595458984375,0.03672787979966611
0.022010087966918945,0.038397328881469114
0.023570537567138672,0.04006677796327212
0.02509164810180664,0.041736227045075125
0.02545785903930664,0.04340567612687813
0.02674412727355957,0.045075125208681135
0.027163267135620117,0.04674457429048414
0.029324769973754883,0.048414023372287146
0.029327869415283203,0.05008347245409015
0.02942943572998047,0.05175292153589316
0.03139090538024902,0.05342237061769616
0.032843828201293945,0.05509181969949917
0.033080339431762695,0.05676126878130217
0.03374910354614258,0.05843071786310518
0.03379511833190918,0.06010016694490818
0.034055471420288086,0.06176961602671119
0.03495216369628906,0.06343906510851419
0.035138607025146484,0.0651085141903172
0.035504817962646484,0.0667779632721202
0.03943347930908203,0.06844741235392321
0.040323734283447266,0.07011686143572621
0.040369272232055664,0.07178631051752922
0.0404057502746582,0.07345575959933222
0.04201674461364746,0.07512520868113523
0.04207897186279297,0.07679465776293823
0.043853044509887695,0.07846410684474124
0.04537081718444824,0.08013355592654424
0.051812171936035156,0.08180300500834725
0.05188345909118652,0.08347245409015025
0.054114580154418945,0.08514190317195326
0.05496358871459961,0.08681135225375626
0.05674147605895996,0.08848080133555926
0.05707216262817383,0.09015025041736227
0.05996441841125488,0.09181969949916527
0.06339907646179199,0.09348914858096828
0.0661160945892334,0.09515859766277128
0.06676626205444336,0.09682804674457429
0.07247567176818848,0.09849749582637729
0.07338571548461914,0.1001669449081803
0.07884883880615234,0.1018363939899833
0.07890129089355469,0.10350584307178631
0.08356690406799316,0.10517529215358931
0.08436393737792969,0.10684474123539232
0.08472013473510742,0.10851419031719532
0.085418701171875,0.11018363939899833
0.08667159080505371,0.11185308848080133
0.08710956573486328,0.11352253756260434
0.08713984489440918,0.11519198664440734
0.08825087547302246,0.11686143572621036
0.08922338485717773,0.11853088480801335
0.08950185775756836,0.12020033388981637
0.09001684188842773,0.12186978297161936
0.09038257598876953,0.12353923205342238
0.09207558631896973,0.12520868113522537
0.0930781364440918,0.12687813021702837
