prefill_e2e_time_piecewise_normalized,cdf
0.005313900765031576,0.001669449081803005
0.007512271869927645,0.00333889816360601
0.010325722396373749,0.005008347245409015
0.010378289967775345,0.00667779632721202
0.010510602965950966,0.008347245409015025
0.011547590605914593,0.01001669449081803
0.013159832917153835,0.011686143572621035
0.013934382237493992,0.01335559265442404
0.013939661905169487,0.015025041736227046
0.015137155540287495,0.01669449081803005
0.015193008817732334,0.018363939899833055
0.015702519565820694,0.02003338898163606
0.017414147034287453,0.021702838063439065
0.017620105296373367,0.02337228714524207
0.018228312954306602,0.025041736227045076
0.018870143219828606,0.02671118530884808
0.018870508298277855,0.028380634390651086
0.019032593816518784,0.03005008347245409
0.019930552691221237,0.03171953255425709
0.020313728600740433,0.0333889816360601
0.020909812301397324,0.035058430717863104
0.021632356569170952,0.03672787979966611
0.022093530744314194,0.038397328881469114
0.02362787537276745,0.04006677796327212
0.02522408217191696,0.041736227045075125
0.025541169568896294,0.04340567612687813
0.026835065335035324,0.045075125208681135
0.027293313294649124,0.04674457429048414
0.029424071311950684,0.048414023372287146
0.02942710742354393,0.05008347245409015
0.029517704620957375,0.05175292153589316
0.03149966150522232,0.05342237061769616
0.032942622900009155,0.05509181969949917
0.03315645828843117,0.05676126878130217
0.03387261554598808,0.05843071786310518
0.03387775272130966,0.06010016694490818
0.0341823473572731,0.06176961602671119
0.035067152231931686,0.06343906510851419
0.03524833172559738,0.0651085141903172
0.035615865141153336,0.0667779632721202
0.03949699550867081,0.06844741235392321
0.04041893780231476,0.07011686143572621
0.04047723114490509,0.07178631051752922
0.0405450165271759,0.07345575959933222
0.042162951081991196,0.07512520868113523
0.04220278933644295,0.07679465776293823
0.04394536092877388,0.07846410684474124
0.04549312964081764,0.08013355592654424
0.05189330503344536,0.08180300500834725
0.051983173936605453,0.08347245409015025
0.05413871258497238,0.08514190317195326
0.05506390705704689,0.08681135225375626
0.056862059980630875,0.08848080133555926
0.05713653191924095,0.09015025041736227
0.0600535124540329,0.09181969949916527
0.06353018432855606,0.09348914858096828
0.06621452420949936,0.09515859766277128
0.06686880439519882,0.09682804674457429
0.07255645841360092,0.09849749582637729
0.07347577065229416,0.1001669449081803
0.07895228266716003,0.1018363939899833
0.07901736348867416,0.10350584307178631
0.08369318395853043,0.10517529215358931
0.08449901640415192,0.10684474123539232
0.08481471240520477,0.10851419031719532
0.08550508320331573,0.11018363939899833
0.0866893008351326,0.11185308848080133
0.08722169697284698,0.11352253756260434
0.08723050355911255,0.11519198664440734
0.08837570995092392,0.11686143572621036
0.08933603018522263,0.11853088480801335
0.08960907906293869,0.12020033388981637
0.09014857560396194,0.12186978297161936
0.09049822390079498,0.12353923205342238
0.09208667278289795,0.12520868113522537
0.09316493570804596,0.12687813021702837
0.0934024229645729,0.1285475792988314
0.09416605532169342,0.1302170283806344
0.09541270136833191,0.1318864774624374
0.09545508027076721,0.1335559265442404
0.09563499689102173,0.1352253756260434
0.09643444418907166,0.13689482470784642
0.09789390116930008,0.13856427378964942
0.10460330545902252,0.14023372287145242
0.10488777607679367,0.1419031719532554
0.10733044147491455,0.14357262103505844
0.10754825919866562,0.14524207011686144
0.10758921504020691,0.14691151919866444
0.10973623394966125,0.14858096828046743
0.11023511737585068,0.15025041736227046
0.11089891195297241,0.15191986644407346
0.11175785958766937,0.15358931552587646
0.11656467616558075,0.15525876460767946
0.1170613169670105,0.15692821368948248
0.11854691803455353,0.15859766277128548
0.11859994381666183,0.16026711185308848
0.12185449153184891,0.16193656093489148
0.12227147817611694,0.1636060100166945
0.12245074659585953,0.1652754590984975
0.12701736390590668,0.1669449081803005
0.127822145819664,0.1686143572621035
0.13046753406524658,0.17028380634390652
0.13411705195903778,0.17195325542570952
0.13860581815242767,0.17362270450751252
0.1407427191734314,0.17529215358931552
0.14583604037761688,0.17696160267111852
0.14590714871883392,0.17863105175292154
0.14814476668834686,0.18030050083472454
0.14904657006263733,0.18196994991652754
0.14918698370456696,0.18363939899833054
0.1500476449728012,0.18530884808013356
0.1526290774345398,0.18697829716193656
0.1582556664943695,0.18864774624373956
0.16133134067058563,0.19031719532554256
0.16304533183574677,0.19198664440734559
0.16557012498378754,0.19365609348914858
0.1666165292263031,0.19532554257095158
0.16735659539699554,0.19699499165275458
0.17047417163848877,0.1986644407345576
0.17644448578357697,0.2003338898163606
0.1773003339767456,0.2020033388981636
0.18866261839866638,0.2036727879799666
0.19138233363628387,0.20534223706176963
0.19484230875968933,0.20701168614357263
0.1964215189218521,0.20868113522537562
0.1969139575958252,0.21035058430717862
0.2003346085548401,0.21202003338898165
0.22141635417938232,0.21368948247078465
0.2239026427268982,0.21535893155258765
0.23169530928134918,0.21702838063439064
0.23265781998634338,0.21869782971619364
0.23958712816238403,0.22036727879799667
0.24498571455478668,0.22203672787979967
0.24772650003433228,0.22370617696160267
0.2552221715450287,0.22537562604340566
0.25763678550720215,0.2270450751252087
0.25951772928237915,0.2287145242070117
0.2637632191181183,0.2303839732888147
0.2652890682220459,0.23205342237061768
0.2653976082801819,0.2337228714524207
0.2674695551395416,0.2353923205342237
0.273229718208313,0.2370617696160267
0.27890312671661377,0.2387312186978297
0.2824743986129761,0.24040066777963273
0.2860866189002991,0.24207011686143573
0.28751328587532043,0.24373956594323873
0.28840160369873047,0.24540901502504173
0.2892666757106781,0.24707846410684475
0.2955482304096222,0.24874791318864775
0.30477121472358704,0.25041736227045075
0.3054748475551605,0.25208681135225375
0.3078755736351013,0.25375626043405675
0.3151959776878357,0.25542570951585974
0.31723785400390625,0.2570951585976628
0.31824642419815063,0.2587646076794658
0.3207538425922394,0.2604340567612688
0.33285558223724365,0.2621035058430718
0.33385878801345825,0.2637729549248748
0.3366345465183258,0.2654424040066778
0.3602968752384186,0.2671118530884808
0.36141422390937805,0.2687813021702838
0.36582428216934204,0.2704507512520868
0.36959198117256165,0.27212020033388984
0.37063083052635193,0.27378964941569284
0.37275490164756775,0.27545909849749584
0.3807121217250824,0.27712854757929883
0.39290082454681396,0.27879799666110183
0.3961995244026184,0.28046744574290483
0.4011382758617401,0.28213689482470783
0.4047527015209198,0.2838063439065108
0.4053332805633545,0.2854757929883139
0.40712225437164307,0.2871452420701169
0.4182479679584503,0.2888146911519199
0.4214261472225189,0.2904841402337229
0.425635427236557,0.2921535893155259
0.42850252985954285,0.2938230383973289
0.4339131712913513,0.29549248747913187
0.436702162027359,0.29716193656093487
0.43949583172798157,0.2988313856427379
0.4526159465312958,0.3005008347245409
0.4532701373100281,0.3021702838063439
0.46851858496665955,0.3038397328881469
0.47472184896469116,0.3055091819699499
0.475980281829834,0.3071786310517529
0.48171132802963257,0.3088480801335559
0.49243345856666565,0.3105175292153589
0.4952353239059448,0.3121869782971619
0.4954860806465149,0.31385642737896496
0.5070676803588867,0.31552587646076796
0.5094412565231323,0.31719532554257096
0.514600932598114,0.31886477462437396
0.5146868228912354,0.32053422370617696
0.5178859829902649,0.32220367278797996
0.5186818838119507,0.32387312186978295
0.5304553508758545,0.32554257095158595
0.5410143136978149,0.327212020033389
0.5520984530448914,0.328881469115192
0.5541446208953857,0.330550918196995
0.5577083230018616,0.332220367278798
0.5585229992866516,0.333889816360601
0.5650079846382141,0.335559265442404
0.57666015625,0.337228714524207
0.5847612023353577,0.33889816360601
0.5848836898803711,0.34056761268781305
0.585953414440155,0.34223706176961605
0.6066218614578247,0.34390651085141904
0.6111378073692322,0.34557595993322204
0.6276096105575562,0.34724540901502504
0.642330527305603,0.34891485809682804
0.6614346504211426,0.35058430717863104
0.6654778122901917,0.35225375626043404
0.6664984226226807,0.35392320534223703
0.6695511937141418,0.3555926544240401
0.6941000819206238,0.3572621035058431
0.7046870589256287,0.3589315525876461
0.735744297504425,0.3606010016694491
0.7395768165588379,0.3622704507512521
0.7434220314025879,0.3639398998330551
0.7522923946380615,0.3656093489148581
0.7564435601234436,0.3672787979966611
0.7602454423904419,0.36894824707846413
0.7676935195922852,0.37061769616026713
0.77224200963974,0.3722871452420701
0.7744158506393433,0.3739565943238731
0.7826578617095947,0.3756260434056761
0.8113280534744263,0.3772954924874791
0.8248999118804932,0.3789649415692821
0.8278164863586426,0.3806343906510851
0.8446968793869019,0.3823038397328882
0.8450848460197449,0.38397328881469117
0.8500498533248901,0.38564273789649417
0.8505302667617798,0.38731218697829717
0.8569314479827881,0.38898163606010017
0.8588631749153137,0.39065108514190316
0.8616995215415955,0.39232053422370616
0.8635113835334778,0.39398998330550916
0.8754138946533203,0.39565943238731216
0.8757469058036804,0.3973288814691152
0.8764620423316956,0.3989983305509182
0.8883707523345947,0.4006677796327212
0.9083994626998901,0.4023372287145242
0.9136839509010315,0.4040066777963272
0.9152025580406189,0.4056761268781302
0.9391549825668335,0.4073455759599332
0.9440100193023682,0.4090150250417362
0.9528720378875732,0.41068447412353926
0.9855543375015259,0.41235392320534225
0.988469123840332,0.41402337228714525
1.0077528953552246,0.41569282136894825
1.00950026512146,0.41736227045075125
1.0130259990692139,0.41903171953255425
1.0133147239685059,0.42070116861435725
1.0401313304901123,0.42237061769616024
1.0401782989501953,0.4240400667779633
1.0444724559783936,0.4257095158597663
1.0576708316802979,0.4273789649415693
1.1023478507995605,0.4290484140233723
1.117608666419983,0.4307178631051753
1.1220829486846924,0.4323873121869783
1.152244210243225,0.4340567612687813
1.15947687625885,0.4357262103505843
1.1889921426773071,0.4373956594323873
1.2414852380752563,0.43906510851419034
1.2441920042037964,0.44073455759599334
1.2732023000717163,0.44240400667779634
1.2979183197021484,0.44407345575959933
1.31044340133667,0.44574290484140233
1.3123396635055542,0.44741235392320533
1.313948154449463,0.44908180300500833
1.3141013383865356,0.4507512520868113
1.3286137580871582,0.4524207011686144
1.3343933820724487,0.4540901502504174
1.3353782892227173,0.4557595993322204
1.348806381225586,0.4574290484140234
1.3625556230545044,0.4590984974958264
1.3677453994750977,0.4607679465776294
1.3870956897735596,0.46243739565943237
1.4021598100662231,0.46410684474123537
1.402471661567688,0.4657762938230384
1.4206101894378662,0.4674457429048414
1.422943115234375,0.4691151919866444
1.4230400323867798,0.4707846410684474
1.4286832809448242,0.4724540901502504
1.4495328664779663,0.4741235392320534
1.4595009088516235,0.4757929883138564
1.479135274887085,0.4774624373956594
1.4889487028121948,0.4791318864774624
1.4964567422866821,0.48080133555926546
1.4977909326553345,0.48247078464106846
1.5185623168945312,0.48414023372287146
1.529737114906311,0.48580968280467446
1.532501220703125,0.48747913188647746
1.5416804552078247,0.48914858096828046
1.5823743343353271,0.49081803005008345
1.5860859155654907,0.49248747913188645
1.6160953044891357,0.4941569282136895
1.626046061515808,0.4958263772954925
1.6278352737426758,0.4974958263772955
1.6403619050979614,0.4991652754590985
1.641618013381958,0.5008347245409015
1.6538105010986328,0.5025041736227045
1.657009482383728,0.5041736227045075
1.6643428802490234,0.5058430717863105
1.6711902618408203,0.5075125208681135
1.7009854316711426,0.5091819699499165
1.7058378458023071,0.5108514190317195
1.7253788709640503,0.5125208681135225
1.7267764806747437,0.5141903171953256
1.7334682941436768,0.5158597662771286
1.7371550798416138,0.5175292153589316
1.7412127256393433,0.5191986644407346
1.7452939748764038,0.5208681135225376
