,cdf,Output Throughput
0,0.0,25.816158224616622
1,0.01,25.816158224616622
2,0.02,25.816158224616622
3,0.03,25.816158224616622
4,0.04,25.816158224616622
5,0.05,25.816158224616622
6,0.06,25.816158224616622
7,0.07,26.127818448627895
8,0.08,26.127818448627895
9,0.09,26.127818448627895
10,0.1,26.127818448627895
11,0.11,26.127818448627895
12,0.12,26.127818448627895
13,0.13,26.127818448627895
14,0.14,26.337679390681256
15,0.15,26.337679390681256
16,0.16,26.337679390681256
17,0.17,26.337679390681256
18,0.18,26.337679390681256
19,0.19,26.337679390681256
20,0.2,26.655635570970322
21,0.21,26.655635570970322
22,0.22,26.655635570970322
23,0.23,26.655635570970322
24,0.24,26.655635570970322
25,0.25,26.655635570970322
26,0.26,26.655635570970322
27,0.27,26.977430211401757
28,0.28,26.977430211401757
29,0.29,26.977430211401757
30,0.3,26.977430211401757
31,0.31,26.977430211401757
32,0.32,26.977430211401757
33,0.33,26.977430211401757
34,0.34,27.248557983356402
35,0.35000000000000003,27.248557983356402
36,0.36,27.248557983356402
37,0.37,27.248557983356402
38,0.38,27.248557983356402
39,0.39,27.248557983356402
40,0.4,27.632720788170655
41,0.41000000000000003,27.632720788170655
42,0.42,27.632720788170655
43,0.43,27.632720788170655
44,0.44,27.632720788170655
45,0.45,27.632720788170655
46,0.46,27.632720788170655
47,0.47000000000000003,27.966311087546437
48,0.48,27.966311087546437
49,0.49,27.966311087546437
50,0.5,27.966311087546437
51,0.51,27.966311087546437
52,0.52,27.966311087546437
53,0.53,27.966311087546437
54,0.54,28.30392858672967
55,0.55,28.30392858672967
56,0.56,28.30392858672967
57,0.5700000000000001,28.30392858672967
58,0.58,28.30392858672967
59,0.59,28.30392858672967
60,0.6,28.645621903256057
61,0.61,28.645621903256057
62,0.62,28.645621903256057
63,0.63,28.645621903256057
64,0.64,28.645621903256057
65,0.65,28.645621903256057
66,0.66,28.645621903256057
67,0.67,29.107638282436444
68,0.68,29.107638282436444
69,0.6900000000000001,29.107638282436444
70,0.7000000000000001,29.107638282436444
71,0.71,29.107638282436444
72,0.72,29.107638282436444
73,0.73,29.107638282436444
74,0.74,29.518011263308665
75,0.75,29.518011263308665
76,0.76,29.518011263308665
77,0.77,29.518011263308665
78,0.78,29.518011263308665
79,0.79,29.518011263308665
80,0.8,29.934169872743254
81,0.81,29.934169872743254
82,0.8200000000000001,29.934169872743254
83,0.8300000000000001,29.934169872743254
84,0.84,29.934169872743254
85,0.85,29.934169872743254
86,0.86,29.934169872743254
87,0.87,30.356195679214313
88,0.88,30.356195679214313
89,0.89,30.356195679214313
90,0.9,30.356195679214313
91,0.91,30.356195679214313
92,0.92,30.356195679214313
93,0.93,30.356195679214313
94,0.9400000000000001,30.845801373961255
95,0.9500000000000001,30.845801373961255
96,0.96,30.845801373961255
97,0.97,30.845801373961255
98,0.98,30.845801373961255
99,0.99,30.845801373961255
100,1.0,31.28067978403353
