,cdf,Time per Output Token
0,0.0,0.01629329065222864
1,0.01,0.01629329065222864
2,0.02,0.01629329065222864
3,0.03,0.01629329065222864
4,0.04,0.01629329065222864
5,0.05,0.01629329065222864
6,0.06,0.01629329065222864
7,0.07,0.017370153685716334
8,0.08,0.017370153685716334
9,0.09,0.017370153685716334
10,0.1,0.017370153685716334
11,0.11,0.017370153685716334
12,0.12,0.017370153685716334
13,0.13,0.017370153685716334
14,0.14,0.018370634647081274
15,0.15,0.018370634647081274
16,0.16,0.018370634647081274
17,0.17,0.018370634647081274
18,0.18,0.018370634647081274
19,0.19,0.018370634647081274
20,0.2,0.019467637392601538
21,0.21,0.019467637392601538
22,0.22,0.019467637392601538
23,0.23,0.019467637392601538
24,0.24,0.019467637392601538
25,0.25,0.019467637392601538
26,0.26,0.019467637392601538
27,0.27,0.020547791878089864
28,0.28,0.020547791878089864
29,0.29,0.020547791878089864
30,0.3,0.020547791878089864
31,0.31,0.020547791878089864
32,0.32,0.020547791878089864
33,0.33,0.020547791878089864
34,0.34,0.02151506740711458
35,0.35000000000000003,0.02151506740711458
36,0.36,0.02151506740711458
37,0.37,0.02151506740711458
38,0.38,0.02151506740711458
39,0.39,0.02151506740711458
40,0.4,0.022572977732040426
41,0.41000000000000003,0.022572977732040426
42,0.42,0.022572977732040426
43,0.43,0.022572977732040426
44,0.44,0.022572977732040426
45,0.45,0.022572977732040426
46,0.46,0.022572977732040426
47,0.47000000000000003,0.023494198742368702
48,0.48,0.023494198742368702
49,0.49,0.023494198742368702
50,0.5,0.023494198742368702
51,0.51,0.023494198742368702
52,0.52,0.023494198742368702
53,0.53,0.023494198742368702
54,0.54,0.024404158334272612
55,0.55,0.024404158334272612
56,0.56,0.024404158334272612
57,0.5700000000000001,0.024404158334272612
58,0.58,0.024404158334272612
59,0.59,0.024404158334272612
60,0.6,0.025349361795013157
61,0.61,0.025349361795013157
62,0.62,0.025349361795013157
63,0.63,0.025349361795013157
64,0.64,0.025349361795013157
65,0.65,0.025349361795013157
66,0.66,0.025349361795013157
67,0.67,0.026226059800731324
68,0.68,0.026226059800731324
69,0.6900000000000001,0.026226059800731324
70,0.7000000000000001,0.026226059800731324
71,0.71,0.026226059800731324
72,0.72,0.026226059800731324
73,0.73,0.026226059800731324
74,0.74,0.02718739854909769
75,0.75,0.02718739854909769
76,0.76,0.02718739854909769
77,0.77,0.02718739854909769
78,0.78,0.02718739854909769
79,0.79,0.02718739854909769
80,0.8,0.028015378381472934
81,0.81,0.028015378381472934
82,0.8200000000000001,0.028015378381472934
83,0.8300000000000001,0.028015378381472934
84,0.84,0.028015378381472934
85,0.85,0.028015378381472934
86,0.86,0.028015378381472934
87,0.87,0.02881089449384189
88,0.88,0.02881089449384189
89,0.89,0.02881089449384189
90,0.9,0.02881089449384189
91,0.91,0.02881089449384189
92,0.92,0.02881089449384189
93,0.93,0.02881089449384189
94,0.9400000000000001,0.029688317155319145
95,0.9500000000000001,0.029688317155319145
96,0.96,0.029688317155319145
97,0.97,0.029688317155319145
98,0.98,0.029688317155319145
99,0.99,0.029688317155319145
100,1.0,0.03047033585184701
