,cdf,End to End Latency
0,0.0,7.82246862484404
1,0.01,7.82246862484404
2,0.02,7.82246862484404
3,0.03,7.82246862484404
4,0.04,7.82246862484404
5,0.05,7.82246862484404
6,0.06,7.82246862484404
7,0.07,7.9327534145685865
8,0.08,7.9327534145685865
9,0.09,7.9327534145685865
10,0.1,7.9327534145685865
11,0.11,7.9327534145685865
12,0.12,7.9327534145685865
13,0.13,7.9327534145685865
14,0.14,8.060698341786706
15,0.15,8.060698341786706
16,0.16,8.060698341786706
17,0.17,8.060698341786706
18,0.18,8.060698341786706
19,0.19,8.060698341786706
20,0.2,8.17434180452091
21,0.21,8.17434180452091
22,0.22,8.17434180452091
23,0.23,8.17434180452091
24,0.24,8.17434180452091
25,0.25,8.17434180452091
26,0.26,8.17434180452091
27,0.27,8.306183236187586
28,0.28,8.306183236187586
29,0.29,8.306183236187586
30,0.3,8.306183236187586
31,0.31,8.306183236187586
32,0.32,8.306183236187586
33,0.33,8.306183236187586
34,0.34,8.42328765878727
35,0.35000000000000003,8.42328765878727
36,0.36,8.42328765878727
37,0.37,8.42328765878727
38,0.38,8.42328765878727
39,0.39,8.42328765878727
40,0.4,8.542043073834684
41,0.41000000000000003,8.542043073834684
42,0.42,8.542043073834684
43,0.43,8.542043073834684
44,0.44,8.542043073834684
45,0.45,8.542043073834684
46,0.46,8.542043073834684
47,0.47000000000000003,8.66247275778687
48,0.48,8.66247275778687
49,0.49,8.66247275778687
50,0.5,8.66247275778687
51,0.51,8.66247275778687
52,0.52,8.66247275778687
53,0.53,8.66247275778687
54,0.54,8.767048666281621
55,0.55,8.767048666281621
56,0.56,8.767048666281621
57,0.5700000000000001,8.767048666281621
58,0.58,8.767048666281621
59,0.59,8.767048666281621
60,0.6,8.855158999729996
61,0.61,8.855158999729996
62,0.62,8.855158999729996
63,0.63,8.855158999729996
64,0.64,8.855158999729996
65,0.65,8.855158999729996
66,0.66,8.855158999729996
67,0.67,8.980003137188218
68,0.68,8.980003137188218
69,0.6900000000000001,8.980003137188218
70,0.7000000000000001,8.980003137188218
71,0.71,8.980003137188218
72,0.72,8.980003137188218
73,0.73,8.980003137188218
74,0.74,9.070253699367509
75,0.75,9.070253699367509
76,0.76,9.070253699367509
77,0.77,9.070253699367509
78,0.78,9.070253699367509
79,0.79,9.070253699367509
80,0.8,9.179752458833915
81,0.81,9.179752458833915
82,0.8200000000000001,9.179752458833915
83,0.8300000000000001,9.179752458833915
84,0.84,9.179752458833915
85,0.85,9.179752458833915
86,0.86,9.179752458833915
87,0.87,9.290573119398362
88,0.88,9.290573119398362
89,0.89,9.290573119398362
90,0.9,9.290573119398362
91,0.91,9.290573119398362
92,0.92,9.290573119398362
93,0.93,9.290573119398362
94,0.9400000000000001,9.383944962835832
95,0.9500000000000001,9.383944962835832
96,0.96,9.383944962835832
97,0.97,9.383944962835832
98,0.98,9.383944962835832
99,0.99,9.383944962835832
100,1.0,9.497230695119505
