,cdf,Time Between Tokens
0,0.0,0.0
1,0.01,0.012997451909840904
2,0.02,0.013527888165181794
3,0.03,0.013967781489349901
4,0.04,0.014136404638853238
5,0.05,0.014479782517199776
6,0.06,0.014683925204981843
7,0.07,0.01480186778723828
8,0.08,0.014980560270845588
9,0.09,0.01519176315559465
10,0.1,0.015313784737057837
11,0.11,0.015375162570294712
12,0.12,0.015467690883915258
13,0.13,0.015529685574838067
14,0.14,0.015591928741227034
15,0.15,0.015685761561915694
16,0.16,0.01571716448796558
17,0.17,0.0157801590720911
18,0.18,0.01584340613926675
19,0.19,0.015875124670076096
20,0.2,0.01590690670144762
21,0.21,0.015970661774644724
22,0.22,0.016034672378941295
23,0.23,0.01609893953850904
24,0.24,0.016163464281624563
25,0.25,0.01622824764068582
26,0.26,0.01629329065222864
27,0.27,0.016325909852733606
28,0.28,0.016391344295595824
29,0.29,0.016424159799691102
30,0.3,0.0164899880295213
31,0.31,0.01652300101856939
32,0.32,0.01658922540519253
33,0.33,0.01662243706766539
34,0.34,0.01668905999516812
35,0.35000000000000003,0.016722471526689982
36,0.36,0.016755949948164837
37,0.37,0.01678949539350651
38,0.38,0.016823107996896916
39,0.39,0.016856787892786603
40,0.4,0.016890535215895276
41,0.41000000000000003,0.016924350101212383
42,0.42,0.016924350101212383
43,0.43,0.0169582326839976
44,0.44,0.016992183099781375
45,0.45,0.016992183099781375
46,0.46,0.017026201484365525
47,0.47000000000000003,0.017060287973823713
48,0.48,0.017060287973823713
49,0.49,0.01709444270450204
50,0.5,0.017128665813019556
51,0.51,0.017128665813019556
52,0.52,0.017162957436268847
53,0.53,0.017162957436268847
54,0.54,0.01719731771141653
55,0.55,0.017231746775903854
56,0.56,0.017231746775903854
57,0.5700000000000001,0.017266244767447207
58,0.58,0.017300811824038694
59,0.59,0.017335448083946683
60,0.6,0.017370153685716334
61,0.61,0.017404928768170222
62,0.62,0.0174397734704088
63,0.63,0.017474687931811023
64,0.64,0.017509672292034872
65,0.65,0.017579851268977924
66,0.66,0.017650311524103825
67,0.67,0.017685647483111043
68,0.68,0.017756531770734444
69,0.6900000000000001,0.017863391254852673
70,0.7000000000000001,0.017899153799907433
71,0.71,0.017970893823414057
72,0.72,0.01807904334652525
73,0.73,0.01815150436949626
74,0.74,0.018260740813748913
75,0.75,0.01833393008235185
76,0.76,0.018407412694422778
77,0.77,0.018481189825685865
78,0.78,0.018555262656577566
79,0.79,0.018666928933571365
80,0.8,0.01877926722247083
81,0.81,0.02071283355461296
82,0.8200000000000001,0.042894933954175915
83,0.8300000000000001,0.04420127961873029
84,0.84,0.04509420499855417
85,0.85,0.04609727111345461
86,0.86,0.047028498075046575
87,0.87,0.0474062351191396
88,0.88,0.04788267586252734
89,0.89,0.04904576167304804
90,0.9,0.049737231562209806
91,0.91,0.05033767399037862
92,0.92,0.05125195628209493
93,0.93,0.05197453012580341
94,0.9400000000000001,0.053024485635102384
95,0.9500000000000001,0.05366461275732314
96,0.96,0.05453015270475353
97,0.97,0.055188456680870634
98,0.98,0.05619084365369968
99,0.99,0.05721143696357326
100,1.0,0.06062781884857096
