,cdf,Time per Output Token
0,0.0,0.016131169647695245
1,0.01,0.016131169647695245
2,0.02,0.016131169647695245
3,0.03,0.016131169647695245
4,0.04,0.016131169647695245
5,0.05,0.016131169647695245
6,0.06,0.016131169647695245
7,0.07,0.016131169647695245
8,0.08,0.016131169647695245
9,0.09,0.016131169647695245
10,0.1,0.016131169647695245
11,0.11,0.016131169647695245
12,0.12,0.016131169647695245
13,0.13,0.016131169647695245
14,0.14,0.016131169647695245
15,0.15,0.018115237627499264
16,0.16,0.018115237627499264
17,0.17,0.018115237627499264
18,0.18,0.018115237627499264
19,0.19,0.018115237627499264
20,0.2,0.018115237627499264
21,0.21,0.018115237627499264
22,0.22,0.018115237627499264
23,0.23,0.018115237627499264
24,0.24,0.018115237627499264
25,0.25,0.018115237627499264
26,0.26,0.018115237627499264
27,0.27,0.018115237627499264
28,0.28,0.018115237627499264
29,0.29,0.020181240362580743
30,0.3,0.020181240362580743
31,0.31,0.020181240362580743
32,0.32,0.020181240362580743
33,0.33,0.020181240362580743
34,0.34,0.020181240362580743
35,0.35000000000000003,0.020181240362580743
36,0.36,0.020181240362580743
37,0.37,0.020181240362580743
38,0.38,0.020181240362580743
39,0.39,0.020181240362580743
40,0.4,0.020181240362580743
41,0.41000000000000003,0.020181240362580743
42,0.42,0.020181240362580743
43,0.43,0.022126002678022175
44,0.44,0.022126002678022175
45,0.45,0.022126002678022175
46,0.46,0.022126002678022175
47,0.47000000000000003,0.022126002678022175
48,0.48,0.022126002678022175
49,0.49,0.022126002678022175
50,0.5,0.022126002678022175
51,0.51,0.022126002678022175
52,0.52,0.022126002678022175
53,0.53,0.022126002678022175
54,0.54,0.022126002678022175
55,0.55,0.022126002678022175
56,0.56,0.022126002678022175
57,0.5700000000000001,0.022126002678022175
58,0.58,0.024016798811622882
59,0.59,0.024016798811622882
60,0.6,0.024016798811622882
61,0.61,0.024016798811622882
62,0.62,0.024016798811622882
63,0.63,0.024016798811622882
64,0.64,0.024016798811622882
65,0.65,0.024016798811622882
66,0.66,0.024016798811622882
67,0.67,0.024016798811622882
68,0.68,0.024016798811622882
69,0.6900000000000001,0.024016798811622882
70,0.7000000000000001,0.024016798811622882
71,0.71,0.024016798811622882
72,0.72,0.025861453044505267
73,0.73,0.025861453044505267
74,0.74,0.025861453044505267
75,0.75,0.025861453044505267
76,0.76,0.025861453044505267
77,0.77,0.025861453044505267
78,0.78,0.025861453044505267
79,0.79,0.025861453044505267
80,0.8,0.025861453044505267
81,0.81,0.025861453044505267
82,0.8200000000000001,0.025861453044505267
83,0.8300000000000001,0.025861453044505267
84,0.84,0.025861453044505267
85,0.85,0.025861453044505267
86,0.86,0.027625895694644402
87,0.87,0.027625895694644402
88,0.88,0.027625895694644402
89,0.89,0.027625895694644402
90,0.9,0.027625895694644402
91,0.91,0.027625895694644402
92,0.92,0.027625895694644402
93,0.93,0.027625895694644402
94,0.9400000000000001,0.027625895694644402
95,0.9500000000000001,0.027625895694644402
96,0.96,0.027625895694644402
97,0.97,0.027625895694644402
98,0.98,0.027625895694644402
99,0.99,0.027625895694644402
100,1.0,0.02933418626630761
