REQUEST,request_e2e_time,request_inter_arrival_delay,request_e2e_time_normalized,request_e2e_time_piecewise_normalized,request_execution_time,request_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_e2e_time_normalized,prefill_e2e_time_piecewise_normalized,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_num_preprocessed_tokens,request_pd_ratio,request_num_restarts,request_num_pauses,request_num_ignored
cmpl-0032fc431784477c8035c8c756ccc9f5,7.071506500244141,5.021878719329834,0.03741537779569626,0.12116693705320358,6.815847873687744,0.03606268763542175,0.1714615821838379,0.0841970443725586,6.987309455871582,0.03696989268064499,1.0513834953308105,0.00010794491390697658,0.0842963457107544,0.967186450958252,9.930045780492947e-05,0.03185250237584114,9929.0,9740.0,189.0,496.0,51.534393310546875,0.0,207.0,0.0
cmpl-00d418b45cfd4936b23a0b65205fa10d,2.1525416374206543,0.011889934539794922,0.0448446162045002,0.05458724871277809,2.1192355155944824,0.044150739908218384,0.023356199264526367,0.009949922561645508,2.142591714859009,0.044637326151132584,0.06382036209106445,6.160266639199108e-05,0.010001921094954014,0.053870439529418945,5.1998493290739134e-05,0.043515026569366455,1084.0,1036.0,48.0,496.0,21.58333396911621,0.0,49.0,0.0
cmpl-01e0ce2ad9eb4575b67e4775a676bcca,16.338680267333984,0.9963319301605225,0.07494807243347168,5.622193813323975,10.47623062133789,0.04805610328912735,0.2896409034729004,5.572809219360352,10.765871047973633,0.04938473179936409,5.667389869689941,0.0008499384857714176,5.5728230476379395,0.09458088874816895,1.4184296560415532e-05,0.04895087331533432,6886.0,6668.0,218.0,6128.0,30.587156295776367,0.0,219.0,0.0
cmpl-02893eb66dfd49b1b84202ed13d7b682,0.7910897731781006,0.011735677719116211,0.024721555411815643,0.171600803732872,0.6230039596557617,0.019468873739242554,0.016468524932861328,0.15161728858947754,0.639472484588623,0.01998351514339447,0.21804332733154297,0.00021046653273515403,0.15168140828609467,0.06642603874206543,6.411779759218916e-05,0.017907701432704926,1068.0,1036.0,32.0,496.0,32.375,0.0,33.0,0.0
cmpl-02bfe138bb454ed0a2ef44bcfc1c9e83,28.550670623779297,0.9766092300415039,0.05676077678799629,1.1026957035064697,26.944429397583008,0.05356745421886444,0.5582218170166016,1.048018455505371,27.50265121459961,0.054677240550518036,1.2034649848937988,0.0007774321711622179,1.0481188297271729,0.15544652938842773,0.00010041765199275687,0.05436820164322853,2051.0,1548.0,503.0,496.0,3.0775346755981445,0.0,505.0,0.0
cmpl-03d3cca425c648fdb9ce550bec9e9695,18.500381469726562,0.020213842391967773,0.05027277395129204,8.362175941467285,9.885499954223633,0.026862770318984985,0.2803304195404053,8.334550857543945,10.165830612182617,0.02762453816831112,8.417925834655762,0.008125411346554756,8.33463191986084,0.0833745002746582,8.047731535043567e-05,0.02739797718822956,1404.0,1036.0,368.0,496.0,2.8152174949645996,0.0,369.0,0.0
cmpl-0423e88d854d4e9d8d860923bc43daad,32.97755813598633,1.9924437999725342,0.749489963054657,30.66631507873535,2.2995593547821045,0.05226271227002144,0.06543421745300293,30.612565994262695,2.3649935722351074,0.05374985560774803,31.37623405456543,0.00509685417637229,30.612689971923828,0.7636678218841553,0.0001240526034962386,0.03639376536011696,6200.0,6156.0,44.0,496.0,139.90908813476562,0.0,55.0,0.0
cmpl-0452f0a64ef04d14bfd2cb4555f7678c,14.272012710571289,1.0621955394744873,0.15182992815971375,7.010262489318848,7.153714179992676,0.0761033445596695,0.18611931800842285,6.9321794509887695,7.339833736419678,0.078083336353302,10.395554542541504,0.0003382648283150047,6.9322919845581055,3.4633753299713135,0.00011269606329733506,0.04123891890048981,30826.0,30732.0,94.0,496.0,326.9361572265625,0.0,154.0,0.0
cmpl-0663a0f896fe490790b7b622693eff15,2.1055409908294678,0.011755228042602539,0.016844328492879868,0.10935688018798828,1.9737179279327393,0.01578974351286888,0.038564443588256836,0.09325861930847168,2.012282371520996,0.016098259016871452,0.15924596786499023,0.0001537123171146959,0.09332231432199478,0.06598734855651855,6.369435141095892e-05,0.015570360235869884,1161.0,1036.0,125.0,496.0,8.288000106811523,0.0,126.0,0.0
cmpl-06d0751c12b4446491d7058d56d017c1,11.005630493164062,0.9951605796813965,0.07100406289100647,0.8878870606422424,9.893123626708984,0.06382660567760468,0.29031872749328613,0.8221874237060547,10.183443069458008,0.06569962948560715,2.561300039291382,0.00018511853704694659,0.822313129901886,1.7391126155853271,0.00012569475802592933,0.05447955057024956,13991.0,13836.0,155.0,496.0,89.26451873779297,0.0,182.0,0.0
cmpl-071586aab81c4ae5a8d3f4104e5d197e,6.4770827293396,0.012046098709106445,0.057319317013025284,3.889411211013794,2.53039288520813,0.02239285781979561,0.0803828239440918,3.866307020187378,2.6107757091522217,0.023104209452867508,3.9445199966430664,0.001096918829716742,3.866328716278076,0.07821297645568848,2.1749992811237462e-05,0.02241205982863903,3709.0,3596.0,113.0,3056.0,31.823009490966797,0.0,114.0,0.0
cmpl-07498c8551ad44a5a3281c9a09a5b43d,32.168766021728516,0.011898040771484375,0.04134802892804146,1.3034039735794067,30.132448196411133,0.03873065486550331,0.7726373672485352,1.2636802196502686,30.905086517333984,0.03972376137971878,1.393456220626831,0.0009001655271276832,1.2637640237808228,0.1297760009765625,8.383462409256026e-05,0.03955695405602455,2326.0,1548.0,778.0,496.0,1.9897172451019287,0.0,780.0,0.0
cmpl-0753227214c04ef3adf965f92a405e62,4.082026481628418,0.010852813720703125,0.03373575583100319,1.19426429271698,2.8345978260040283,0.02342642843723297,0.07722878456115723,1.1701996326446533,2.9118266105651855,0.02406468242406845,1.2659990787506104,0.0012220068601891398,1.1702921390533447,0.09579944610595703,9.247050911653787e-05,0.023272952064871788,1157.0,1036.0,121.0,496.0,8.561983108520508,0.0,122.0,0.0
cmpl-0768df20fe3849888bdf7a29c22763fb,8.420802116394043,0.011765718460083008,0.030510153621435165,1.7312653064727783,6.546399116516113,0.023718837648630142,0.1674635410308838,1.706939697265625,6.713862419128418,0.02432558871805668,1.7784154415130615,0.0017166172619909048,1.707008719444275,0.07147574424743652,6.899203435750678e-05,0.02406661957502365,1312.0,1036.0,276.0,496.0,3.7536232471466064,0.0,277.0,0.0
