BATCH,batch_num_tokens,batch_num_prefill_tokens,batch_num_decode_tokens,batch_size,batch_execution_time,inter_batch_delay
1879825,3.0,0.0,3.0,3.0,0.01613759994506836,5.555152893066406e-05
1879826,3.0,0.0,3.0,3.0,0.01634836196899414,5.340576171875e-05
1879827,3.0,0.0,3.0,3.0,0.016200542449951172,6.175041198730469e-05
1879828,3.0,0.0,3.0,3.0,0.016196489334106445,5.269050598144531e-05
1879829,3.0,0.0,3.0,3.0,0.016394615173339844,5.5789947509765625e-05
1879830,3.0,0.0,3.0,3.0,0.016361713409423828,5.936622619628906e-05
1879831,3.0,0.0,3.0,3.0,0.01625370979309082,5.7697296142578125e-05
1879832,3.0,0.0,3.0,3.0,0.016228199005126953,5.4836273193359375e-05
1879833,3.0,0.0,3.0,3.0,0.01616644859313965,5.316734313964844e-05
1879834,3.0,0.0,3.0,3.0,0.01625537872314453,5.5789947509765625e-05
1879835,3.0,0.0,3.0,3.0,0.016222715377807617,5.364418029785156e-05
1879836,3.0,0.0,3.0,3.0,0.016096830368041992,6.031990051269531e-05
1879837,3.0,0.0,3.0,3.0,0.016200542449951172,5.340576171875e-05
1879838,3.0,0.0,3.0,3.0,0.01623988151550293,5.459785461425781e-05
1879839,3.0,0.0,3.0,3.0,0.01626276969909668,5.3882598876953125e-05
1879840,3.0,0.0,3.0,3.0,0.017055988311767578,6.151199340820312e-05
1879841,2.0,0.0,2.0,2.0,0.015614748001098633,5.5789947509765625e-05
1879842,2.0,0.0,2.0,2.0,0.015527009963989258,5.316734313964844e-05
1879843,2.0,0.0,2.0,2.0,0.015508890151977539,5.3882598876953125e-05
1879844,2.0,0.0,2.0,2.0,0.015580177307128906,6.103515625e-05
1879845,2.0,0.0,2.0,2.0,0.015614986419677734,5.14984130859375e-05
1879846,2.0,0.0,2.0,2.0,0.015689849853515625,6.031990051269531e-05
1879847,2.0,0.0,2.0,2.0,0.015538930892944336,5.9604644775390625e-05
1879848,2.0,0.0,2.0,2.0,0.015572071075439453,5.364418029785156e-05
1879849,2.0,0.0,2.0,2.0,0.015554428100585938,5.316734313964844e-05
1879850,2.0,0.0,2.0,2.0,0.015773296356201172,5.412101745605469e-05
1879851,2.0,0.0,2.0,2.0,0.015508890151977539,5.555152893066406e-05
1879852,2.0,0.0,2.0,2.0,0.015441417694091797,5.364418029785156e-05
1879853,2.0,0.0,2.0,2.0,0.015590190887451172,5.459785461425781e-05
1879854,2.0,0.0,2.0,2.0,0.015522956848144531,5.459785461425781e-05
1879855,2.0,0.0,2.0,2.0,0.01555776596069336,5.5789947509765625e-05
1879856,2.0,0.0,2.0,2.0,0.015623092651367188,5.412101745605469e-05
1879857,2.0,0.0,2.0,2.0,0.015569686889648438,5.53131103515625e-05
1879858,2.0,0.0,2.0,2.0,0.015510797500610352,5.4836273193359375e-05
1879859,2.0,0.0,2.0,2.0,0.015492677688598633,5.412101745605469e-05
1879860,2.0,0.0,2.0,2.0,0.015613317489624023,5.936622619628906e-05
1879861,2.0,0.0,2.0,2.0,0.01571798324584961,5.269050598144531e-05
1879862,2.0,0.0,2.0,2.0,0.015758514404296875,5.91278076171875e-05
1879863,2.0,0.0,2.0,2.0,0.015608787536621094,5.841255187988281e-05
1879864,2.0,0.0,2.0,2.0,0.015590429306030273,7.033348083496094e-05
1879865,2.0,0.0,2.0,2.0,0.015617847442626953,5.316734313964844e-05
1879866,2.0,0.0,2.0,2.0,0.01560354232788086,5.5789947509765625e-05
1879867,2.0,0.0,2.0,2.0,0.015601396560668945,5.3882598876953125e-05
1879868,2.0,0.0,2.0,2.0,0.01571059226989746,5.245208740234375e-05
1879869,2.0,0.0,2.0,2.0,0.015623331069946289,5.3882598876953125e-05
1879870,2.0,0.0,2.0,2.0,0.01558065414428711,5.5789947509765625e-05
1879871,2.0,0.0,2.0,2.0,0.015604734420776367,5.626678466796875e-05
1879872,2.0,0.0,2.0,2.0,0.01564311981201172,5.53131103515625e-05
1879873,2.0,0.0,2.0,2.0,0.015677690505981445,5.5789947509765625e-05
1879874,2.0,0.0,2.0,2.0,0.015619993209838867,5.53131103515625e-05
1879875,2.0,0.0,2.0,2.0,0.015651464462280273,5.4836273193359375e-05
1879876,2.0,0.0,2.0,2.0,0.01563858985900879,5.555152893066406e-05
1879877,2.0,0.0,2.0,2.0,0.015744686126708984,5.2928924560546875e-05
1879878,2.0,0.0,2.0,2.0,0.015694618225097656,6.008148193359375e-05
1879879,2.0,0.0,2.0,2.0,0.015566110610961914,5.888938903808594e-05
1879880,2.0,0.0,2.0,2.0,0.01557302474975586,5.1975250244140625e-05
1879881,2.0,0.0,2.0,2.0,0.015581846237182617,5.221366882324219e-05
1879882,2.0,0.0,2.0,2.0,0.015560388565063477,5.5789947509765625e-05
1879883,2.0,0.0,2.0,2.0,0.015555620193481445,5.459785461425781e-05
1879884,2.0,0.0,2.0,2.0,0.015638113021850586,5.459785461425781e-05
1879885,2.0,0.0,2.0,2.0,0.015575408935546875,5.316734313964844e-05
1879886,2.0,0.0,2.0,2.0,0.015672922134399414,5.507469177246094e-05
1879887,2.0,0.0,2.0,2.0,0.015672683715820312,5.4836273193359375e-05
1879888,2.0,0.0,2.0,2.0,0.01567220687866211,5.5789947509765625e-05
1879889,2.0,0.0,2.0,2.0,0.015610218048095703,5.507469177246094e-05
1879890,2.0,0.0,2.0,2.0,0.01554727554321289,5.412101745605469e-05
1879891,2.0,0.0,2.0,2.0,0.015697956085205078,5.459785461425781e-05
1879892,2.0,0.0,2.0,2.0,0.015578269958496094,5.53131103515625e-05
1879893,2.0,0.0,2.0,2.0,0.01630997657775879,5.173683166503906e-05
1879894,2.0,0.0,2.0,2.0,0.015945911407470703,5.984306335449219e-05
1879895,2.0,0.0,2.0,2.0,0.015633344650268555,5.888938903808594e-05
1879896,2.0,0.0,2.0,2.0,0.015563011169433594,5.14984130859375e-05
1879897,2.0,0.0,2.0,2.0,0.015619039535522461,5.221366882324219e-05
1879898,2.0,0.0,2.0,2.0,0.01566147804260254,5.817413330078125e-05
1879899,2.0,0.0,2.0,2.0,0.015711545944213867,5.4836273193359375e-05
1879900,2.0,0.0,2.0,2.0,0.015648365020751953,5.435943603515625e-05
1879901,2.0,0.0,2.0,2.0,0.015531301498413086,5.364418029785156e-05
1879902,2.0,0.0,2.0,2.0,0.015585184097290039,5.4836273193359375e-05
1879903,2.0,0.0,2.0,2.0,0.01563572883605957,5.53131103515625e-05
1879904,2.0,0.0,2.0,2.0,0.015721797943115234,5.435943603515625e-05
1879905,2.0,0.0,2.0,2.0,0.015689849853515625,5.53131103515625e-05
1879906,2.0,0.0,2.0,2.0,0.015595436096191406,5.412101745605469e-05
1879907,2.0,0.0,2.0,2.0,0.015567541122436523,5.340576171875e-05
1879908,2.0,0.0,2.0,2.0,0.015674114227294922,5.435943603515625e-05
1879909,2.0,0.0,2.0,2.0,0.01593947410583496,5.269050598144531e-05
1879910,2.0,0.0,2.0,2.0,0.015738964080810547,5.9604644775390625e-05
1879911,2.0,0.0,2.0,2.0,0.01571488380432129,5.817413330078125e-05
1879912,2.0,0.0,2.0,2.0,0.015669822692871094,5.14984130859375e-05
1879913,2.0,0.0,2.0,2.0,0.015634775161743164,5.173683166503906e-05
1879914,2.0,0.0,2.0,2.0,0.015726089477539062,5.555152893066406e-05
1879915,2.0,0.0,2.0,2.0,0.015572786331176758,5.507469177246094e-05
1879916,2.0,0.0,2.0,2.0,0.01566600799560547,5.245208740234375e-05
1879917,2.0,0.0,2.0,2.0,0.015645742416381836,5.316734313964844e-05
1879918,2.0,0.0,2.0,2.0,0.01564931869506836,5.4836273193359375e-05
1879919,2.0,0.0,2.0,2.0,0.015634536743164062,5.53131103515625e-05
1879920,2.0,0.0,2.0,2.0,0.015671491622924805,5.364418029785156e-05
1879921,2.0,0.0,2.0,2.0,0.0155792236328125,5.459785461425781e-05
1879922,2.0,0.0,2.0,2.0,0.015649795532226562,5.364418029785156e-05
1879923,2.0,0.0,2.0,2.0,0.015555620193481445,5.316734313964844e-05
1879924,2.0,0.0,2.0,2.0,0.015587091445922852,5.4836273193359375e-05
1879925,2.0,0.0,2.0,2.0,0.01576066017150879,5.078315734863281e-05
1879926,2.0,0.0,2.0,2.0,0.015743494033813477,5.841255187988281e-05
1879927,2.0,0.0,2.0,2.0,0.0156857967376709,5.793571472167969e-05
1879928,2.0,0.0,2.0,2.0,0.015577077865600586,5.173683166503906e-05
1879929,2.0,0.0,2.0,2.0,0.015622854232788086,5.221366882324219e-05
1879930,2.0,0.0,2.0,2.0,0.015585184097290039,5.7220458984375e-05
1879931,2.0,0.0,2.0,2.0,0.015689849853515625,5.412101745605469e-05
1879932,2.0,0.0,2.0,2.0,0.015578985214233398,5.412101745605469e-05
1879933,2.0,0.0,2.0,2.0,0.015590667724609375,5.412101745605469e-05
1879934,2.0,0.0,2.0,2.0,0.015648603439331055,5.53131103515625e-05
1879935,2.0,0.0,2.0,2.0,0.015661954879760742,5.555152893066406e-05
1879936,2.0,0.0,2.0,2.0,0.015671491622924805,5.5789947509765625e-05
1879937,2.0,0.0,2.0,2.0,0.015697956085205078,5.435943603515625e-05
1879938,2.0,0.0,2.0,2.0,0.01563549041748047,5.4836273193359375e-05
1879939,2.0,0.0,2.0,2.0,0.015600204467773438,5.364418029785156e-05
1879940,2.0,0.0,2.0,2.0,0.015490055084228516,5.3882598876953125e-05
1879941,2.0,0.0,2.0,2.0,0.015827417373657227,5.2928924560546875e-05
1879942,2.0,0.0,2.0,2.0,0.01570916175842285,6.175041198730469e-05
1879943,2.0,0.0,2.0,2.0,0.015702009201049805,5.7697296142578125e-05
1879944,2.0,0.0,2.0,2.0,0.015621185302734375,5.2928924560546875e-05
1879945,2.0,0.0,2.0,2.0,0.015536069869995117,5.221366882324219e-05
1879946,2.0,0.0,2.0,2.0,0.015548229217529297,7.200241088867188e-05
1879947,2.0,0.0,2.0,2.0,0.015604972839355469,5.364418029785156e-05
1879948,2.0,0.0,2.0,2.0,0.01566028594970703,5.435943603515625e-05
1879949,2.0,0.0,2.0,2.0,0.015614986419677734,5.507469177246094e-05
1879950,2.0,0.0,2.0,2.0,0.01567864418029785,5.507469177246094e-05
1879951,2.0,0.0,2.0,2.0,0.015574216842651367,6.270408630371094e-05
1879952,2.0,0.0,2.0,2.0,0.0156400203704834,5.53131103515625e-05
1879953,2.0,0.0,2.0,2.0,0.0156097412109375,5.3882598876953125e-05
1879954,2.0,0.0,2.0,2.0,0.015525102615356445,5.459785461425781e-05
1879955,2.0,0.0,2.0,2.0,0.015578508377075195,5.4836273193359375e-05
1879956,2.0,0.0,2.0,2.0,0.015588521957397461,5.364418029785156e-05
1879957,2.0,0.0,2.0,2.0,0.01574563980102539,5.340576171875e-05
1879958,2.0,0.0,2.0,2.0,0.01566481590270996,7.295608520507812e-05
1879959,2.0,0.0,2.0,2.0,0.015578746795654297,5.7220458984375e-05
1879960,2.0,0.0,2.0,2.0,0.015525102615356445,5.459785461425781e-05
1879961,2.0,0.0,2.0,2.0,0.015601158142089844,5.173683166503906e-05
1879962,2.0,0.0,2.0,2.0,0.015593290328979492,6.175041198730469e-05
1879963,2.0,0.0,2.0,2.0,0.015614032745361328,5.602836608886719e-05
1879964,2.0,0.0,2.0,2.0,0.015668630599975586,6.318092346191406e-05
1879965,2.0,0.0,2.0,2.0,0.01552271842956543,5.316734313964844e-05
1879966,2.0,0.0,2.0,2.0,0.015535831451416016,5.3882598876953125e-05
1879967,2.0,0.0,2.0,2.0,0.015530824661254883,5.793571472167969e-05
1879968,2.0,0.0,2.0,2.0,0.015651941299438477,5.316734313964844e-05
1879969,2.0,0.0,2.0,2.0,0.015623331069946289,5.650520324707031e-05
1879970,2.0,0.0,2.0,2.0,0.015574932098388672,5.555152893066406e-05
1879971,2.0,0.0,2.0,2.0,0.01564955711364746,5.364418029785156e-05
1879972,2.0,0.0,2.0,2.0,0.027753353118896484,7.462501525878906e-05
1879973,2.0,0.0,2.0,2.0,0.01580357551574707,6.246566772460938e-05
1879974,2.0,0.0,2.0,2.0,0.015949010848999023,5.91278076171875e-05
1879975,2.0,0.0,2.0,2.0,0.015765666961669922,0.00011324882507324219
1879976,2.0,0.0,2.0,2.0,0.015548944473266602,5.698204040527344e-05
1879977,2.0,0.0,2.0,2.0,0.015607833862304688,6.008148193359375e-05
1879978,2.0,0.0,2.0,2.0,0.015535831451416016,5.6743621826171875e-05
1879979,2.0,0.0,2.0,2.0,0.015629291534423828,5.6743621826171875e-05
1879980,2.0,0.0,2.0,2.0,0.015584707260131836,5.817413330078125e-05
1879981,2.0,0.0,2.0,2.0,0.015563488006591797,5.650520324707031e-05
1879982,2.0,0.0,2.0,2.0,0.015653133392333984,5.745887756347656e-05
1879983,2.0,0.0,2.0,2.0,0.01561880111694336,5.507469177246094e-05
1879984,2.0,0.0,2.0,2.0,0.015745162963867188,5.841255187988281e-05
1879985,2.0,0.0,2.0,2.0,0.015610933303833008,5.7220458984375e-05
1879986,2.0,0.0,2.0,2.0,0.01567673683166504,5.841255187988281e-05
1879987,2.0,0.0,2.0,2.0,0.015558242797851562,5.459785461425781e-05
1879988,2.0,0.0,2.0,2.0,0.015674591064453125,6.031990051269531e-05
1879989,2.0,0.0,2.0,2.0,0.015805721282958984,5.602836608886719e-05
1879990,2.0,0.0,2.0,2.0,0.01570582389831543,5.984306335449219e-05
1879991,2.0,0.0,2.0,2.0,0.015557050704956055,6.651878356933594e-05
1879992,2.0,0.0,2.0,2.0,0.015576839447021484,5.602836608886719e-05
1879993,2.0,0.0,2.0,2.0,0.015601158142089844,5.936622619628906e-05
1879994,2.0,0.0,2.0,2.0,0.015538454055786133,5.5789947509765625e-05
1879995,2.0,0.0,2.0,2.0,0.015645742416381836,5.91278076171875e-05
1879996,2.0,0.0,2.0,2.0,0.015427589416503906,5.7697296142578125e-05
1879997,2.0,0.0,2.0,2.0,0.015471935272216797,5.888938903808594e-05
1879998,2.0,0.0,2.0,2.0,0.015507221221923828,5.698204040527344e-05
1879999,2.0,0.0,2.0,2.0,0.015510320663452148,5.745887756347656e-05
1880000,2.0,0.0,2.0,2.0,0.015542745590209961,5.888938903808594e-05
1880001,2.0,0.0,2.0,2.0,0.015453577041625977,5.507469177246094e-05
1880002,2.0,0.0,2.0,2.0,0.01554560661315918,5.888938903808594e-05
1880003,2.0,0.0,2.0,2.0,0.015444755554199219,5.602836608886719e-05
1880004,2.0,0.0,2.0,2.0,0.01552581787109375,6.079673767089844e-05
1880005,2.0,0.0,2.0,2.0,0.015656471252441406,5.6743621826171875e-05
1880006,2.0,0.0,2.0,2.0,0.01568889617919922,7.2479248046875e-05
1880007,2.0,0.0,2.0,2.0,0.015436649322509766,6.341934204101562e-05
1880008,2.0,0.0,2.0,2.0,0.015466928482055664,5.53131103515625e-05
1880009,2.0,0.0,2.0,2.0,0.015607595443725586,8.177757263183594e-05
1880010,2.0,0.0,2.0,2.0,0.015466451644897461,5.316734313964844e-05
1880011,2.0,0.0,2.0,2.0,0.015526533126831055,5.936622619628906e-05
1880012,2.0,0.0,2.0,2.0,0.015506267547607422,5.817413330078125e-05
1880013,2.0,0.0,2.0,2.0,0.015516281127929688,5.7220458984375e-05
1880014,2.0,0.0,2.0,2.0,0.015481710433959961,5.745887756347656e-05
1880015,2.0,0.0,2.0,2.0,0.015512228012084961,5.745887756347656e-05
1880016,2.0,0.0,2.0,2.0,0.015489339828491211,5.936622619628906e-05
1880017,2.0,0.0,2.0,2.0,0.015559911727905273,5.4836273193359375e-05
1880018,2.0,0.0,2.0,2.0,0.01589655876159668,5.7697296142578125e-05
1880019,2.0,0.0,2.0,2.0,0.015529155731201172,5.602836608886719e-05
1880020,2.0,0.0,2.0,2.0,0.015539407730102539,5.817413330078125e-05
1880021,2.0,0.0,2.0,2.0,0.01566791534423828,5.412101745605469e-05
1880022,2.0,0.0,2.0,2.0,0.015614748001098633,5.888938903808594e-05
1880023,2.0,0.0,2.0,2.0,0.015404701232910156,6.079673767089844e-05
1880024,2.0,0.0,2.0,2.0,0.015444755554199219,5.0067901611328125e-05
1880025,2.0,0.0,2.0,2.0,0.015527963638305664,5.793571472167969e-05
1880026,2.0,0.0,2.0,2.0,0.015433788299560547,5.3882598876953125e-05
1880027,2.0,0.0,2.0,2.0,0.01556253433227539,5.745887756347656e-05
1880028,2.0,0.0,2.0,2.0,0.015394449234008789,5.698204040527344e-05
1880029,2.0,0.0,2.0,2.0,0.015464305877685547,5.412101745605469e-05
1880030,2.0,0.0,2.0,2.0,0.01542043685913086,5.412101745605469e-05
1880031,2.0,0.0,2.0,2.0,0.015446186065673828,5.936622619628906e-05
1880032,2.0,0.0,2.0,2.0,0.015533924102783203,5.507469177246094e-05
1880033,2.0,0.0,2.0,2.0,0.015447378158569336,5.435943603515625e-05
1880034,2.0,0.0,2.0,2.0,0.015380382537841797,5.626678466796875e-05
1880035,2.0,0.0,2.0,2.0,0.015474796295166016,5.412101745605469e-05
1880036,2.0,0.0,2.0,2.0,0.015495061874389648,5.936622619628906e-05
1880037,2.0,0.0,2.0,2.0,0.015508651733398438,4.887580871582031e-05
1880038,2.0,0.0,2.0,2.0,0.015322685241699219,3.0994415283203125e-05
1880039,2.0,0.0,2.0,2.0,0.015218973159790039,3.075599670410156e-05
1880040,514.0,512.0,2.0,3.0,0.04405617713928223,2.6702880859375e-05
1880041,512.0,510.0,2.0,3.0,0.03935575485229492,4.76837158203125e-05
1880042,528.0,526.0,2.0,4.0,0.04500889778137207,4.0531158447265625e-05
1880043,512.0,509.0,3.0,4.0,0.03956437110900879,4.9591064453125e-05
1880044,18.0,15.0,3.0,4.0,0.02454090118408203,4.0531158447265625e-05
1880045,4.0,0.0,4.0,4.0,0.015836715698242188,3.910064697265625e-05
1880046,4.0,0.0,4.0,4.0,0.01569652557373047,2.8848648071289062e-05
1880047,4.0,0.0,4.0,4.0,0.01577591896057129,2.9087066650390625e-05
1880048,4.0,0.0,4.0,4.0,0.0155487060546875,3.0040740966796875e-05
1880049,4.0,0.0,4.0,4.0,0.01569223403930664,2.765655517578125e-05
1880050,4.0,0.0,4.0,4.0,0.01564192771911621,3.3855438232421875e-05
1880051,4.0,0.0,4.0,4.0,0.015565633773803711,3.4809112548828125e-05
1880052,4.0,0.0,4.0,4.0,0.0156707763671875,3.075599670410156e-05
1880053,4.0,0.0,4.0,4.0,0.015709638595581055,2.86102294921875e-05
1880054,4.0,0.0,4.0,4.0,0.015661239624023438,3.0994415283203125e-05
1880055,4.0,0.0,4.0,4.0,0.015598535537719727,2.9802322387695312e-05
1880056,4.0,0.0,4.0,4.0,0.015606880187988281,3.170967102050781e-05
1880057,4.0,0.0,4.0,4.0,0.015605449676513672,2.8133392333984375e-05
1880058,4.0,0.0,4.0,4.0,0.015678882598876953,2.86102294921875e-05
1880059,4.0,0.0,4.0,4.0,0.015642642974853516,2.9087066650390625e-05
1880060,4.0,0.0,4.0,4.0,0.015630483627319336,2.956390380859375e-05
1880061,4.0,0.0,4.0,4.0,0.015560150146484375,2.9325485229492188e-05
1880062,4.0,0.0,4.0,4.0,0.015589714050292969,2.8133392333984375e-05
1880063,4.0,0.0,4.0,4.0,0.015674114227294922,2.7418136596679688e-05
1880064,4.0,0.0,4.0,4.0,0.015531063079833984,3.1948089599609375e-05
1880065,4.0,0.0,4.0,4.0,0.015630006790161133,2.8371810913085938e-05
1880066,4.0,0.0,4.0,4.0,0.015594720840454102,3.218650817871094e-05
1880067,4.0,0.0,4.0,4.0,0.015666723251342773,2.8848648071289062e-05
1880068,3.0,0.0,3.0,3.0,0.015466690063476562,4.0531158447265625e-05
1880069,3.0,0.0,3.0,3.0,0.01548457145690918,2.8133392333984375e-05
1880070,3.0,0.0,3.0,3.0,0.015526533126831055,4.00543212890625e-05
1880071,3.0,0.0,3.0,3.0,0.015393972396850586,2.9325485229492188e-05
1880072,3.0,0.0,3.0,3.0,0.015361547470092773,2.956390380859375e-05
1880073,3.0,0.0,3.0,3.0,0.01542210578918457,2.8133392333984375e-05
1880074,3.0,0.0,3.0,3.0,0.015465497970581055,2.956390380859375e-05
1880075,3.0,0.0,3.0,3.0,0.015458106994628906,2.9087066650390625e-05
